INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017Q4,108,2.1152940001,,,,.55,6.18,13.05,19.92,24.55,18.85,11.87,4.89,.14,,,,,,,
2017Q4,110,1.7,0,0,0,2.5,7.5,20,37.5,32.5,0,0,0,0,,,,,,,
2017Q4,111,,,,,,,,,,,,,,,,,,,,
2017Q4,112,1.9,,,,5,10,15,30,20,15,5,,,,,,,,,
2017Q4,114,1.5,,2,3,5,15,15,45,10,5,,,,,,,,,,
2017Q4,115,1.2,5.5642710994,4.1511634672,7.9080996774,11.0932559235,13.6097303678,14.6031125211,13.7040014609,11.2474700265,8.0735772903,5.0684822787,2.7828289323,2.1940069549,,,,,,,
2017Q4,116,2.2,0,0,0,0,0,5,35,50,10,0,0,0,,,,,,,
2018,1,1.6,,,,5,10,20,40,20,5,,,,,,,,,,
2018,3,2,,,,,,,30,60,10,,,,,,,,,,
2018,4,1.6,,,,5,10,25,35,20,5,,,,,,,,,,
2018,5,1.45,,,,5,10,35,35,10,5,,,,,,,,,,
2018,6,1.8,,,,,5,10,65,20,,,,,,,,,,,
2018,7,1.7,,,,,,,,,,,,,,,,,,,
2018,14,1.7,1,2,5,8,13,16,17,16,11,7,3,1,,,,,,,
2018,15,1.6,,,,5,5,30,40,15,5,,,,,,,,,,
2018,16,1.4,1,2,5,12,17,19,17,12,9,4,1,1,,,,,,,
2018,20,1.7,,,,5,10,30,35,20,,,,,,,,,,,
2018,22,1.7,,,,,10,25,40,25,,,,,,,,,,,
2018,23,1.6,1,2,4,9,16,20,22,17,8,1,,,,,,,,,
2018,24,1.460972745,,,,10,18,20,20,17,10,5,,,,,,,,,
2018,29,1.4,,,,,20,50,30,,,,,,,,,,,,
2018,31,1.8,,,,5,10,15,45,20,5,,,,,,,,,,
2018,32,1.7,.6028292077,1.2050696431,3.308609639,6.9213287551,11.7974347015,16.289246293,18.2451863377,16.5780506249,12.2194915404,7.3062881316,3.5436182962,1.9828468298,,,,,,,
2018,35,,,,,,,,,,,,,,,,,,,,
2018,37,1.7,,,,,1,40,53,6,,,,,,,,,,,
2018,38,1.4,,,,,20,60,20,,,,,,,,,,,,
2018,39,1.6,,,,,10,20,45,20,5,,,,,,,,,,
2018,41,1.7,,,,,,,70,30,,,,,,,,,,,
2018,42,,,,,,30,50,20,,,,,,,,,,,,
2018,47,1.2,,,,10,20,40,15,10,5,,,,,,,,,,
2018,48,1.4,,,,,,,,,,,,,,,,,,,
2018,49,1.4,,,,,,,,,,,,,,,,,,,
2018,52,1.6,0,0,0,1,10,27,33,20,8,1,0,0,,,,,,,
2018,54,1.6,,,,,5,30,60,5,,,,,,,,,,,
2018,56,1.6,,,,5,15,25,25,20,10,,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,67,1.7,,,,,,,,,,,,,,,,,,,
2018,68,,,,,,,,,,,,,,,,,,,,
2018,70,1.9,,,,,,,90,10,,,,,,,,,,,
2018,80,1.5,0,0,.4662004662,4.4289044289,16.5501165501,31.9347319347,33.3333333334,10.4895104895,2.7972027972,0,0,0,,,,,,,
2018,82,1.4,,,,,,,,,,,,,,,,,,,
2018,84,1.6,1,1,1,4,14,22,30,18,8,1,0,0,,,,,,,
2018,85,1.6537894142,.2945482968,.9159226574,2.7628589261,6.5225980131,12.0528561762,17.4341285311,19.7411263265,17.4989503506,12.1426560354,6.5956363845,2.8041921768,1.2345261255,,,,,,,
2018,88,1.5,5,5,6,8,12,16,14,10,8,7,6,3,,,,,,,
2018,89,1.6970452515,,,2.5,7.5,10,12.5,30,25,5,5,2.5,,,,,,,,
2018,91,1.4,0,0,2.5,10,25,35,25,2.5,0,0,0,0,,,,,,,
2018,93,1.7,,,,,1.5,25,55,17.5,1,,,,,,,,,,
2018,94,1.7555,.5,1.5,3,4,5,14,30,24,11.5,4,2,.5,,,,,,,
2018,95,1.7945508991,.6899339717,1.2469210535,1.2759618577,5.3869030893,11.0533177471,16.2806512508,20.5144777854,18.1914092682,12.8585722347,7.2450215033,3.2539219708,2.0029082675,,,,,,,
2018,96,1.4,,,,5,15,35,22,15,5,3,,,,,,,,,
2018,97,1.5,,,,,,,,,,,,,,,,,,,
2018,98,1.6,,,,,10,30,45,15,,,,,,,,,,,
2018,99,1.6,,,,,,20,80,,,,,,,,,,,,
2018,101,1.5,,,,,10,40,50,,,,,,,,,,,,
2018,102,1.5,,,,5,20,35,35,5,,,,,,,,,,,
2018,103,1.6,,,,5,10,30,35,15,5,,,,,,,,,,
2018,108,1.617675426,,,.5,6.07,12.97,19.86,24.55,18.91,11.96,5.01,.17,,,,,,,,
2018,110,1.7,0,0,0,2.5,7.5,20,32.5,20,17.5,0,0,0,,,,,,,
2018,111,,,,,,,,,,,,,,,,,,,,
2018,112,1.9,,,,5,10,20,30,20,10,5,,,,,,,,,
2018,114,1.5,1,3,4,5,13,27,40,5,2,,,,,,,,,,
2018,115,1.2,5.5642710994,4.1511634672,7.9080996774,11.0932559235,13.6097303678,14.6031125211,13.7040014609,11.2474700265,8.0735772903,5.0684822787,2.7828289323,2.1940069549,,,,,,,
2018,116,1.8,0,0,0,0,5,10,40,30,10,5,0,0,,,,,,,
2018Q4,1,1.6,,1,2,4,8,20,30,24,8,2,1,,,,,,,,
2018Q4,3,,,,,,,,,,,,,,,,,,,,
2018Q4,4,1.4,,,,5,10,25,30,20,10,,,,,,,,,,
2018Q4,5,1.45,,,,5,10,35,35,10,5,,,,,,,,,,
2018Q4,6,1.8,,,,,5,10,65,20,,,,,,,,,,,
2018Q4,7,1.6,,,,,,,,,,,,,,,,,,,
2018Q4,14,,,,,,,,,,,,,,,,,,,,
2018Q4,15,1.6,,,,5,10,25,40,15,5,,,,,,,,,,
2018Q4,16,1.3,1,2,5,12,17,19,17,12,9,4,1,1,,,,,,,
2018Q4,20,1.7,,,,5,12,28,35,15,5,,,,,,,,,,
2018Q4,22,1.7,,,,,10,30,40,20,,,,,,,,,,,
2018Q4,23,1.6,1,2,5,10,15,18,21,17,10,1,,,,,,,,,
2018Q4,24,1.4545272794,,,6,12,12.5,18,22.5,14,9,4,2,,,,,,,,
2018Q4,29,1.4,,,,,10,50,40,,,,,,,,,,,,
2018Q4,31,1.9,,,,5,15,30,35,10,5,,,,,,,,,,
2018Q4,32,1.7,,,,,,,,,,,,,,,,,,,
2018Q4,35,,,,,,,,,,,,,,,,,,,,
2018Q4,37,1.6,,,,,,38,57,5,,,,,,,,,,,
2018Q4,38,1.3,,,,,20,60,20,,,,,,,,,,,,
2018Q4,39,1.6,,,,,5,25,45,20,5,,,,,,,,,,
2018Q4,41,,,,,,,,,,,,,,,,,,,,
2018Q4,42,,,,,,,,,,,,,,,,,,,,
2018Q4,47,1.2,,,,,,,,,,,,,,,,,,,
2018Q4,48,1.4,,,,,,,,,,,,,,,,,,,
2018Q4,49,1.5,,,,,,,,,,,,,,,,,,,
2018Q4,52,,,,,,,,,,,,,,,,,,,,
2018Q4,54,1.6,,,,,5,30,60,5,,,,,,,,,,,
2018Q4,56,,,,,,,,,,,,,,,,,,,,
2018Q4,61,,,,,,,,,,,,,,,,,,,,
2018Q4,67,,,,,,,,,,,,,,,,,,,,
2018Q4,68,,,,,,,,,,,,,,,,,,,,
2018Q4,70,,,,,,,,,,,,,,,,,,,,
2018Q4,80,,,,,,,,,,,,,,,,,,,,
2018Q4,82,1.4,,,,,,,,,,,,,,,,,,,
2018Q4,84,,,,,,,,,,,,,,,,,,,,
2018Q4,85,1.6903154987,.5595931998,1.3070508029,3.314271658,6.8585921168,11.5839112405,15.9685366417,17.9669674345,16.5001520585,12.3680693963,7.5667186739,3.778241071,2.2278957061,,,,,,,
2018Q4,88,1.6,2,3,5,8,10,15,18,15,10,8,6,0,,,,,,,
2018Q4,89,1.6933330015,,,2.5,5,10,15,30,22.5,7.5,5,2.5,,,,,,,,
2018Q4,91,1.3,0,0,2.5,10,25,32.5,25,5,0,0,0,0,,,,,,,
2018Q4,93,1.579106085,,,,,2,27,60,10,1,,,,,,,,,,
2018Q4,94,1.9525,.5,1,2,3,6,10,25,26,14,8,2.5,2,,,,,,,
2018Q4,95,1.6765800777,.7443020529,1.2775969297,3.2239288305,7.5300101281,11.9585368647,15.9093389919,19.2992604345,17.6123729621,10.8642413109,6.4547456859,3.1190950081,2.0065708007,,,,,,,
2018Q4,96,1.3,,,5,10,15,35,20,10,5,,,,,,,,,,
2018Q4,97,1.4,,,,,,,,,,,,,,,,,,,
2018Q4,98,1.7,,,,,10,30,35,20,5,,,,,,,,,,
2018Q4,99,1.5,,,,,,,,,,,,,,,,,,,
2018Q4,101,1.5,,,,,,,,,,,,,,,,,,,
2018Q4,102,1.4,,,,10,25,40,20,5,,,,,,,,,,,
2018Q4,103,1.5,,,,5,10,30,35,15,5,,,,,,,,,,
2018Q4,108,1.5624352283,,,.86,6.88,13.76,20.64,24.36,18.12,11.15,4.18,.05,,,,,,,,
2018Q4,110,1.6,0,0,0,2.5,7.5,27.5,35,27.5,0,0,0,0,,,,,,,
2018Q4,111,,,,,,,,,,,,,,,,,,,,
2018Q4,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,
2018Q4,114,1.4,1,3,4,5,10,45,25,5,2,,,,,,,,,,
2018Q4,115,1.2,5.5642710994,4.1511634672,7.9080996774,11.0932559235,13.6097303678,14.6031125211,13.7040014609,11.2474700265,8.0735772903,5.0684822787,2.7828289323,2.1940069549,,,,,,,
2018Q4,116,1.6,0,0,0,2.5,10,30,40,15,2.5,0,0,0,,,,,,,
2019,1,1.5,,,1,4,10,30,30,20,4,1,,,,,,,,,
2019,3,,,,,,,,,,,,,,,,,,,,
2019,4,1.5,,,5,10,15,20,25,20,5,,,,,,,,,,
2019,5,1.45,,,,5,10,35,35,10,5,,,,,,,,,,
2019,6,1.7,,,,,10,20,60,10,,,,,,,,,,,
2019,7,1.7,,,,,,,,,,,,,,,,,,,
2019,14,1.7,1,2,4,8,12,15,17,15,12,7,4,3,,,,,,,
2019,15,1.7,,,,5,10,25,30,15,10,5,,,,,,,,,
2019,16,1.3,1,2,5,12,17,19,17,12,9,4,1,1,,,,,,,
2019,20,1.7,,,,5,13,27,35,15,5,,,,,,,,,,
2019,22,1.6,,,,,15,30,35,20,,,,,,,,,,,
2019,23,1.3,1,2,5,10,16,20,19,16,8,2,1,,,,,,,,
2019,24,1.3685041611,,,5,11,18,20,18,14,10,4,,,,,,,,,
2019,29,1.5,,,,,10,40,40,10,,,,,,,,,,,
2019,31,1.9,,,,5,10,20,40,20,5,,,,,,,,,,
2019,32,2,,,,,,,,,,,,,,,,,,,
2019,35,,,,,,,,,,,,,,,,,,,,
2019,37,1.7,,,,,4,36,51,9,,,,,,,,,,,
2019,38,1.4,,,,,20,60,20,,,,,,,,,,,,
2019,39,1.5,,,,5,10,20,40,20,5,,,,,,,,,,
2019,41,1.7,,,,,,10,60,30,,,,,,,,,,,
2019,42,,,,,,10,40,40,10,,,,,,,,,,,
2019,47,1.1,,,,,,,,,,,,,,,,,,,
2019,48,,,,,,,,,,,,,,,,,,,,
2019,49,1.5,,,,,,,,,,,,,,,,,,,
2019,52,,,,,,,,,,,,,,,,,,,,
2019,54,1.6,,,,,5,30,60,5,,,,,,,,,,,
2019,56,,,,,,,,,,,,,,,,,,,,
2019,61,,,,,,,,,,,,,,,,,,,,
2019,67,,,,,,,,,,,,,,,,,,,,
2019,68,,,,,,,,,,,,,,,,,,,,
2019,70,,,,,,,,,,,,,,,,,,,,
2019,80,1.4,0,.2331002331,1.8648018648,7.2261072261,24.9417249417,30.7692307693,24.9417249417,8.6247086247,1.1655011655,0,.2331002331,0,,,,,,,
2019,82,,,,,,,,,,,,,,,,,,,,
2019,84,1.5,1,2,5,9,14,21,23,17,7,1,0,0,,,,,,,
2019,85,1.630295277,1.4472447289,2.2720197134,4.5950423418,7.9356622177,11.7031007492,14.7383375014,15.8499985505,14.5560723566,11.4154274121,7.6448605283,4.3719031084,3.4703307917,,,,,,,
2019,88,1.5,3,5,9,10,10,15,12,10,8,7,6,5,,,,,,,
2019,89,1.4865818472,,,2.5,7.5,15,22.5,30,10,7.5,5,,,,,,,,,
2019,91,1.4,0,2.5,5,10,20,35,20,5,2.5,0,0,0,,,,,,,
2019,93,1.7,,,,,1.5,21,57,18.5,2,,,,,,,,,,
2019,94,2.056,.5,1,2,3,4,7,23.5,27,18,9,3.5,1.5,,,,,,,
2019,95,1.7609370274,.5605116967,1.0187745674,2.8392610117,6.3074391372,11.169181387,15.7655869807,19.6061818138,17.3099183345,12.3074341003,7.4152148067,3.8779524806,1.8225436834,,,,,,,
2019,96,1.2,,,5,10,15,35,20,10,5,,,,,,,,,,
2019,97,,,,,,,,,,,,,,,,,,,,
2019,98,1.4,,,,,15,30,35,20,,,,,,,,,,,
2019,99,1.7,,,,,,20,80,,,,,,,,,,,,
2019,101,1.3,,,,5,25,40,25,5,,,,,,,,,,,
2019,102,1.2,,,,10,30,40,15,5,,,,,,,,,,,
2019,103,1.5,,,2.5,5,10,25,30,20,5,2.5,,,,,,,,,
2019,108,1.3587585666,,,2.51,9.54,16.65,23.72,22.55,15.37,8.19,1.47,,,,,,,,,
2019,110,,,,,,,,,,,,,,,,,,,,
2019,111,,,,,,,,,,,,,,,,,,,,
2019,112,1.8,,,,5,10,25,30,15,10,5,,,,,,,,,
2019,114,.9,2,5,10,15,40,20,5,3,,,,,,,,,,,
2019,115,,,,,,,,,,,,,,,,,,,,
2019,116,,,,,,,,,,,,,,,,,,,,
2021,1,1.4,1,2,4,7,10,28,20,14.5,7,5,1,.5,,,,,,,
2021,3,,,,,,,,,,,,,,,,,,,,
2021,4,1.5,,,5,10,15,20,25,20,5,,,,,,,,,,
2021,5,1.45,,,,5,10,35,35,10,5,,,,,,,,,,
2021,6,1.5,,,,,10,40,40,10,,,,,,,,,,,
2021,7,1.8,,,,,,,,,,,,,,,,,,,
2021,14,1.6,1,2,5,8,13,17,17,15,11,6,3,2,,,,,,,
2021,15,1.7,,,,5,10,25,30,15,10,5,,,,,,,,,
2021,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2021,20,1.6,,2,5,9,13,20,23,15,10,3,,,,,,,,,
2021,22,1.6,,,,,5,30,35,25,5,,,,,,,,,,
2021,23,1.2,1,2,3,10,18,20,16,14,10,5,1,,,,,,,,
2021,24,1.1623412975,,4,8,12,18,20,16,11,7,4,,,,,,,,,
2021,29,1.5,,,,,10,30,40,20,,,,,,,,,,,
2021,31,1.8,,,,,10,25,40,20,5,,,,,,,,,,
2021,32,1.8,,,,,,,,,,,,,,,,,,,
2021,35,,,,,,,,,,,,,,,,,,,,
2021,37,1.9,,,,,2,12,46,35,5,,,,,,,,,,
2021,38,,,,,,,,,,,,,,,,,,,,
2021,39,1.4,,,,,10,25,33,22,10,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,
2021,42,,,,,,,30,60,10,,,,,,,,,,,
2021,47,1.1,,,,,,,,,,,,,,,,,,,
2021,48,,,,,,,,,,,,,,,,,,,,
2021,49,,,,,,,,,,,,,,,,,,,,
2021,52,,,,,,,,,,,,,,,,,,,,
2021,54,2,,,,,5,10,35,35,10,5,,,,,,,,,
2021,56,2,,,,,10,15,25,25,15,10,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,
2021,67,,,,,,,,,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,
2021,70,1.7,,,,,,,25,75,,,,,,,,,,,
2021,80,1.2,.4662004662,1.1655011655,3.2634032634,12.3543123543,22.1445221445,24.0093240094,20.5128205128,11.1888111888,4.8951048951,0,0,0,,,,,,,
2021,82,,,,,,,,,,,,,,,,,,,,
2021,84,1.5,3,2,3,5,12,17,22,20,12,2,1,1,,,,,,,
2021,85,1.5286401897,.8431692148,1.8055637044,4.2871669486,8.3078182661,13.1396220718,16.9618168484,17.8716043384,15.3694401384,10.7882526336,6.1806136129,2.8898962562,1.5550359664,,,,,,,
2021,88,1.5,5,5,10,10,10,12,10,10,10,7,6,5,,,,,,,
2021,89,2,,,2.5,2.5,5,15,17.5,20,17.5,12.5,5,2.5,,,,,,,
2021,91,1.5,0,2.5,5,10,15,25,27.5,12.5,2.5,0,0,0,,,,,,,
2021,93,2,,,,,2,5,40.5,47.5,4,1,,,,,,,,,
2021,94,2.4575,.5,1,1.5,2,3,4,8,22,28,18,10,2,,,,,,,
2021,95,1.8725651562,.4668231663,.8508833344,2.403482873,5.4683934106,10.0213487526,14.7924566961,18.5445226618,17.7998012114,13.9488905053,9.0289672135,4.0394900138,2.6349401612,,,,,,,
2021,96,,,,,,,,,,,,,,,,,,,,
2021,97,1,,,,,,,,,,,,,,,,,,,
2021,98,1.5,,,,,15,30,35,15,5,,,,,,,,,,
2021,99,1.7,,,,,,30,70,,,,,,,,,,,,
2021,101,1.1,,,5,10,30,40,10,5,,,,,,,,,,,
2021,102,1.2,,,5,25,30,35,5,,,,,,,,,,,,
2021,103,1.5,,,2.5,5,10,25,30,20,5,2.5,,,,,,,,,
2021,108,1.3919275213,,,3.1,10.39,17.71,24.67,21.82,14.45,7.08,.78,,,,,,,,,
2021,110,2,0,0,0,2.5,5,7.5,17.5,37.5,17.5,7.5,2.5,2.5,,,,,,,
2021,111,,,,,,,,,,,,,,,,,,,,
2021,112,2,,,,,5,10,20,30,20,10,5,,,,,,,,
2021,114,1.8,,2,3,5,10,15,45,15,5,,,,,,,,,,
2021,115,,,,,,,,,,,,,,,,,,,,
2021,116,1.8,0,0,0,2.5,7.5,25,30,25,7.5,2.5,0,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
EXPECTED UNEMPLOYMENT RATE; PERCENTAGE OF LABOUR FORCE,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T6_5,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0
2017,1,9.5,,,,,,10,30,40,15,5,,,,,,,,,
2017,3,,,,,,,,,,,,,,,,,,,,
2017,4,9.4,,,,,,10,80,10,,,,,,,,,,,
2017,5,9.25,,,,,,10,70,20,,,,,,,,,,,
2017,6,9.5,,,,,,,50,50,,,,,,,,,,,
2017,7,,,,,,,,,,,,,,,,,,,,
2017,14,9.3,0,0,0,0,0,5,87,8,0,0,0,0,0,0,0,0,0,0,0
2017,15,9.3,,,,,5,15,45,25,10,,,,,,,,,,
2017,16,9.2,0,0,0,0,4,18,29,20,13,9,4,2,1,0,0,0,0,0,0
2017,20,9.3,,,,,,10,80,10,,,,,,,,,,,
2017,22,9.1,,,,,,30,45,25,,,,,,,,,,,
2017,23,9.3,,,,,5,25,40,25,5,,,,,,,,,,
2017,24,9.4,,,,,5,23,28,27,12,5,,,,,,,,,
2017,29,9.5,,,,,,,20,50,30,,,,,,,,,,
2017,31,9.4,,,,,5,10,45,30,10,,,,,,,,,,
2017,32,9.3,0,0,.0000000001,.0000167244,.0656440465,9.2218917226,62.1620867667,27.848659109,.7010090919,.0006925164,.0000000224,0,0,0,0,0,0,0,0
2017,35,9.3,,,,,,5,50,40,5,,,,,,,,,,
2017,37,9.4,,,,,,,62,38,,,,,,,,,,,
2017,38,9.5,,,,,,,20,60,20,,,,,,,,,,
2017,39,9.4,,,,,5,25,35,20,15,,,,,,,,,,
2017,41,,,,,,,,,,,,,,,,,,,,
2017,42,9.6,,,,,,10,15,50,15,10,,,,,,,,,
2017,47,9.4,,,,,5,20,45,25,5,,,,,,,,,,
2017,48,9.4,,,,,,,,,,,,,,,,,,,
2017,49,10,,,,,,,,,,,,,,,,,,,
2017,52,9.4,0,0,0,1,3,12,41,37,5,1,0,0,0,0,0,0,0,0,0
2017,54,9.2,,,,,,5,50,35,10,,,,,,,,,,
2017,56,9.575,,,,,10,15,25,25,15,10,,,,,,,,,
2017,61,9.3,,,,,,5,65,25,5,,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,9.4,,,,,,,,,,,,,,,,,,,
2017,70,9.6,,,,,,,45,55,,,,,,,,,,,
2017,80,9.8,0,0,0,0,.4662004662,3.4965034965,20.979020979,39.393939394,27.5058275058,6.993006993,1.1655011655,0,0,0,0,0,0,0,0
2017,82,9.5,,,,,,,,,,,,,,,,,,,
2017,84,9.3,0,0,0,0,1,15,50,28,5,1,0,0,0,0,0,0,0,0,0
2017,85,9.4749768054,.0000011297,.0001410704,.0079328034,.2013571253,2.3226542231,12.2595346667,29.7867367878,33.4387002123,17.353145876,4.1512408794,.4552959981,.0227403017,.0005136869,.0000052155,.0000000237,0,0,0,0
2017,88,9.6,1,2,3,6,10,13,15,20,13,9,6,2,,,,,,,
2017,89,9.4,,,2.5,2.5,7.5,17.5,30,15,10,7.5,5,2.5,,,,,,,
2017,91,9.6,0,0,0,0,0,5,32.5,37.5,20,5,0,0,0,0,0,0,0,0,0
2017,93,9.4,,,,,,,55,45,,,,,,,,,,,
2017,94,9.275,,1,2,5,8,18,33.5,16,6,3,2.5,2,1.5,1,.5,,,,
2017,95,9.3600687591,1.7728138061,4.445405399,5.423994906,5.8029034795,6.9676638257,10.5355093072,15.045955736,14.9410794914,12.0743800325,10.5495879449,6.3657995496,4.6830615935,.6837444853,.29804621,.3264618861,.0701624458,.0117436563,.0015308348,.0001554103
2017,96,9.2,,,,3,10,25,35,15,7,5,,,,,,,,,
2017,97,9.8,,,,,,,,,,,,,,,,,,,
2017,98,9.4,,,,,,,60,40,,,,,,,,,,,
2017,99,9.3,,,,,,,90,10,,,,,,,,,,,
2017,101,9.3,,,,,,,60,40,,,,,,,,,,,
2017,102,9.4,,,,,,5,50,40,5,,,,,,,,,,
2017,103,9.4,,,,,,10,50,30,10,,,,,,,,,,
2017,108,9.4341461103,,,,,.27,13.71,34.49,36.64,14.61,.28,,,,,,,,,
2017,110,,0,0,0,.5,5,7.5,20,32.5,20,7.5,5,2,0,0,0,0,0,0,0
2017,111,8.2,,,,,,,,,,,,,,,,,,,
2017,112,9.2,,,,5,10,20,30,20,10,5,,,,,,,,,
2017,114,9.4,,,,,2,10,45,20,10,5,5,2,1,,,,,,
2017,115,10,.3126310768,.4597338084,1.3399844221,2.9333459268,5.5229499393,8.9439853426,12.4580268766,14.9255337705,15.3806685449,13.6328191583,10.3934494601,6.8154393938,3.8439948405,1.8647446332,.778027016,.279188927,.0861624062,.0228686253,.0064458316
2017,116,9.2,0,0,0,0,5,20,50,20,5,0,0,0,0,0,0,0,0,0,0
2018,1,9.1,,,,5,10,25,35,15,8,2,,,,,,,,,
2018,3,,,,,,,,,,,,,,,,,,,,
2018,4,9,,,,,10,40,40,10,,,,,,,,,,,
2018,5,8.9,,,,,10,50,30,10,,,,,,,,,,,
2018,6,9,,,,,,45,45,10,,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,
2018,14,8.8,0,0,2,8,21,31,24,11,3,0,0,0,0,0,0,0,0,0,0
2018,15,9,,,,5,15,25,30,15,10,,,,,,,,,,
2018,16,8.9,0,0,2,8,11,16,15,13,11,9,6,3,3,2,1,0,0,0,0
2018,20,8.7,,,,,20,60,20,,,,,,,,,,,,
2018,22,8.6,,,,,30,40,20,10,,,,,,,,,,,
2018,23,8.7,,,,5,20,27,22,15,10,1,,,,,,,,,
2018,24,9,,,,12,17,23,21,15,8,4,,,,,,,,,
2018,29,9.5,,,,,,,30,50,20,,,,,,,,,,
2018,31,9.3,,,,,5,10,40,30,10,5,,,,,,,,,
2018,32,8.7,0,.0260152884,.6333244682,6.1875730995,24.1514945334,37.9891938577,24.1602497947,6.1920758635,.6340193693,.0256459807,.0004052609,.0000024779,.0000000058,0,0,0,0,0,0
2018,35,,,,,,,,,,,,,,,,,,,,
2018,37,9,,,,,2,44,50,4,,,,,,,,,,,
2018,38,9.2,,,,,,20,60,20,,,,,,,,,,,
2018,39,8.9,,,,,20,35,30,15,,,,,,,,,,,
2018,41,,,,,,,,,,,,,,,,,,,,
2018,42,9.1,,,,,5,20,50,15,10,,,,,,,,,,
2018,47,9.1,,,,5,10,25,40,15,5,,,,,,,,,,
2018,48,9.2,,,,,,,,,,,,,,,,,,,
2018,49,9.5,,,,,,,,,,,,,,,,,,,
2018,52,9.1,0,0,0,1,8,27,37,20,6,1,0,0,0,0,0,0,0,0,0
2018,54,9,,,,,,10,55,30,5,,,,,,,,,,
2018,56,9.25,,,,,10,15,25,25,15,10,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,67,,,,,,,,,,,,,,,,,,,,
2018,68,9.2,,,,,,,,,,,,,,,,,,,
2018,70,9.1,,,,,,10,80,10,,,,,,,,,,,
2018,80,9.6,0,.2331002331,.2331002331,2.331002331,5.5944055944,16.0839160839,24.0093240093,28.4382284383,11.655011655,8.6247086247,2.5641025641,0,.2331002331,0,0,0,0,0,0
2018,82,9.2,,,,,,,,,,,,,,,,,,,
2018,84,9,0,0,0,1,4,24,28,20,15,6,1,1,0,0,0,0,0,0,0
2018,85,9.0984127919,.0160408489,.1527775415,1.0081958226,4.3264286521,12.0836219816,21.9807272698,26.0522851872,20.1215483723,10.1253143589,3.3180336577,.7075599625,.0980973399,.0088330046,.000515982,.0000195321,.0000004786,.0000000076,.0000000001,0
2018,88,9.2,5,5,6,8,12,16,14,10,8,7,6,3,,,,,,,
2018,89,9,,2.5,2.5,5,12.5,25,25,12.5,7.5,5,2.5,,,,,,,,
2018,91,9.4,0,0,0,0,2.5,17.5,35,30,12.5,2.5,0,0,0,0,0,0,0,0,0
2018,93,9.1,,,,,5,20,60,15,,,,,,,,,,,
2018,94,8.8455,1,3.5,6,8,20,26,12,9,4,3,2.5,2,1.5,1,.5,,,,
2018,95,9.1228786501,3.9387277952,5.4318331724,6.5463493802,8.1994392108,9.8803929809,10.8465335861,15.2101567438,12.795360314,8.350852444,6.1538178417,4.0906072618,3.5413027669,2.4342334734,.9972965146,.9225911835,.4145469408,.1666798829,.0599705064,.0193080006
2018,96,8.4,,,5,15,35,30,10,5,,,,,,,,,,,
2018,97,9.5,,,,,,,,,,,,,,,,,,,
2018,98,9,,,,,15,35,35,15,,,,,,,,,,,
2018,99,8.7,,,,,15,70,15,,,,,,,,,,,,
2018,101,8.8,,,,,5,50,40,5,,,,,,,,,,,
2018,102,9.1,,,,,,20,60,20,,,,,,,,,,,
2018,103,9.2,,,,,5,15,40,30,10,,,,,,,,,,
2018,108,9.2939611711,,,,,1.45,19.25,40.59,31.06,7.65,,,,,,,,,,
2018,110,,0,0,.5,5,7.5,25,27.5,20,7.5,5,2,0,0,0,0,0,0,0,0
2018,111,,,,,,,,,,,,,,,,,,,,
2018,112,8.5,,,5,10,20,30,20,10,5,,,,,,,,,,
2018,114,9.1,,,1,2,5,15,40,15,7,5,5,2,2,1,,,,,
2018,115,9.8,.496906269,.6773082194,1.8666393732,3.8471632696,6.8197500454,10.398030554,13.6362151091,15.3815526093,14.9235321834,12.4539698459,8.9393596932,5.519035923,2.930705422,1.3385216374,.5257912345,.1776334836,.0516115857,.0128963381,.0033772042
2018,116,8.8,0,0,0,0,2.5,50,35,7.5,4,1,0,0,0,0,0,0,0,0,0
2018Feb,1,9.2,,,,5,10,26,29,20,8,2,,,,,,,,,
2018Feb,3,,,,,,,,,,,,,,,,,,,,
