INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017,107,9.4136,0,0,0,.3,3.3,15.7,33.4,31.5,13.2,2.4,.2,0,0,0,0,0,0,0,0
2017,110,9.9,0,.1,.4,1.6,4.3,9.1,15.1,19.4,19.4,15.1,9.1,4.3,1.6,.4,.1,0,0,0,0
2017,112,9.8,,,,,5,10,20,30,20,10,5,,,,,,,,
2017,114,,,,,,,2,5,25,30,15,10,5,5,2,1,,,,
2017,115,10.1,.3,.4,1.2,2.7,5.1,8.3,11.7,14.2,15.3,13.8,11,7.6,4.5,2.3,1.1,.4,.1,0,0
2017Feb,4,9.7,,,,,2.5,5,25,30,25,10,2.5,,,,,,,,
2017Feb,5,9.8,,,,,,5,25,35,25,5,5,,,,,,,,
2017Feb,6,9.8,,,,,,,15,50,30,5,,,,,,,,,
2017Feb,7,,,,,,,,,,,,,,,,,,,,
2017Feb,8,9.9,,,,,,3,23,28,27,12,7,,,,,,,,
2017Feb,15,9.9,,,,,,15,15,25,20,15,5,5,,,,,,,
2017Feb,16,9.9,0,0,0,0,2,6,18,29,25,12,5,2,1,0,0,0,0,0,0
2017Feb,20,9.5,,,,,,,30,50,20,,,,,,,,,,
2017Feb,23,9.8,,,,,1,6,20,25,20,15,10,3,,,,,,,
2017Feb,24,9.999,,,,,,13,14,17,25,15,10,6,,,,,,,
2017Feb,26,,,,,,,,,25,70,5,,,,,,,,,
2017Feb,29,10.5,,,,,,,,10,30,40,20,,,,,,,,
2017Feb,31,10.5,,,,,,,5,10,20,40,20,5,,,,,,,
2017Feb,32,,,,,,,,,,,,,,,,,,,,
2017Feb,35,,,,,,,,,,,,,,,,,,,,
2017Feb,37,9.7,,,,,,,8,50,27,15,,,,,,,,,
2017Feb,38,9.8,,,,,,,20,60,20,,,,,,,,,,
2017Feb,39,9.8,,,,,,,15,37,33,15,,,,,,,,,
2017Feb,41,,,,,,,,,,,,,,,,,,,,
2017Feb,47,,,,,,,,,,,,,,,,,,,,
2017Feb,48,9.2,,,,,,,,,,,,,,,,,,,
2017Feb,49,10.2,,,,,,,,,,,,,,,,,,,
2017Feb,52,10.1,0,0,0,0,0,1,8,28,38,19,5,1,0,0,0,0,0,0,0
2017Feb,54,10.1,,,,,,,5,35,45,15,,,,,,,,,
2017Feb,57,9.8,,,,,,,,,,,,,,,,,,,
2017Feb,61,,,,,,,,,,,,,,,,,,,,
2017Feb,63,9.6,,,,,,,15,45,30,10,,,,,,,,,
2017Feb,67,,,,,,,,,,,,,,,,,,,,
2017Feb,68,10,,,,,,,,,,,,,,,,,,,
2017Feb,70,,,,,,,,,,,,,,,,,,,,
2017Feb,73,,,,,,,,,,,,,,,,,,,,
2017Feb,80,,,,,,,,,,,,,,,,,,,,
2017Feb,82,,,,,,,,,,,,,,,,,,,,
2017Feb,84,,,,,,,,,,,,,,,,,,,,
2017Feb,85,9.4485,0,.1,.7,2.6,7.4,15.1,21.8,22.5,16.6,8.8,3.3,.9,.2,0,0,0,0,0,0
2017Feb,88,10.15,,,,,2.5,5,10,20,25,20,10,5,2.5,,,,,,
2017Feb,89,9.88,,,2.5,2.5,5,10,10,15,25,17.5,5,5,2.5,,,,,,
2017Feb,92,,,,,,,,,,,,,,,,,,,,
2017Feb,93,,,,,,,,,,,,,,,,,,,,
2017Feb,94,9.9475,,,1.5,2,6,10,15,20,16,10,8,5,3,2,1,.5,,,
2017Feb,95,9.8495,0,0,0,0,0,9.1,18.7,30,25.2,11.1,4.2,1.7,0,0,0,0,0,0,0
2017Feb,96,10.1,,,,,3,7,10,15,30,20,10,5,,,,,,,
2017Feb,98,9.8,,,,,,10,25,35,20,10,,,,,,,,,
2017Feb,99,9.6,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0
2017Feb,101,9.8,,,,,,,,,,,,,,,,,,,
2017Feb,102,,,,,,,,,,,,,,,,,,,,
2017Feb,103,9.7,,,,,,,20,40,35,5,,,,,,,,,
2017Feb,105,10.2,,,,,,,,20,80,,,,,,,,,,
2017Feb,107,9.6056,0,0,0,0,.5,6.8,29.2,41.3,19.2,2.9,.1,0,0,0,0,0,0,0,0
2017Feb,110,10.1,0,0,0,.1,.9,4,11.9,22.4,26.7,20.4,9.9,3,.6,.1,0,0,0,0,0
2017Feb,112,10.1,,,,,,5,10,20,30,20,10,5,,,,,,,
2017Feb,114,,,,,,,2,5,23,30,20,10,5,5,,,,,,
2017Feb,115,,,,,,,,,,,,,,,,,,,,
2018,4,,,,,,,,,,,,,,,,,,,,
2018,5,9.3,,,,,5,25,35,25,5,5,,,,,,,,,
2018,6,9.3,,,,,,5,40,30,25,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,
2018,8,,,,,,,,,,,,,,,,,,,,
2018,15,9.5,,,,,5,15,25,35,10,5,5,,,,,,,,
2018,16,9.5,0,0,0,2,8,10,15,16,14,11,9,6,3,3,2,1,0,0,0
2018,20,8.5,,,,15,25,30,20,10,,,,,,,,,,,
2018,23,9.2,,,,1,10,20,25,18,13,7,3,2,1,,,,,,
2018,24,9.712,,,,4,7,12,16,20,17,12,8,4,,,,,,,
2018,26,,,,,,,,10,45,40,5,,,,,,,,,
2018,29,10.4,,,,,,,,10,30,40,20,,,,,,,,
2018,31,9.6,,,,,,5,10,40,30,10,5,,,,,,,,
2018,32,,,,,,,,,,,,,,,,,,,,
2018,35,,,,,,,,,,,,,,,,,,,,
2018,37,9,,,,,,13,41,36,10,,,,,,,,,,
2018,38,9.4,,,,,,20,60,20,,,,,,,,,,,
2018,39,9.2,,,,,,15,35,30,15,5,,,,,,,,,
2018,41,9.7,,,,,,,20,70,10,,,,,,,,,,
2018,47,,,,,,,,,,,,,,,,,,,,
2018,48,,,,,,,,,,,,,,,,,,,,
2018,49,9.6,,,,,,,,,,,,,,,,,,,
2018,52,9.7,0,0,1,2,6,13,19,22,18,12,6,1,0,0,0,0,0,0,0
2018,54,9.2,,,,,,10,50,25,10,5,,,,,,,,,
2018,57,9.2,,,,,,,,,,,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,63,8.9,,,,,5,40,30,20,5,,,,,,,,,,
2018,67,,,,,,,,,,,,,,,,,,,,
2018,68,,,,,,,,,,,,,,,,,,,,
2018,70,,,,,,,,,,,,,,,,,,,,
2018,73,,,,,,,,,,,,,,,,,,,,
2018,80,8.19,0,1.7,11.7,25.8,26.4,17.2,12.7,3.8,.7,0,0,0,0,0,0,0,0,0,0
2018,82,,,,,,,,,,,,,,,,,,,,
2018,84,9.4,0,0,0,0,4,12,22,21,13,10,8,5,3,1,1,0,0,0,0
2018,85,8.8019,1.1,2.4,5.6,10.4,15.6,18.7,17.8,13.7,8.4,4.1,1.6,.5,.1,0,0,0,0,0,0
2018,88,9.7,,,,2.5,5,10,20.5,24,20.5,10,5,2.5,,,,,,,
2018,89,9.339,,2.5,2.5,5,10,12.5,20,22.5,12.5,5,5,2.5,,,,,,,
2018,92,,,,,,,,,,,,,,,,,,,,
2018,93,9.5,,,,,,10,30,45,12.5,2.5,,,,,,,,,
2018,94,8.5495,1.5,4,10,17,22,23,5,4,3.5,3,2.5,2,1.5,1,,,,,
2018,95,9.347,0,0,0,2.5,6.8,15.9,32.2,23.9,13.6,5.1,0,0,0,0,0,0,0,0,0
2018,96,10.2,,,,,,3,7,20,30,25,10,5,,,,,,,
2018,98,9.2,,,,,10,20,30,25,10,5,,,,,,,,,
2018,99,,,,,,,,,,,,,,,,,,,,
2018,101,9.4,,,,,,5,50,30,10,5,,,,,,,,,
2018,102,9.2,,,,,,15,55,30,,,,,,,,,,,
2018,103,,,,,,,,,,,,,,,,,,,,
2018,105,10,,,,,,,,20,80,,,,,,,,,,
2018,107,8.96069,.1,.4,2,6.9,15.9,24.2,24.4,16.3,7.2,2.1,.4,.1,0,0,0,0,0,0,0
2018,110,,,,,,,,,,,,,,,,,,,,
2018,112,9.5,,,,,5,10,20,30,20,10,5,,,,,,,,
2018,114,,,,,,1,2,10,20,25,23,10,5,2,2,,,,,
2018,115,,,,,,,,,,,,,,,,,,,,
2018Feb,4,,,,,,,,,,,,,,,,,,,,
2018Feb,5,9.7,,,,,,5,30,35,20,5,5,,,,,,,,
2018Feb,6,9.4,,,,,,15,45,35,5,,,,,,,,,,
2018Feb,7,,,,,,,,,,,,,,,,,,,,
2018Feb,8,,,,,,,,,,,,,,,,,,,,
2018Feb,15,9.7,,,,,5,15,15,30,20,10,5,,,,,,,,
2018Feb,16,9.7,0,0,0,2,8,10,15,16,14,11,9,6,3,3,2,1,0,0,0
2018Feb,20,8.6,,,,,20,35,30,15,,,,,,,,,,,
2018Feb,23,9.4,,,,1,5,15,22,20,15,10,8,3,1,,,,,,
2018Feb,24,9.367,,,3,7,10,14,22.5,14,12.5,10,7,,,,,,,,
2018Feb,26,,,,,,,,5,45,45,5,,,,,,,,,
2018Feb,29,10.4,,,,,,,,10,30,40,20,,,,,,,,
2018Feb,31,9.8,,,,,,10,15,40,20,15,,,,,,,,,
2018Feb,32,,,,,,,,,,,,,,,,,,,,
2018Feb,35,,,,,,,,,,,,,,,,,,,,
2018Feb,37,9.2,,,,,,8,48,30,13,1,,,,,,,,,
2018Feb,38,9.6,,,,,,,20,60,20,,,,,,,,,,
2018Feb,39,9.3,,,,,,10,35,30,20,5,,,,,,,,,
2018Feb,41,,,,,,,,,,,,,,,,,,,,
2018Feb,47,,,,,,,,,,,,,,,,,,,,
2018Feb,48,,,,,,,,,,,,,,,,,,,,
2018Feb,49,9.8,,,,,,,,,,,,,,,,,,,
2018Feb,52,9.7,0,0,1,2,6,13,19,22,18,12,6,1,0,0,0,0,0,0,0
2018Feb,54,9.4,,,,,,,15,45,25,15,,,,,,,,,
2018Feb,57,9.4,,,,,,,,,,,,,,,,,,,
2018Feb,61,,,,,,,,,,,,,,,,,,,,
2018Feb,63,9.2,,,,,5,25,45,20,5,,,,,,,,,,
2018Feb,67,,,,,,,,,,,,,,,,,,,,
2018Feb,68,,,,,,,,,,,,,,,,,,,,
2018Feb,70,,,,,,,,,,,,,,,,,,,,
2018Feb,73,,,,,,,,,,,,,,,,,,,,
2018Feb,80,,,,,,,,,,,,,,,,,,,,
2018Feb,82,,,,,,,,,,,,,,,,,,,,
2018Feb,84,,,,,,,,,,,,,,,,,,,,
2018Feb,85,8.8427,1,2.2,5.3,10,15.2,18.5,18,14.1,8.8,4.4,1.8,.6,.1,0,0,0,0,0,0
2018Feb,88,9.85,,,,2.5,5,10,20.5,24,20.5,10,5,2.5,,,,,,,
2018Feb,89,9.468,,2.5,2.5,2.5,7.5,10,15,25,17.5,10,5,2.5,,,,,,,
2018Feb,92,,,,,,,,,,,,,,,,,,,,
2018Feb,93,,,,,,,,,,,,,,,,,,,,
2018Feb,94,9.1925,,1.5,4,7,12,22,24,8,6,5,4,3,2,1,.5,,,,
2018Feb,95,9.2865,0,0,0,5.2,10.5,15.1,29.7,19.5,12.2,6.1,1.7,0,0,0,0,0,0,0,0
2018Feb,96,10.2,,,,,,3,7,20,30,25,10,5,,,,,,,
2018Feb,98,9.3,,,,,10,25,25,25,15,,,,,,,,,,
2018Feb,99,,,,,,,,,,,,,,,,,,,,
2018Feb,101,9.5,,,,,,,,,,,,,,,,,,,
2018Feb,102,,,,,,,,,,,,,,,,,,,,
2018Feb,103,,,,,,,,,,,,,,,,,,,,
2018Feb,105,10.1,,,,,,,,20,80,,,,,,,,,,
2018Feb,107,9.1248,0,.1,.7,3.8,12,23.5,28,20.2,8.9,2.4,.4,0,0,0,0,0,0,0,0
2018Feb,110,,,,,,,,,,,,,,,,,,,,
2018Feb,112,9.8,,,,,5,10,20,30,20,10,5,,,,,,,,
2018Feb,114,,,,,,1,2,10,20,25,23,10,5,2,2,,,,,
2018Feb,115,,,,,,,,,,,,,,,,,,,,
2020,4,8.5,,.5,2,5,20,30,20,15,5,2,.5,,,,,,,,
2020,5,9.3,,,,,5,25,35,25,5,5,,,,,,,,,
2020,6,9,,,,,5,30,40,20,5,,,,,,,,,,
2020,7,,,,,,,,,,,,,,,,,,,,
2020,8,8.5,,,1,8,18,22,19,14,9,7,2,,,,,,,,
2020,15,9,,,,,10,20,30,25,5,5,5,,,,,,,,
2020,16,9.4,3,5,6,8,11,13,16,14,11,6,3,2,1,1,0,0,0,0,0
2020,20,7.7,,7,15,23,20,12,8,5,5,5,,,,,,,,,
2020,23,7,15,18,20,15,10,7,5,4,3,2,1,,,,,,,,
2020,24,9.006,,3,6,9,11,16,20,14,10,7,3,1,,,,,,,
2020,26,,,,,,,10,25,40,10,10,5,,,,,,,,
2020,29,10,,,,,,,10,30,40,20,,,,,,,,,
2020,31,9.4,,,,,10,15,40,20,10,5,,,,,,,,,
2020,32,,,,,,,,,,,,,,,,,,,,
2020,35,,,,,,,,,,,,,,,,,,,,
2020,37,8.2,,,5,16,27,22,15,10,4,1,,,,,,,,,
2020,38,,,,,,,,,,,,,,,,,,,,
2020,39,8.9,,,,5,10,25,22,18,15,5,,,,,,,,,
2020,41,,,,,,,,,,,,,,,,,,,,
2020,47,,,,,,,,,,,,,,,,,,,,
2020,48,,,,,,,,,,,,,,,,,,,,
2020,49,,,,,,,,,,,,,,,,,,,,
2020,52,9.4,0,1,2,5,10,14,18,18,14,10,5,2,1,0,0,0,0,0,0
2020,54,9,,,,,,35,50,10,5,,,,,,,,,,
2020,57,8.5,,,,,,,,,,,,,,,,,,,
2020,61,,,,,,,,,,,,,,,,,,,,
2020,63,7.5,5,10,15,25,20,15,10,,,,,,,,,,,,
2020,67,,,,,,,,,,,,,,,,,,,,
2020,68,,,,,,,,,,,,,,,,,,,,
2020,70,8.5,,,,,,55,45,,,,,,,,,,,,
2020,73,,,,,,,,,,,,,,,,,,,,
2020,80,8.3,1.7,3.1,8.2,13.7,22.4,20.3,14.4,12.4,3.1,.7,0,0,0,0,0,0,0,0,0
2020,82,,,,,,,,,,,,,,,,,,,,
2020,84,9,0,0,1,3,7,18,19,16,12,8,6,4,3,2,1,0,0,0,0
2020,85,8.6,2.3,3.8,7.7,12.5,16.6,17.8,15.9,11.5,6.8,3.3,1.3,.4,.1,0,0,0,0,0,0
2020,88,9.5,,,,,5,11,20.5,27,20.5,11,5,,,,,,,,
2020,89,8.664,,5,5,12.5,20,25,10,7.5,5,5,2.5,2.5,,,,,,,
2020,92,,,,,,,,,,,,,,,,,,,,
2020,93,8,,1,10,22.5,54,12.5,,,,,,,,,,,,,
2020,94,7.8965,8,13,15,25,18.5,8,4,3,1,1,1,1,.5,.5,.5,,,,
2020,95,9.8975,0,0,0,0,0,0,25.8,39.3,18.9,6.1,5.4,4.5,0,0,0,0,0,0,0
2020,96,,,,,,,,,,,,,,,,,,,,
2020,98,8.4,,5,10,15,15,20,15,15,5,,,,,,,,,,
2020,99,9.3,0,0,0,0,0,10,70,20,0,0,0,0,0,0,0,0,0,0,0
2020,101,9,,,,5,10,25,30,20,5,5,,,,,,,,,
2020,102,9,,,,,5,25,45,25,,,,,,,,,,,
2020,103,,,,,,,,,,,,,,,,,,,,
2020,105,9.9,,,,,,,,80,20,,,,,,,,,,
2020,107,8.9607,0,.2,1,3.5,9.3,17.4,23.2,21.6,14.3,6.7,2.2,.5,.1,0,0,0,0,0,0
2020,110,,,,,,,,,,,,,,,,,,,,
2020,112,9.5,,,,,5,10,20,30,20,10,5,,,,,,,,
2020,114,,,,,2,5,10,15,15,35,5,5,4,3,1,,,,,
2020,115,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,OIL,IR,USD,LAB,,,,,,,,,,,,,,,,
2016,4,,,,1.5,,,,,,,,,,,,,,,,
2016,5,,,,,,,,,,,,,,,,,,,,
2016,6,,,,1.8,,,,,,,,,,,,,,,,
2016,7,,,,,,,,,,,,,,,,,,,,
2016,8,,,,1.5,,,,,,,,,,,,,,,,
2016,15,,,,,,,,,,,,,,,,,,,,
2016,16,,,,1.7,,,,,,,,,,,,,,,,
2016,20,,,,,,,,,,,,,,,,,,,,
2016,23,,,,1.4,,,,,,,,,,,,,,,,
2016,24,,,,1.575,,,,,,,,,,,,,,,,
2016,26,,,,,,,,,,,,,,,,,,,,
2016,29,,,,1.5,,,,,,,,,,,,,,,,
2016,31,,,,,,,,,,,,,,,,,,,,
2016,32,,,,,,,,,,,,,,,,,,,,
2016,35,,,,,,,,,,,,,,,,,,,,
2016,37,,,,,,,,,,,,,,,,,,,,
2016,38,,,,1.9,,,,,,,,,,,,,,,,
2016,39,,,,1.4,,,,,,,,,,,,,,,,
2016,41,,,,,,,,,,,,,,,,,,,,
2016,47,,,,1.6,,,,,,,,,,,,,,,,
2016,48,,,,,,,,,,,,,,,,,,,,
2016,49,,,,,,,,,,,,,,,,,,,,
2016,52,,,,1.1,,,,,,,,,,,,,,,,
2016,54,,,,,,,,,,,,,,,,,,,,
2016,57,,,,,,,,,,,,,,,,,,,,
2016,61,,,,,,,,,,,,,,,,,,,,
2016,63,,,,,,,,,,,,,,,,,,,,
2016,67,,,,,,,,,,,,,,,,,,,,
2016,68,,,,,,,,,,,,,,,,,,,,
2016,70,,,,1.5,,,,,,,,,,,,,,,,
2016,73,,,,1.8,,,,,,,,,,,,,,,,
2016,80,,,,,,,,,,,,,,,,,,,,
2016,82,,,,1.4,,,,,,,,,,,,,,,,
2016,84,,,,1.5,,,,,,,,,,,,,,,,
2016,85,,,,,,,,,,,,,,,,,,,,
2016,88,,,,1.75,,,,,,,,,,,,,,,,
2016,89,,,,,,,,,,,,,,,,,,,,
2016,92,,,,,,,,,,,,,,,,,,,,
2016,93,,,,1.5,,,,,,,,,,,,,,,,
2016,94,,,,1.6,,,,,,,,,,,,,,,,
2016,95,,,,1.5,,,,,,,,,,,,,,,,
2016,96,,,,,,,,,,,,,,,,,,,,
2016,98,,,,1.3,,,,,,,,,,,,,,,,
2016,99,,,,1.5,,,,,,,,,,,,,,,,
2016,101,,,,1.5,,,,,,,,,,,,,,,,
2016,102,,,,1.2,,,,,,,,,,,,,,,,
2016,103,,,,1.5,,,,,,,,,,,,,,,,
2016,105,,,,1,,,,,,,,,,,,,,,,
2016,107,,,,1.5,,,,,,,,,,,,,,,,
2016,110,,,,,,,,,,,,,,,,,,,,
2016,112,,,,1.5,,,,,,,,,,,,,,,,
2016,114,,,,1,,,,,,,,,,,,,,,,
2016,115,,,,2.9,,,,,,,,,,,,,,,,
2016Q2,4,40,0,1.16,,,,,,,,,,,,,,,,,
2016Q2,5,40,0,,,,,,,,,,,,,,,,,,
2016Q2,6,35,0,1.1,,,,,,,,,,,,,,,,,
2016Q2,7,30.34,.1,1.087,,,,,,,,,,,,,,,,,
2016Q2,8,38,0,1.08,,,,,,,,,,,,,,,,,
2016Q2,15,40,-.2,1.07,,,,,,,,,,,,,,,,,
2016Q2,16,41,0,1.13,,,,,,,,,,,,,,,,,
2016Q2,20,39,0,1.11,,,,,,,,,,,,,,,,,
2016Q2,23,35,0,1.12,,,,,,,,,,,,,,,,,
2016Q2,24,37.5,0,1.099315,,,,,,,,,,,,,,,,,
2016Q2,26,42,0,1.12,,,,,,,,,,,,,,,,,
2016Q2,29,40,.05,1.1,,,,,,,,,,,,,,,,,
2016Q2,31,,,,,,,,,,,,,,,,,,,,
2016Q2,32,38,0,1.1,,,,,,,,,,,,,,,,,
2016Q2,35,,,,,,,,,,,,,,,,,,,,
2016Q2,37,40,0,1.12,,,,,,,,,,,,,,,,,
2016Q2,38,40,0,1.06,,,,,,,,,,,,,,,,,
2016Q2,39,36.5,0,1.07,,,,,,,,,,,,,,,,,
2016Q2,41,,,,,,,,,,,,,,,,,,,,
2016Q2,47,36,0,1.08,,,,,,,,,,,,,,,,,
2016Q2,48,31.8,0,,,,,,,,,,,,,,,,,,
2016Q2,49,,0,1.04,,,,,,,,,,,,,,,,,
2016Q2,52,,0,1.16,,,,,,,,,,,,,,,,,
2016Q2,54,35,0,,,,,,,,,,,,,,,,,,
2016Q2,57,40,0,1.12,,,,,,,,,,,,,,,,,
2016Q2,61,40,0,1.1,,,,,,,,,,,,,,,,,
2016Q2,63,35,0,,,,,,,,,,,,,,,,,,
2016Q2,67,,0,1.08,,,,,,,,,,,,,,,,,
2016Q2,68,40.5,0,1.08,,,,,,,,,,,,,,,,,
2016Q2,70,37,0,,,,,,,,,,,,,,,,,,
2016Q2,73,,0,,,,,,,,,,,,,,,,,,
2016Q2,80,36.5,.05,1.09,,,,,,,,,,,,,,,,,
2016Q2,82,,0,1.16,,,,,,,,,,,,,,,,,
2016Q2,84,38.7,0,1.11,,,,,,,,,,,,,,,,,
2016Q2,85,40.97,0,1.11333,,,,,,,,,,,,,,,,,
2016Q2,88,40,0,1.05,,,,,,,,,,,,,,,,,
2016Q2,89,39.8133,0,1.0989,,,,,,,,,,,,,,,,,
2016Q2,92,37.254,,1.07766,,,,,,,,,,,,,,,,,
2016Q2,93,39,,1.11,,,,,,,,,,,,,,,,,
2016Q2,94,37,0,1.1,,,,,,,,,,,,,,,,,
2016Q2,95,39.05,0,1.12,,,,,,,,,,,,,,,,,
2016Q2,96,,0,1.14,,,,,,,,,,,,,,,,,
2016Q2,98,39,0,1.1,,,,,,,,,,,,,,,,,
2016Q2,99,36,0,1.12,,,,,,,,,,,,,,,,,
2016Q2,101,42,0,1.1,,,,,,,,,,,,,,,,,
2016Q2,102,38,0,1.08,,,,,,,,,,,,,,,,,
2016Q2,103,40,0,1.1,,,,,,,,,,,,,,,,,
2016Q2,105,37,.05,1.1,,,,,,,,,,,,,,,,,
2016Q2,107,43,0,1.12,,,,,,,,,,,,,,,,,
2016Q2,110,39.96,0,1.1,,,,,,,,,,,,,,,,,
2016Q2,112,40,.05,1.05,,,,,,,,,,,,,,,,,
2016Q2,114,37.9,0,1.13,,,,,,,,,,,,,,,,,
2016Q2,115,41,0,1.14,,,,,,,,,,,,,,,,,
2016Q3,4,42,0,,,,,,,,,,,,,,,,,,
2016Q3,5,41,0,,,,,,,,,,,,,,,,,,
2016Q3,6,38,0,1.07,,,,,,,,,,,,,,,,,
2016Q3,7,32.33,.1,1.087,,,,,,,,,,,,,,,,,
2016Q3,8,38,0,1.09,,,,,,,,,,,,,,,,,
2016Q3,15,40,-.2,1.07,,,,,,,,,,,,,,,,,
2016Q3,16,42,0,1.12,,,,,,,,,,,,,,,,,
2016Q3,20,41,0,1.09,,,,,,,,,,,,,,,,,
2016Q3,23,38,0,1.11,,,,,,,,,,,,,,,,,
2016Q3,24,43.5,0,1.045,,,,,,,,,,,,,,,,,
2016Q3,26,42,0,1.12,,,,,,,,,,,,,,,,,
2016Q3,29,40,.05,1.1,,,,,,,,,,,,,,,,,
2016Q3,31,,,,,,,,,,,,,,,,,,,,
2016Q3,32,39,0,1.1,,,,,,,,,,,,,,,,,
2016Q3,35,,,,,,,,,,,,,,,,,,,,
2016Q3,37,44,0,1.12,,,,,,,,,,,,,,,,,
2016Q3,38,41,0,1.05,,,,,,,,,,,,,,,,,
2016Q3,39,37.5,0,1.1,,,,,,,,,,,,,,,,,
2016Q3,41,,,,,,,,,,,,,,,,,,,,
2016Q3,47,40,0,1.07,,,,,,,,,,,,,,,,,
2016Q3,48,32.7,0,,,,,,,,,,,,,,,,,,
2016Q3,49,,0,1,,,,,,,,,,,,,,,,,
2016Q3,52,,0,1.15,,,,,,,,,,,,,,,,,
2016Q3,54,40,0,,,,,,,,,,,,,,,,,,
2016Q3,57,45,0,1.1,,,,,,,,,,,,,,,,,
2016Q3,61,42,0,1.1,,,,,,,,,,,,,,,,,
2016Q3,63,40,0,,,,,,,,,,,,,,,,,,
2016Q3,67,,0,1.06,,,,,,,,,,,,,,,,,
2016Q3,68,42,0,1.08,,,,,,,,,,,,,,,,,
2016Q3,70,38,0,,,,,,,,,,,,,,,,,,
2016Q3,73,,0,,,,,,,,,,,,,,,,,,
2016Q3,80,38.1,.05,1.09,,,,,,,,,,,,,,,,,
2016Q3,82,,0,1.18,,,,,,,,,,,,,,,,,
2016Q3,84,42.2,0,1.08,,,,,,,,,,,,,,,,,
2016Q3,85,42.33,0,1.103333,,,,,,,,,,,,,,,,,
2016Q3,88,42,0,1.05,,,,,,,,,,,,,,,,,
2016Q3,89,45.4966,0,1.0822,,,,,,,,,,,,,,,,,
2016Q3,92,38.9512,,1.071,,,,,,,,,,,,,,,,,
2016Q3,93,41,,1.08,,,,,,,,,,,,,,,,,
2016Q3,94,39,0,1.11,,,,,,,,,,,,,,,,,
2016Q3,95,39.1,0,1.14,,,,,,,,,,,,,,,,,
2016Q3,96,,0,1.15,,,,,,,,,,,,,,,,,
2016Q3,98,42,0,1.08,,,,,,,,,,,,,,,,,
2016Q3,99,36,0,1.09,,,,,,,,,,,,,,,,,
2016Q3,101,44,0,1.1,,,,,,,,,,,,,,,,,
2016Q3,102,40,0,1.07,,,,,,,,,,,,,,,,,
2016Q3,103,43,0,1.1,,,,,,,,,,,,,,,,,
2016Q3,105,38,.05,1.08,,,,,,,,,,,,,,,,,
2016Q3,107,43.215,0,1.12,,,,,,,,,,,,,,,,,
2016Q3,110,40.16,0,1.1,,,,,,,,,,,,,,,,,
2016Q3,112,50,.05,1.07,,,,,,,,,,,,,,,,,
2016Q3,114,40.9,0,1.13,,,,,,,,,,,,,,,,,
2016Q3,115,44,0,1.15,,,,,,,,,,,,,,,,,
2016Q4,4,45,0,1.12,,,,,,,,,,,,,,,,,
2016Q4,5,45,0,,,,,,,,,,,,,,,,,,
2016Q4,6,41,0,1.05,,,,,,,,,,,,,,,,,
2016Q4,7,34.06,.1,1.087,,,,,,,,,,,,,,,,,
2016Q4,8,39,0,1.11,,,,,,,,,,,,,,,,,
2016Q4,15,40,-.2,1.08,,,,,,,,,,,,,,,,,
2016Q4,16,44,0,1.11,,,,,,,,,,,,,,,,,
2016Q4,20,43,0,1.07,,,,,,,,,,,,,,,,,
2016Q4,23,41,0,1.08,,,,,,,,,,,,,,,,,
2016Q4,24,47.5,0,1.015,,,,,,,,,,,,,,,,,
2016Q4,26,45,0,1.12,,,,,,,,,,,,,,,,,
2016Q4,29,40,.05,1.1,,,,,,,,,,,,,,,,,
2016Q4,31,,,,,,,,,,,,,,,,,,,,
2016Q4,32,40,0,1.1,,,,,,,,,,,,,,,,,
2016Q4,35,,,,,,,,,,,,,,,,,,,,
2016Q4,37,48,0,1.12,,,,,,,,,,,,,,,,,
2016Q4,38,41,0,1.05,,,,,,,,,,,,,,,,,
2016Q4,39,46,0,1.12,,,,,,,,,,,,,,,,,
2016Q4,41,,,,,,,,,,,,,,,,,,,,
2016Q4,47,42,0,1.06,,,,,,,,,,,,,,,,,
2016Q4,48,37,0,,,,,,,,,,,,,,,,,,
2016Q4,49,,0,,,,,,,,,,,,,,,,,,
2016Q4,52,,0,1.14,,,,,,,,,,,,,,,,,
2016Q4,54,40,0,,,,,,,,,,,,,,,,,,
2016Q4,57,45,0,1.1,,,,,,,,,,,,,,,,,
2016Q4,61,44,0,1.1,,,,,,,,,,,,,,,,,
2016Q4,63,45,0,,,,,,,,,,,,,,,,,,
2016Q4,67,,0,1.06,,,,,,,,,,,,,,,,,
2016Q4,68,43.5,0,1.09,,,,,,,,,,,,,,,,,
2016Q4,70,40,0,,,,,,,,,,,,,,,,,,
2016Q4,73,,0,,,,,,,,,,,,,,,,,,
2016Q4,80,38.6,.05,1.09,,,,,,,,,,,,,,,,,
