INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN4_0,FN4_0TN3_6,FN3_5TN3_1,FN3_0TN2_6,FN2_5TN2_1,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2022Sep,128,1.5,,,,,,1,1,1,2,5,10,15,35,15,8,4,2,1,,,,
2022Sep,131,1,,,,,,,,,5,15,20,25,20,10,5,,,,,,,
2025,1,1.7,,,,,,,,1,2,4,6,16,40,24,4,2,1,,,,,
2025,2,1.5,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,,,,
2025,4,1.6,1,1,1,1,1,1,1,1,1,5,10,20,29,10,7.5,5,3.5,1,,,,
2025,5,1.7,,,,,,,,,1,2,7,25,30,25,7,2,1,,,,,
2025,6,1.5,,,,,,,,,,,15,35,35,15,,,,,,,,
2025,7,1.4,,,,,,,,,,,,,,,,,,,,,,
2025,8,1.6,,,,,,,,,,10,15,23,27,17,5,2,1,,,,,
2025,10,1.6,,,,,,,,,,2,5,40,51,2,,,,,,,,
2025,14,2.3,,,,,,,0,0,2,4,8,12,14,16,17,13,7,7,,,,
2025,15,2.2,,,,,,,,,5,5,5,10,15,20,15,10,10,5,,,,
2025,16,1.4,,,,,,1,2,3,5,10,18,22,18,10,5,3,2,1,,,,
2025,20,1.7,,,,,,,,,3,7,10,25,30,20,5,,,,,,,
2025,22,1.7,,,,,,,,,,,10,20,40,20,10,,,,,,,
2025,23,1.6,,,,,,,,,,5,14,17,20,17,14,10,3,,,,,
2025,24,1.2,,,,,,,4,6,8,10,15,16,13,11,8,4,3,2,,,,
2025,26,1.8,,,,,,,,2,3,6,12,12,22,20,12,6,3,2,,,,
2025,29,1.6,0,.5,.5,1,1,1,1,2,3,3,10,15,39,15,5,2,1,0,,,,
2025,30,1.7,,,,,,,,,,,,25,50,25,,,,,,,,
2025,32,,,,,,,,,,,,,,,,,,,,,,,
2025,33,1.65,,,,,,,,1,2,7,14,19,20,17,10,7,3,,,,,
2025,35,,,,,,,,,,,,,,,,,,,,,,,
2025,36,1.5,,,,,,,,,,10,15,25,35,15,,,,,,,,
2025,37,2.1,,,,,,,,,,,,2,40,48,10,,,,,,,
2025,38,1.7,,,,,,,,,,,,,,,,,,,,,,
2025,39,1.8,,,,,,,,,,,10,25,30,20,15,,,,,,,
2025,41,,,,,,,,,,,,,,,,,,,,,,,
2025,42,,,,,,,,,,,,,,,,,,,,,,,
2025,45,1.5,,,,,,,,,,5,10,30,35,15,5,,,,,,,
2025,47,,,,,,,,,,,,,,,,,,,,,,,
2025,48,,,,,,,,,,,,,,,,,,,,,,,
2025,49,,,,,,,,,,,,,,,,,,,,,,,
2025,52,,,,,,,,,,,,,,,,,,,,,,,
2025,54,,,,,,,,,,,30,50,20,,,,,,,,,,
2025,56,1.3,,,,,,,,,5,5,15,35,20,20,,,,,,,,
2025,63,1.6,,,,,,,,,,5,10,20,50,10,5,,,,,,,
2025,65,,,,,,,,,,,,,,,,,,,,,,,
2025,68,1.9,,,,,,,,,,,,,,,,,,,,,,
2025,70,,,,,,,,,,,,,,,,,,,,,,,
2025,80,1.7,0,0,0,0,0,0,0,.3077,.5128,5.5385,10.564,20.41,23.1804,19.487,10.974,6.2564,2.0513,.7179,,,,
2025,85,1.8654,0,0,0,0,0,.002,.022,.162,.8519,3.197,8.567,16.398,22.4221,21.907,15.293,7.627,2.717,.834,,,,
2025,88,1.2,,,,,,,,,,,,,,,,,,,,,,
2025,89,1.9,0,0,0,0,0,0,0,0,2.5,10,15,20,30,10,5,5,2.5,0,,,,
2025,90,1.5,0,0,0,0,0,0,0,3,5,10,15,20,20,15,7,5,0,0,,,,
2025,93,,,,,,,,,,,,,,,,,,,,,,,
2025,95,1.3789689881,.0000019855,.0000299745,.0003524227,.0032270244,.023012671,.1278080429,.5528097818,1.8621713184,4.8852852481,9.9812883033,15.8821631423,19.6815403552,18.994807507,14.2770042256,8.3572935851,3.8099616936,1.3527013985,.2085413201,,,,
2025,96,,,,,,,,,,,,,,,,,,,,,,,
2025,97,,,,,,,,,,,,,,,,,,,,,,,
2025,98,1.6,,,,,,,,,,5,20,20,25,20,10,,,,,,,
2025,99,1.6,,,,,,,,,,,,30,70,,,,,,,,,
2025,101,1,,,,,,,,,2.5,12.5,27.5,30,15,10,2.5,,,,,,,
2025,103,,,,,,,,,,,,,,,,,,,,,,,
2025,105,1.9,,,,,,,,,,,,,90,10,,,,,,,,
2025,107,1.9,,,,,,,,,,,,,,,,,,,,,,
2025,109,1.5,0,0,0,0,0,0,0,0,0,5,5,30,50,10,0,0,0,0,,,,
2025,110,1.6,0,0,0,0,.002,.02,.124,.616,2.275,6.24,12.721,19.272,21.699,18.16,11.297,5.222,1.794,.558,,,,
2025,111,,,,,,,,,,,,,,,,,,,,,,,
2025,112,1.8,,,,,,,,,,5,10,20,30,20,10,5,,,,,,
2025,114,2.1,,,,,,,,,,,,,,,,,,,,,,
2025,115,,,,,,,,,,,,,,,,,,,,,,,
2025,116,,,,,,,,,,,,,,,,,,,,,,,
2025,117,,,,,,,,,,,,,,,,,,,,,,,
2025,119,,,,,,,,,,,5,5,10,60,10,5,5,,,,,,
2025,121,1.49,0,0,0,0,0,0,0,0,5,12,15,24,25,15,4,0,0,0,,,,
2025,127,1.9,0,0,0,.1,.5,2.3,3.1,3.7,6.1,8,9.7,10.9,11.9,11.2,9.7,8.3,6.1,8.4,,,,
2025,128,2,,,,,,,,1,1,1,3,6,30,35,12,6,4,1,,,,
2025,131,1.4,,,,,,,,,5,10,15,40,15,10,5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN4_0,FN4_0TN3_6,FN3_5TN3_1,FN3_0TN2_6,FN2_5TN2_1,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2020,1,,,,,,,,,,,,,,,,,,,,,,,
2020,2,.6,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,,,,
2020,4,.7,,,,,,,,,,15,80,5,,,,,,,,,,
2020,5,.5,,,,,,,,,,35,65,,,,,,,,,,,
2020,6,.9,,,,,,,,,,10,40,45,5,,,,,,,,,
2020,7,,,,,,,,,,,,,,,,,,,,,,,
2020,8,.8,,,,,,,,,,5,90,5,,,,,,,,,,
2020,10,.8,,,,,,,,,,10,80,10,,,,,,,,,,
2020,14,1,,,,,,,0,0,0,0,52,48,0,0,0,0,0,0,,,,
2020,15,.7,,,,,,,,,,5,90,5,,,,,,,,,,
2020,16,.6,,,,,,,,,,,,,,,,,,,,,,
2020,20,,,,,,,,,,,,,,,,,,,,,,,
2020,22,.8,,,,,,,,,,20,60,20,,,,,,,,,,
2020,23,.8,,,,,,,,,,10,80,10,,,,,,,,,,
2020,24,.66,,,,,,,,,5,30,35,25,5,,,,,,,,,
2020,26,.8,,,,,,,,,5,10,60,20,5,,,,,,,,,
2020,29,.8,0,1,1,1,1,1,1,1,5,10,59.5,10,5,1,1,1,.5,0,,,,
2020,30,.71,,,,,,,,,,,100,,,,,,,,,,,
2020,32,,,,,,,,,,,,,,,,,,,,,,,
2020,33,,,,,,,,,,,,,,,,,,,,,,,
2020,35,,,,,,,,,,,,,,,,,,,,,,,
2020,36,.25,,,,,,,5,10,30,40,15,,,,,,,,,,,
2020,37,.7,,,,,,,,,,1,98,1,,,,,,,,,,
2020,38,,,,,,,,,,,,,,,,,,,,,,,
2020,39,1,,,,,,,,,10,20,25,30,15,,,,,,,,,
2020,41,,,,,,,,,,,,,,,,,,,,,,,
2020,42,,,,,,,,,,,,,,,,,,,,,,,
2020,45,,,,,,,,,,,,,,,,,,,,,,,
2020,47,.9,,,,,,,,,,,,,,,,,,,,,,
2020,48,,,,,,,,,,,,,,,,,,,,,,,
2020,49,.9,,,,,,,,,,,,,,,,,,,,,,
2020,52,,,,,,,,,,,,,,,,,,,,,,,
2020,54,,,,,,,,,,25,50,25,,,,,,,,,,,
2020,56,.7,,,,,,,,,,,100,,,,,,,,,,,
2020,63,.8,,,,,,,,,,,80,20,,,,,,,,,,
2020,65,.8,,,,,,,,,,20,70,10,,,,,,,,,,
2020,68,,,,,,,,,,,,,,,,,,,,,,,
2020,70,.7,,,,,,,,,,,,,,,,,,,,,,
2020,80,,,,,,,,,,,,,,,,,,,,,,,
2020,85,.9354,0,0,0,0,0,0,0,0,0,0,31.825,68.175,0,0,0,0,0,0,,,,
2020,88,.9,,,,,,,,,,,,,,,,,,,,,,
2020,89,.68,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,,,,,
2020,90,.8,0,0,0,0,1,1.5,2.5,5,8,12,15,30,13.5,8,2.5,1,0,0,,,,
2020,93,.7,,,,,,,,,2.5,15,72.5,10,,,,,,,,,,
2020,95,.9347110638,.0016491426,.0088002092,.0396991536,.1513989859,.4881105008,1.3303527206,3.0652713065,5.9706897393,9.8318117575,13.686615668,16.1069034644,16.0243899908,13.4773473856,9.5825436423,5.7598431302,2.9268062361,1.2572763732,.2904905934,,,,
2020,96,,,,,,,,,,,,,,,,,,,,,,,
2020,97,.7,,,,,,,,,,,,,,,,,,,,,,
2020,98,1,,,,,,,,,,10,40,40,10,,,,,,,,,
2020,99,.7,,,,,,,,,,,100,,,,,,,,,,,
2020,101,.7,,,,,,,,,,5,90,5,,,,,,,,,,
2020,103,.7,,,,,,,,,,,,,,,,,,,,,,
2020,105,,,,,,,,,,,,,,,,,,,,,,,
2020,107,,,,,,,,,,,,,,,,,,,,,,,
2020,109,.705,0,0,0,0,0,0,0,0,0,2,95,3,0,0,0,0,0,0,,,,
2020,110,,,,,,,,,,,,,,,,,,,,,,,
2020,111,,,,,,,,,,,,,,,,,,,,,,,
2020,112,,,,,,,,,,,,,,,,,,,,,,,
2020,114,.7,,,,,,,,,,,,,,,,,,,,,,
2020,115,.7,0,0,0,0,0,0,.004,.204,3.681,21.529,41.618,26.825,5.731,.399,.009,0,0,0,,,,
2020,116,.7,,,,,,,,,,,,,,,,,,,,,,
2020,117,1,,,,,,,,,,,,,,,,,,,,,,
2020,119,,,,,,,,,5,5,10,60,10,5,5,,,,,,,,
2020,121,.71,0,0,0,0,0,0,0,1,8,20,45,17,8,1,0,0,0,0,,,,
2020,127,.7,0,0,0,0,0,0,2,5,10,17,30,17,11,5,2,1,0,0,,,,
2020,128,.5,,,,,,,,,,50,50,,,,,,,,,,,
2020,131,.3,,,,,,,,5,15,55,15,10,,,,,,,,,,
2021,1,,,,,,,,,,,,,,,,,,,,,,,
2021,2,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,,,,
2021,4,.5,,,,,,,,2.5,10,25,30,20,10,2.5,,,,,,,,
2021,5,1.2,,,,,,,,,,5,30,40,20,5,,,,,,,,
2021,6,.5,,,,,,,,,5,40,35,20,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,,,,
2021,8,1,,,,,,,,,,15,35,40,10,,,,,,,,,
2021,10,.6,,,,,,,,5,5,30,55,5,,,,,,,,,,
2021,14,.8,,,,,,,0,0,1,20,56,22,1,0,0,0,0,0,,,,
2021,15,1.3,,,,,,,,,,5,20,40,25,10,,,,,,,,
2021,16,.4,,,,,,,,,,,,,,,,,,,,,,
2021,20,,,,,,,,,,,,,,,,,,,,,,,
2021,22,1.1,,,,,,,,,,,45,55,0,,,,,,,,,
2021,23,.9,,,,,,,,,,15,35,35,15,,,,,,,,,
2021,24,.567,,,,,,,,2.5,10,30,30,25,2.5,,,,,,,,,
2021,26,1.2,,,,,,,,,5,15,30,40,10,,,,,,,,,
2021,29,1.02,0,1,1,1,1,1,1,2,3,10,25,30,15,5,2,1,1,0,,,,
2021,30,.69,,,,,,,,,,,90,10,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,,,,
2021,33,,,,,,,,,,,,,,,,,,,,,,,
2021,35,,,,,,,,,,,,,,,,,,,,,,,
2021,36,.5,,,,,,,,10,25,30,30,5,,,,,,,,,,
2021,37,1.1,,,,,,,,,,,25,60,15,,,,,,,,,
2021,38,,,,,,,,,,,,,,,,,,,,,,,
2021,39,1,,,,,,,,,10,20,25,30,15,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,,,,
2021,42,,,,,,,,,,,,,,,,,,,,,,,
2021,45,,,,,,,,,,,,,,,,,,,,,,,
2021,47,.5,,,,,,,,,,,,,,,,,,,,,,
2021,48,,,,,,,,,,,,,,,,,,,,,,,
2021,49,.6,,,,,,,,,,,,,,,,,,,,,,
2021,52,,,,,,,,,,,,,,,,,,,,,,,
2021,54,,,,,,,,,,30,40,20,10,,,,,,,,,,
2021,56,.7,,,,,,,,,,10,70,20,,,,,,,,,,
2021,63,1,,,,,,,,,,,40,45,15,,,,,,,,,
2021,65,.9,,,,,,,,,2.5,20,60,15,2.5,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,,,,
2021,70,.5,,,,,,,,,,,,,,,,,,,,,,
2021,80,,,,,,,,,,,,,,,,,,,,,,,
2021,85,.946,0,0,0,0,0,0,0,0,.001,1.445,41.234,53.847,3.466,.007,0,0,0,0,,,,
2021,88,.8,,,,,,,,,,,,,,,,,,,,,,
2021,89,.84,0,0,0,0,0,0,2.5,5,10,25,35,15,5,2.5,0,0,0,,,,,
2021,90,.9,0,0,0,0,0,2,2,3,5,20,25,20,15,5,2,1,0,0,,,,
2021,93,.8,,,,,,,,,1,22,55,12.5,7.5,2,,,,,,,,
2021,95,.7294808233,.0000641413,.0006998241,.0059465671,.0393523036,.2028151405,.8140610295,2.5447196089,6.1951137856,11.7458653537,17.3439146722,19.9450724361,17.8628391322,12.459245284,6.767984635,2.8632111185,.9433519666,.2420586049,.0236843962,,,,
2021,96,,,,,,,,,,,,,,,,,,,,,,,
2021,97,.5,,,,,,,,,,,,,,,,,,,,,,
2021,98,1,,,,,,,,,5,25,30,30,10,,,,,,,,,
2021,99,.85,,,,,,,,,,5,70,25,,,,,,,,,,
2021,101,.7,,,,,,,,,2.5,17.5,45,25,10,,,,,,,,,
2021,103,.8,,,,,,,,,,,,,,,,,,,,,,
2021,105,,,,,,,,,,,,,,,,,,,,,,,
2021,107,,,,,,,,,,,,,,,,,,,,,,,
2021,109,.775,0,0,0,0,0,0,0,0,0,10,65,25,0,0,0,0,0,0,,,,
2021,110,,,,,,,,,,,,,,,,,,,,,,,
2021,111,,,,,,,,,,,,,,,,,,,,,,,
2021,112,,,,,,,,,,,,,,,,,,,,,,,
2021,114,.2,,,,,,,,,,,,,,,,,,,,,,
2021,115,.8,0,0,0,0,0,0,.001,.0999,2.261,16.531,39.8318,31.98,8.53,.7443,.0208,.0002,0,0,,,,
2021,116,.7,,,,,,,,,,,,,,,,,,,,,,
2021,117,.9,,,,,,,,,,,,,,,,,,,,,,
2021,119,,,,,,,,,5,5,10,60,10,5,5,,,,,,,,
2021,121,.89,0,0,0,0,0,0,0,0,4,20,35,30,10,1,0,0,0,0,,,,
2021,127,1,0,0,0,0,0,0,0,0,5,13.5,23,23,15,9,6,4,1,.5,,,,
2021,128,1,,,,,,,1,2,3,6,15,45,15,7,3,2,1,,,,,
2021,131,.8,,,,,,,,,8,15,45,25,7,,,,,,,,,
2021Sep,1,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,2,1,0,0,0,0,0,0,0,0,0,0,30,60,10,0,0,0,0,0,,,,
2021Sep,4,.8,,,,,,2.5,2.5,5,10,15,20,16.5,12.5,10,5,1,,,,,,
2021Sep,5,1.2,,,,,,,,,,10,20,35,25,10,,,,,,,,
2021Sep,6,.5,,,,,,,,,5,40,35,20,,,,,,,,,,
2021Sep,7,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,8,1.4,,,,,,,,,,10,20,35,30,5,,,,,,,,
2021Sep,10,.6,,,,,,,,,5,25,55,10,5,,,,,,,,,
2021Sep,14,1.2,,,,,,,0,0,0,4,28,47,19,2,0,0,0,0,,,,
2021Sep,15,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,16,.4,,,,,,,,,,,,,,,,,,,,,,
2021Sep,20,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,22,1.1,,,,,,,,,,,,,,,,,,,,,,
2021Sep,23,1,,,,,,,,,,15,35,35,15,,,,,,,,,
2021Sep,24,.681,,,,,,,,3,10,26,28,24,6,2,1,,,,,,,
2021Sep,26,1.3,,,,,,,,,5,15,20,35,20,5,,,,,,,,
2021Sep,29,.95,0,1,1,1,1,1,1,2,3,10,25,30,15,5,2,1,1,0,,,,
2021Sep,30,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,32,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,33,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,35,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,36,.75,,,,,,,,10,25,30,30,5,,,,,,,,,,
2021Sep,37,1.6,,,,,,,,,,,2,30,58,10,,,,,,,,
2021Sep,38,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,39,1.8,,,,,,,,,,10,15,30,35,10,,,,,,,,
2021Sep,41,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,42,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,45,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,47,.7,,,,,,,,,,,,,,,,,,,,,,
2021Sep,48,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,49,.5,,,,,,,,,,,,,,,,,,,,,,
2021Sep,52,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,54,,,,,,,,,,30,40,20,10,,,,,,,,,,
2021Sep,56,1.1,,,,,,,,,,,25,50,25,,,,,,,,,
2021Sep,63,1.2,,,,,,,,,,,25,40,35,,,,,,,,,
2021Sep,65,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,68,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,70,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,80,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,85,1.14,0,0,0,0,0,0,0,0,0,.356,18.779,63.6388,16.94,.286,.0002,0,0,0,,,,
2021Sep,88,.8,,,,,,,,,,,,,,,,,,,,,,
2021Sep,89,1.22,0,0,0,0,0,0,0,2.5,5,10,25,35,15,5,2.5,0,0,,,,,
2021Sep,90,.9,0,0,0,0,0,0,2.5,2.5,12.5,19,25,20,12.5,5,1,0,0,0,,,,
2021Sep,93,1.2,,,,,,,,,,10,22.5,45,12.5,7.5,2.5,,,,,,,
2021Sep,95,.7707614684,.0004410808,.003233364,.0192779452,.0934838562,.36870772,1.1827625863,3.0859057716,6.5484343556,11.3021750921,15.8655933583,18.1142493622,16.8210886703,12.7045004652,7.8042436903,3.8991845009,1.5844789879,.5236835333,.0785556598,,,,
2021Sep,96,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,97,.9,,,,,,,,,,,,,,,,,,,,,,
2021Sep,98,1.1,,,,,,,,,5,10,20,35,25,5,,,,,,,,
2021Sep,99,1.24,,,,,,,,,,,,,,,,,,,,,,
2021Sep,101,.8,,,,,,,,,,,,,,,,,,,,,,
2021Sep,103,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,105,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,107,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,109,1.15,0,0,0,0,0,0,0,0,0,5,25,50,15,5,0,0,0,0,,,,
2021Sep,110,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,111,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,112,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,114,1.2,,,,,,,,,,,,,,,,,,,,,,
2021Sep,115,.9,0,0,0,0,0,0,.001,.047,1.327,12.142,36.4834,36.4835,12.142,1.327,.0466,.0005,0,0,,,,
2021Sep,116,,,,,,,,,,,,,,,,,,,,,,,
2021Sep,117,1.1,,,,,,,,,,,,,,,,,,,,,,
2021Sep,119,,,,,,,,,,5,5,80,5,5,,,,,,,,,
2021Sep,121,1.19,0,0,0,0,0,0,0,0,0,4,25,35,25,10,1,0,0,0,,,,
2021Sep,127,1,0,0,0,0,0,0,0,0,5,13.5,23,23,15,9,6,4,1,.5,,,,
2021Sep,128,1.2,,,,,,,1,2,3,5,12,45,18,8,4,1,1,,,,,
2021Sep,131,.7,,,,,,,,5,10,20,35,20,10,,,,,,,,,
2022,1,,,,,,,,,,,,,,,,,,,,,,,
2022,2,1.2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,
2022,4,1,,,,,,,2.5,5,10,15,20,20,15,10,2.5,,,,,,,
2022,5,1.5,,,,,,,,,,5,10,25,35,20,5,,,,,,,
2022,6,1,,,,,,,,,,5,40,35,15,5,,,,,,,,
2022,7,,,,,,,,,,,,,,,,,,,,,,,
2022,8,1,,,,,,,,,,10,35,45,10,,,,,,,,,
2022,10,1.2,,,,,,,,,,5,25,55,10,5,,,,,,,,
2022,14,1.6,,,,,,,0,0,0,2,10,29,37,18,4,0,0,0,,,,
2022,15,1.4,,,,,,,,,5,10,15,25,20,15,5,5,,,,,,
2022,16,.7,,,,,,,,,,,,,,,,,,,,,,
2022,20,,,,,,,,,,,,,,,,,,,,,,,
2022,22,1.2,,,,,,,,,,,35,55,10,,,,,,,,,
2022,23,1,,,,,,,,,5,15,33,32,15,,,,,,,,,
2022,24,.637,,,,,,,2.5,5,10,25,25,15,10,5,2.5,,,,,,,
2022,26,1.4,,,,,,,,,5,15,30,30,15,5,,,,,,,,
2022,29,1.1,0,1,1,1,1,1,1,2,3,10,25,30,15,5,2,1,1,0,,,,
2022,30,.93,,,,,,,,,,,50,50,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,,,,
2022,33,,,,,,,,,,,,,,,,,,,,,,,
2022,35,,,,,,,,,,,,,,,,,,,,,,,
2022,36,.5,,,,,,,,5,10,25,30,20,10,,,,,,,,,
2022,37,1.7,,,,,,,,,,,3,20,52,24,1,,,,,,,
2022,38,,,,,,,,,,,,,,,,,,,,,,,
2022,39,1.5,,,,,,,,,,10,20,30,30,10,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,,,,
2022,42,,,,,,,,,,,,,,,,,,,,,,,
2022,45,,,,,,,,,,,,,,,,,,,,,,,
2022,47,,,,,,,,,,,,,,,,,,,,,,,
2022,48,,,,,,,,,,,,,,,,,,,,,,,
2022,49,.9,,,,,,,,,,,,,,,,,,,,,,
2022,52,,,,,,,,,,,,,,,,,,,,,,,
2022,54,,,,,,,,,,,30,50,20,,,,,,,,,,
2022,56,.9,,,,,,,,,,10,45,40,5,,,,,,,,,
2022,63,1.2,,,,,,,,,,,20,40,40,,,,,,,,,
2022,65,1,,,,,,,,2.5,5,15,25,30,15,5,2.5,,,,,,,
2022,68,,,,,,,,,,,,,,,,,,,,,,,
2022,70,1,,,,,,,,,,,,,,,,,,,,,,
2022,80,,,,,,,,,,,,,,,,,,,,,,,
2022,85,1.346,0,0,0,0,0,0,0,0,.015,.889,12.363,42.148,36.3,7.866,.414,.005,0,0,,,,
2022,88,1,,,,,,,,,,,,,,,,,,,,,,
2022,89,1.11,0,0,0,0,0,0,0,2.5,5,10,25,30,15,10,2.5,0,0,,,,,
2022,90,1.3,0,0,0,0,0,0,2.5,5,5,10,15,25,15,10,5,5,2.5,0,,,,
2022,93,1.1,,,,,,,,,,10,25,45,15,5,,,,,,,,
2022,95,.9511510702,.000204482,.0016149698,.0103739309,.054199096,.2303087659,.7959735363,2.2374664139,5.1154536743,9.5122120301,14.3862838075,17.6964217547,17.7048410395,14.4068269192,9.5348613159,5.1325141781,2.2470651796,.8001490932,.1332298131,,,,
2022,96,,,,,,,,,,,,,,,,,,,,,,,
2022,97,,,,,,,,,,,,,,,,,,,,,,,
2022,98,1.1,,,,,,,,,,15,30,30,20,5,,,,,,,,
2022,99,1.25,,,,,,,,,,,15,70,15,,,,,,,,,
2022,101,.8,,,,,,,,,2.5,15,45,27.5,10,,,,,,,,,
2022,103,1,,,,,,,,,,,,,,,,,,,,,,
2022,105,,,,,,,,,,,,,,,,,,,,,,,
2022,107,,,,,,,,,,,,,,,,,,,,,,,
2022,109,1.25,0,0,0,0,0,0,0,0,0,5,10,60,20,5,0,0,0,0,,,,
2022,110,,,,,,,,,,,,,,,,,,,,,,,
2022,111,,,,,,,,,,,,,,,,,,,,,,,
2022,112,,,,,,,,,,,,,,,,,,,,,,,
2022,114,1.1,,,,,,,,,,,,,,,,,,,,,,
2022,115,,,,,,,,,,,,,,,,,,,,,,,
2022,116,,,,,,,,,,,,,,,,,,,,,,,
2022,117,.8,,,,,,,,,,,,,,,,,,,,,,
2022,119,,,,,,,,,,5,5,10,60,10,5,5,,,,,,,
2022,121,1,0,0,0,0,0,0,0,0,4,20,30,35,10,1,0,0,0,0,,,,
2022,127,1.2,0,0,0,0,0,5.541,3.205,5.576,8.058,10.481,12.935,12.273,12.273,10.482,8.058,5.577,5.541,0,,,,
2022,128,1.5,,,,,,,1,2,3,4,8,15,45,15,4,2,1,,,,,
2022,131,1,,,,,,,,,,10,20,40,20,10,,,,,,,,
2022Sep,1,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,2,1.2,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,,,,
2022Sep,4,1.1,,,,,,1,2.5,5,10,12.5,15,19,15,12.5,5,2.5,,,,,,
2022Sep,5,1.6,,,,,,,,,,5,10,25,35,20,5,,,,,,,
2022Sep,6,1,,,,,,,,,,5,40,40,10,5,,,,,,,,
2022Sep,7,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,8,1,,,,,,,,,,10,35,45,10,,,,,,,,,
2022Sep,10,1.2,,,,,,,,,,5,25,55,10,5,,,,,,,,
2022Sep,14,1.8,,,,,,,0,0,0,1,5,18,34,29,11,2,0,0,,,,
2022Sep,15,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,16,.7,,,,,,,,,,,,,,,,,,,,,,
2022Sep,20,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,22,1.2,,,,,,,,,,,,,,,,,,,,,,
2022Sep,23,1.2,,,,,,,,,4,15,30,35,16,,,,,,,,,
2022Sep,24,.68,,,,,,,1,2.5,10,26,28,22,6,2,1,1,.5,,,,,
2022Sep,26,1.4,,,,,,,,,5,15,30,30,15,5,,,,,,,,
2022Sep,29,1,0,1,1,1,1,1,1,2,3,10,25,30,15,5,2,1,1,0,,,,
2022Sep,30,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,32,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,33,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,35,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,36,.5,,,,,,,,5,10,25,30,20,10,,,,,,,,,
2022Sep,37,1.8,,,,,,,,,,,,25,60,13,2,,,,,,,
2022Sep,38,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,39,1.4,,,,,,,,,,10,15,35,30,10,,,,,,,,
2022Sep,41,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,42,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,45,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,47,,,,,,,,,,,,,,,,,,,,,,,
