INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN4_0,FN4_0TN3_6,FN3_5TN3_1,FN3_0TN2_6,FN2_5TN2_1,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2024,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0
2024,4,1,1,1,1,1,1,1,1,2.5,5,7.5,10,15,16.5,12.5,7.5,6.5,5,1,1,1,1,1
2024,5,1.5,,,,,,,,,,,5,10,35,35,10,5,,,,,,
2024,6,1.3,,,,,,,,,,,,15,50,30,5,,,,,,,
2024,8,1.3,,,,,,,,,3,7,15,22,25,20,5,3,,,,,,
2024,14,2,,,,,0,0,0,0,1,2,5,10,16,19,18,15,8,4,2,0,0,
2024,15,1.5,,,,,,,,,,,5,15,25,30,20,5,,,,,,
2024,16,1.1,,,,,,0,0,3,6,8,14,15,17,14,9,7,5,2,,,,
2024,20,1.4,,,,,,,,,2,5,8,15,25,22,16,7,,,,,,
2024,22,,,,,,,,,,,,,,,,,,,,,,,
2024,23,1.1,,,,,,,,,,1,10,17,26,27,18,1,,,,,,
2024,24,.8,,,,,,,,3,4,5,25,30,11,8,5,4,3,2,,,,
2024,26,1.7,,,,,,,,1,2,2,5,5,18,23,17,12,8,5,2,,,
2024,30,,,,,,,,,,,,,,,,,,,,,,,
2024,31,1.25,,,,,,,,,,,5,25,40,25,5,,,,,,,
2024,32,1.2,,,,,,,,,,,,,,,,,,,,,,
2024,33,1.6,,,,,,,,,1,6,9,11,16,19,16,12,6,3,1,,,
2024,36,2,,,,,,,,,,,5,10,15,30,25,10,5,,,,,
2024,37,1.7,,,,,,,,,,,2,9,22,40,22,5,,,,,,
2024,38,1.5,,,,,,,,,,,,,,,,,,,,,,
2024,39,1.2,,,,,,,,,,5,10,20,25,25,10,5,,,,,,
2024,41,,,,,,,,,,,,,,,,,,,,,,,
2024,42,,,,,,,,,,,,,,,,,,,,,,,
2024,45,,,,,,,,,,,,,10,25,40,15,10,,,,,,
2024,52,,,,,,,,,,,,,,,,,,,,,,,
2024,54,,,,,,,,,,,,,50,50,,,,,,,,,
2024,56,1.25,,,,,,,,,,,,20,70,10,,,,,,,,
2024,61,,,,,,,,,,,,,,,,,,,,,,,
2024,63,1.2,,,,,,,,,,,5,30,40,20,5,,,,,,,
2024,65,,,,,,,,,,,,,,,,,,,,,,,
2024,68,,,,,,,,,,,,,,,,,,,,,,,
2024,73,1.3,,,,,,,,,,,,30,50,20,,,,,,,,
2024,82,,,,,,,,,,,,,,,,,,,,,,,
2024,89,,,,,,,,,,,,,,,,,,,,,,,
2024,90,1.6,0,0,0,0,0,0,0,0,1,2.5,5.5,12,18,22,18,12,5.5,2.5,1,0,0,0
2024,93,,,,,,,,,,,,,,,,,,,,,,,
2024,95,2.1878572728,0,0,0,0,0,.0000000009,.0000212836,.5027252439,1.1790818731,2.3014828151,4.4511417245,7.7473247497,11.6539385998,14.9191942955,16.6350383752,14.7978812883,11.4669376972,7.5655868409,4.4136582658,1.8939817716,.4720051749,0
2024,96,,,,,,,,,,,,,,,,,,,,,,,
2024,97,,,,,,,,,,,,,,,,,,,,,,,
2024,98,1.2,,,,,,,,,,5,10,20,30,20,15,,,,,,,
2024,99,1.6,,,,,,,,,,,,,20,75,5,,,,,,,
2024,101,1.1,,,,,,,,,,2.5,10,22.5,30,22.5,10,2.5,,,,,,
2024,102,,,,,,,,,,,,,,,,,,,,,,,
2024,103,,,,,,,,,,,,,,,,,,,,,,,
2024,105,,,,,,,,,,,,,,,,,,,,,,,
2024,107,,,,,,,,,,,,,,,,,,,,,,,
2024,108,1.5504975,,,,,,,,,,1.03,7.8,15.45,23.1,24.56,16.93,9.24,1.89,,,,,
2024,110,,,,,,,,,,,,,,,,,,,,,,,
2024,112,1.5,,,,,,,,,,,5,10,20,30,20,10,5,,,,,
2024,114,1.4,,,,,,,,,,,,,,,,,,,,,,
2024,115,,,,,,,,,,,,,,,,,,,,,,,
2024,117,,,,,,,,,,,,,,,,,,,,,,,
2024,119,1.1,,,,,,,,,,5,10,10,50,10,10,5,,,,,,
2024,121,1.4,0,0,0,0,0,0,2,4,5,7,10,13,17,22,13,4,2,1,0,0,0,0
2024,127,,0,0,0,.2,.4,1.5,8.1,12.6,4.1,4.4,4.8,5.1,5.2,5.4,10.3,5,4.4,4.2,14.1,7,2.9,.3
2024,128,1.3,,,,,,,1,2,3,5,8,15,20,15,12,8,5,3,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,
EXPECTED UNEMPLOYMENT RATE; PERCENTAGE OF LABOUR FORCE,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T5_5,F5_5T5_9,F6_0T6_4,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,
2020,1,9,,,,,1,2,5,20,30,20,10,6,3,2,1,,,,,,,
2020,2,10,0,0,0,0,0,0,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,
2020,4,9.6,,0,0,0,0,2.5,7.5,10,10,10,10,10,10,10,7.5,5,2.5,2.5,2.5,,,
2020,5,9.7,,,,,,,,2.5,30,40,25,2.5,,,,,,,,,,
2020,6,10,,,,,,,,,,5,30,20,15,10,5,5,5,5,,,,
2020,8,11.9,,,,,,,,,,,,10,15,25,20,15,10,5,,,,
2020,14,9,0,0,0,0,0,0,0,45,55,0,0,0,0,0,0,0,0,0,0,0,0,
2020,15,9.5,,,,,,5,5,10,25,20,10,10,5,5,5,,,,,,,
2020,16,10,,,,,,3,5,9,12,16,20,15,10,6,3,1,0,0,0,,,
2020,20,11,,,,,,,,,3,5,10,21,28,18,10,5,,,,,,
2020,22,10,,,,,,,,10,15,25,30,20,,,,,,,,,,
2020,23,8,,,,,,,35,30,20,10,5,,,,,,,,,,,
2020,24,10.1,,,,,,,1,5,20,20,20,20,10,3,1,,,,,,,
2020,26,9.8,,,,,5,5,5,10,10,15,10,10,10,10,5,5,,,,,,
2020,30,9.3,,,,,,,,,,,,,,,,,,,,,,
2020,31,10.5,,,,,,,,,5,10,15,30,20,15,5,,,,,,,
2020,32,9.8,0,.000000936,.0000486853,.001521964,.0283261151,.3144682838,2.0864153521,8.2874952758,19.736891056,28.2101084254,24.2097883678,12.4725584799,3.8543862814,.7135543203,.0790042057,.0052217384,.0002056299,.0000048156,.0000000675,0,0,
2020,33,8.6,,,,,3,15,21,32,16,10,3,,,,,,,,,,,
2020,36,10,,,,,,,,5,20,30,25,15,5,,,,,,,,,
2020,37,,,,,,,,,,,,,,,,,,,,,,,
2020,38,9.5,,,,,,,,,,60,40,,,,,,,,,,,
2020,39,7.9,,,,,10,40,30,15,5,,,,,,,,,,,,,
2020,41,7.7,,,,,20,60,20,,,,,,,,,,,,,,,
2020,42,,,,,,,,10,20,40,20,10,,,,,,,,,,,
2020,45,,,,,,,,,,,,,,,,,,,,,,,
2020,52,,,,,,,,,,,,,,,,,,,,,,,
2020,54,8,,,,,10,40,40,10,,,,,,,,,,,,,,
2020,56,8.5,,,,,,10,30,30,20,10,,,,,,,,,,,,
2020,61,8.9,,,,,,5,15,35,25,20,,,,,,,,,,,,
2020,63,8.5,,,,,,5,30,35,15,10,5,,,,,,,,,,,
2020,65,8.2,,,,,10,15,40,20,10,5,,,,,,,,,,,,
2020,68,,,,,,,,,,,,,,,,,,,,,,,
2020,73,10,,,,,,,,,,,,,,,,,,,,,,
2020,82,9.3,,,,,,,,,,,,,,,,,,,,,,
2020,89,,,,,,,,,,,,,,,,,,,,,,,
2020,90,10,0,0,0,0,0,1,5,5,10,15,20,15,10,6,5,3.5,2,2,.5,0,0,
2020,93,7.8,,,5,10,24,30,8,7,6,5,5,,,,,,,,,,,
2020,95,11.090597666,.0001076033,.001414414,.0085910016,.0325479807,.1228194425,.394932684,1.0821610901,2.5268160985,5.0276870689,8.5246336711,12.3167490948,15.1645436916,15.9101942425,14.2244177983,10.8369333112,7.0354387201,3.892143566,1.8348450768,.7370939277,.2523243417,.0736051746,
2020,96,9.2,,,,,,,5,15,30,20,15,10,5,,,,,,,,,
2020,97,9,,,,,,,,,,,,,,,,,,,,,,
2020,98,9,,,,,,5,15,25,30,20,5,,,,,,,,,,,
2020,99,9.2,,,,,,,,20,60,20,,,,,,,,,,,,
2020,101,7.8,,,,,5,70,20,5,,,,,,,,,,,,,,
2020,102,8.4,,,,,,,,,,,,,,,,,,,,,,
2020,103,9.5,,,,,,,,,,,,,,,,,,,,,,
2020,105,11,,,,,,,,,,,,5,90,5,,,,,,,,
2020,107,9.2,0,0,.0000000001,.0000003731,.0003543058,.0679869021,2.7237421808,23.8730218106,48.0746522767,22.7347376398,2.4667615937,.0584538206,.0002888085,.0000002881,.0000000001,0,0,0,0,0,0,
2020,108,9.050531,,,,,,.13,11.18,29.22,37.91,19.42,2.14,,,,,,,,,,,
2020,110,9.3,,,,,,,,,,,,,,,,,,,,,,
2020,112,,,,,,,,,,,,,,,,,,,,,,,
2020,114,,,,,,,,,,,,,,,,,,,,,,,
2020,115,8.3,1.3453379045,2.0071607888,4.0030772616,6.9141122134,10.3422601094,13.3978617781,15.0313988799,14.6052318301,12.2902958998,8.9569290865,5.6532130466,3.0900531822,1.4627308195,.5996291924,.2128686511,.0654396021,.0174203885,.0040156,.0008015021,.0001385179,.0000237455,
2020,117,10,,,,,,,,,,,,,,,,,,,,,,
2020,119,13.5,,,,,,,,,,,,,,5,5,10,60,10,5,5,,
2020,121,8.2,0,0,0,0,5,20,30,20,13,7,3,2,0,0,0,0,0,0,0,0,0,
2020,127,8,1.4279062185,3.0721452344,5.9624258781,9.3023402568,12.5732612315,14.722902961,14.9358688821,13.1268107997,9.994894766,6.5930216416,3.7676757656,1.8652595076,.7999710345,.2972142957,.095656712,.0266686002,.0064403818,.0013472129,.0002440955,.000038306,1.4279062185,
2020,128,8.6,,,,,,5,30,35,25,4,1,,,,,,,,,,,
2021,1,8,,,1,2,5,20,30,20,10,6,3,2,1,,,,,,,,,
2021,2,9,0,0,0,0,0,0,0,30,30,20,20,0,0,0,0,0,0,0,0,0,0,
2021,4,8.5,,0,0,0,5,10,12.5,15,12.5,10,7.5,5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,
2021,5,9.4,,,,,,,5,21,30,25,10,5,3,1,,,,,,,,
2021,6,8,,,,,,5,30,20,15,10,5,5,5,5,,,,,,,,
2021,8,11.1,,,,,,,,1,2,5,10,17,20,15,12,8,5,3,2,,,
2021,14,8.5,0,0,0,1,6,17,29,27,15,4,1,0,0,0,0,0,0,0,0,0,0,
2021,15,8.3,,,,,5,25,30,10,10,10,10,,,,,,,,,,,
2021,16,8.5,,,3,5,9,12,16,20,15,10,6,3,1,0,0,0,,,,,,
2021,20,9.3,,,,,,,10,20,25,20,12,8,5,,,,,,,,,
2021,22,8.5,,,,,,10,30,30,20,10,,,,,,,,,,,,
2021,23,7.7,,,,,,30,25,20,15,8,2,,,,,,,,,,,
2021,24,10.7,,,,,,,,3,7,17,20,18,12,10,8,4,1,,,,,
2021,26,9,,,,5,5,5,5,10,15,10,10,10,10,5,5,5,,,,,,
2021,30,8.7,,,,,,,,,,,,,,,,,,,,,,
2021,31,9,,,,,,5,15,25,30,15,5,5,,,,,,,,,,
2021,32,9.5,0,.0596009254,.2085766563,.7276608489,2.0681134488,4.7888685497,9.0350489889,13.8895172846,17.3986932818,17.7593168074,14.7712309425,10.0111034863,5.5285282267,2.4876005262,.9119490534,.2723636857,.0662645866,.0131319178,.002430783,0,0,
2021,33,8.2,,,1,3,12,24,24,22,11,3,,,,,,,,,,,,
2021,36,9,,,,,,,5,15,25,25,20,10,,,,,,,,,,
2021,37,,,,,,,,,,,,,,,,,,,,,,,
2021,38,9.2,,,,,,,,,60,40,,,,,,,,,,,,
2021,39,7.7,,,,,25,40,25,10,,,,,,,,,,,,,,
2021,41,8,,,,,,40,40,20,,,,,,,,,,,,,,
2021,42,,,,,,40,50,10,,,,,,,,,,,,,,,
2021,45,,,,,,,,,,,,,,,,,,,,,,,
2021,52,,,,,,,,,,,,,,,,,,,,,,,
2021,54,7.5,,,,,10,50,30,10,,,,,,,,,,,,,,
2021,56,8,,,,,,30,30,30,10,,,,,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,,,,
2021,63,8.4,,,,,,20,40,30,10,,,,,,,,,,,,,
2021,65,7.8,,,,5,10,35,20,15,10,5,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,,,,
2021,73,11,,,,,,,,,,,,,,,,,,,,,,
2021,82,8.5,,,,,,,,,,,,,,,,,,,,,,
2021,89,,,,,,,,,,,,,,,,,,,,,,,
2021,90,8.5,1,2,5,7,10,10,15,15,10,10,7,5,2,1,0,0,0,0,0,0,0,
2021,93,7.6,,,2.5,12.5,30,30,10,7.5,5,2.5,,,,,,,,,,,,
2021,95,9.175,.060322178,.3347263027,1.0324740496,2.246914433,4.5793538709,7.9530691594,11.7700469703,14.8434384435,15.9515804477,14.6078332958,11.3993679622,7.5803389268,4.2954568255,2.0741634421,.8534723886,.2992601287,.0894172119,.0227670244,.0049397424,.0009133037,.0001438928,
2021,96,10.2,,,,,,,,3,7,10,30,23,15,7,3,2,,,,,,
2021,97,9.8,,,,,,,,,,,,,,,,,,,,,,
2021,98,9.1,,,,,,5,10,20,30,20,10,5,,,,,,,,,,
2021,99,8.9,,,,,,,,45,45,10,,,,,,,,,,,,
2021,101,8.3,,,,,,10,40,30,15,5,,,,,,,,,,,,
2021,102,8,,,,,,,,,,,,,,,,,,,,,,
2021,103,8.8,,,,,,,,,,,,,,,,,,,,,,
2021,105,9,,,,,,,,5,90,5,,,,,,,,,,,,
2021,107,9.5,.0000411848,.0005510668,.0075653308,.070761519,.4603163913,2.0838585432,6.5684801029,14.4223792179,22.0659357665,23.5287340602,17.4854732747,9.0553330965,3.2670999712,.8208775894,.1435600382,.0174652502,.0014771568,.0000867965,.0000035409,.0000001002,.000000002,
2021,108,9.9098165,,,,,,,,3.64,17.13,31.17,30.94,15.32,1.8,,,,,,,,,
2021,110,8.7,,,,,,,,,,,,,,,,,,,,,,
2021,112,,,,,,,,,,,,,,,,,,,,,,,
2021,114,,,,,,,,,,,,,,,,,,,,,,,
2021,115,8.2,1.631681421,2.3310007263,4.5171009841,7.5806970308,11.0178300427,13.8683470389,15.1181129582,14.2730137404,11.6702014972,8.2638678719,5.0678868495,2.691557435,1.2379604505,.4930920836,.1700818051,.0508025397,.0131401025,.0029429631,.0005707286,.0000958337,.0000158972,
2021,117,8,,,,,,,,,,,,,,,,,,,,,,
2021,119,11.5,,,,,,,,,,5,5,10,60,10,5,5,,,,,,
2021,121,8.4,0,0,0,2,10,10,22,19,15,10,5,3,2,1,1,0,0,0,0,0,0,
2021,127,10,.5833889283,.6878416683,1.3328219214,2.2249442321,3.4555772091,4.9931790504,6.7125765202,8.3957082145,9.7697108279,10.5770017598,10.6536898218,9.9837600448,8.7045183484,7.0607639229,5.3286191843,3.7413930674,2.4440335681,1.4853732269,.8398813502,.4418282049,.5833889283,
2021,128,9.3,,,,,,5,12,25,35,15,5,2,1,,,,,,,,,
2021Feb,1,8.5,,,,1,2,5,20,30,20,10,6,3,2,1,,,,,,,,
2021Feb,2,9.8,0,0,0,0,0,0,0,0,20,30,30,20,0,0,0,0,0,0,0,0,0,
2021Feb,4,9.7,,0,0,0,2.5,2.5,5,7.5,10,12.5,10,10,10,10,7.5,5,2.5,2.5,2.5,,,
2021Feb,5,9.6,,,,,,,1,2.5,30,40,25,1.5,,,,,,,,,,
2021Feb,6,9,,,,,,5,30,20,15,10,5,5,5,5,,,,,,,,
2021Feb,8,12.2,,,,,,,,,,1,2,5,10,17,20,15,12,8,5,3,2,
2021Feb,14,9,0,0,0,0,0,2,14,35,35,12,2,0,0,0,0,0,0,0,0,0,0,
2021Feb,15,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,16,10.5,,,,,,,3,5,9,12,16,20,15,10,6,3,1,0,0,0,,
2021Feb,20,10,,,,,,,3,5,13,20,25,17,12,5,,,,,,,,
2021Feb,22,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,23,7.8,,,,,,11,30,28,18,9,4,,,,,,,,,,,
2021Feb,24,10.3,,,,,,,3,7,10,20,20,16,10,8,4,2,,,,,,
2021Feb,26,9.4,,,,5,5,5,5,10,10,15,10,10,10,5,5,5,,,,,,
2021Feb,30,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,31,9.5,,,,,,,5,15,25,30,15,10,,,,,,,,,,
2021Feb,32,10.1,,,,,,,,,,,,,,,,,,,,,,
2021Feb,33,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,36,10,,,,,,,5,10,15,25,25,15,5,,,,,,,,,
2021Feb,37,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,38,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,39,7.8,,,,,20,30,30,10,5,5,,,,,,,,,,,,
2021Feb,41,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,42,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,45,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,52,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,54,,,,,,20,60,20,,,,,,,,,,,,,,,
2021Feb,56,8.1,,,,,,20,30,30,20,,,,,,,,,,,,,
2021Feb,61,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,63,8.9,,,,,,5,20,35,30,10,,,,,,,,,,,,
2021Feb,65,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,68,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,73,10.5,,,,,,,,,,,,,,,,,,,,,,
2021Feb,82,9.1,,,,,,,,,,,,,,,,,,,,,,
2021Feb,89,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,90,9.7,0,0,.5,2.5,5,7,10,10,15,15,10,10,7,5,2.5,.5,0,0,0,0,0,
2021Feb,93,7.1,,,20,25,34,6,5,5,2.5,2.5,,,,,,,,,,,,
2021Feb,95,11.962390664,.0003409907,.0026166451,.0111364815,.0329577468,.0990105431,.2661646837,.6402719492,1.3782359638,2.6547751183,4.5759045469,7.0578306271,9.7411574948,12.0308124257,13.2961040134,13.1491872404,11.63639548,9.2147401704,6.5296931404,4.1404496554,2.3493477294,1.1928673539,
2021Feb,96,10.2,,,,,,,,3,7,10,30,20,18,7,3,2,,,,,,
2021Feb,97,9.8,,,,,,,,,,,,,,,,,,,,,,
2021Feb,98,9.2,,,,,,5,5,20,30,20,15,5,,,,,,,,,,
2021Feb,99,9.1,,,,,,,,10,70,20,,,,,,,,,,,,
2021Feb,101,8.4,,,,,,,,,,,,,,,,,,,,,,
2021Feb,102,8.6,,,,,,,,,,,,,,,,,,,,,,
2021Feb,103,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,105,10.8,,,,,,,,,,,,100,,,,,,,,,,
2021Feb,107,9.4,.0044502318,.0217846337,.1242362647,.5332064669,1.7888860983,4.6921454085,9.62304722,15.4328215691,19.3551258676,18.9835503701,14.5609110752,8.7340230084,4.0966260664,1.5023925383,.4307576476,.09654112,.0169102555,.0023145597,.0002475049,.0000206733,.00000142,
2021Feb,108,10.84119,,,,,,,,,,4.72,19.16,33.67,29.26,12.63,.56,,,,,,,
2021Feb,110,9,,,,,,,,,,,,,,,,,,,,,,
2021Feb,112,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,114,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,115,,,,,,,,,,,,,,,,,,,,,,,
2021Feb,117,9.5,,,,,,,,,,,,,,,,,,,,,,
2021Feb,119,12.7,,,,,,,,,,,,,,5,5,80,5,5,,,,
2021Feb,121,8.4,0,0,0,2,10,10,22,19,15,10,5,3,2,1,1,0,0,0,0,0,0,
2021Feb,127,10,.5833889283,.6878416683,1.3328219214,2.2249442321,3.4555772091,4.9931790504,6.7125765202,8.3957082145,9.7697108279,10.5770017598,10.6536898218,9.9837600448,8.7045183484,7.0607639229,5.3286191843,3.7413930674,2.4440335681,1.4853732269,.8398813502,.4418282049,.5833889283,
2021Feb,128,9,,,,,,5,20,30,30,10,3,1,1,,,,,,,,,
2022,1,7.3,,1,2,10,30,20,15,10,6,3,2,1,,,,,,,,,,
2022,2,8,0,0,0,0,0,20,30,40,10,0,0,0,0,0,0,0,0,0,0,0,0,
2022,4,,,,,,,,,,,,,,,,,,,,,,,
2022,5,8.8,,,,,1,5,28.5,30,20,7.5,5,2,1,,,,,,,,,
2022,6,7.8,,,,,5,30,20,15,10,5,5,5,5,,,,,,,,,
2022,8,9.7,,,,,3,5,7,10,12,15,12,10,8,7,5,3,2,1,,,,
2022,14,7.5,3,4,10,14,18,19,15,9,5,2,1,0,0,0,0,0,0,0,0,0,0,
2022,15,7.8,,,,5,15,40,25,10,5,,,,,,,,,,,,,
2022,16,8,,3,5,9,12,16,20,15,10,6,3,1,0,0,0,,,,,,,
2022,20,8.2,,,,,10,15,25,20,15,10,5,,,,,,,,,,,
2022,22,8,,,,,10,30,30,20,10,,,,,,,,,,,,,
2022,23,7.5,,,,,20,25,20,15,10,8,2,,,,,,,,,,,
2022,24,9,,,,2,5,10,15,20,16,10,9,8,4,1,,,,,,,,
2022,26,8.2,,,5,5,10,10,15,10,10,10,10,5,5,5,,,,,,,,
2022,30,,,,,,,,,,,,,,,,,,,,,,,
2022,31,8.5,,,,,,10,30,35,15,10,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,,,,
2022,33,7.7,,1,5,15,19,21,19,15,4,1,,,,,,,,,,,,
2022,36,8.5,,,,,,5,15,25,25,15,10,5,,,,,,,,,,
2022,37,,,,,,,,,,,,,,,,,,,,,,,
2022,38,8.9,,,,,,,,60,40,,,,,,,,,,,,,
2022,39,7.4,,,,10,35,40,10,5,,,,,,,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,,,,
2022,42,,,,,,,,,,,,,,,,,,,,,,,
2022,45,,,,,,,,,,,,,,,,,,,,,,,
2022,52,,,,,,,,,,,,,,,,,,,,,,,
2022,54,7.3,,,,,40,30,20,10,,,,,,,,,,,,,,
2022,56,7.7,,,,,30,30,30,10,,,,,,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,,
2022,63,7.8,,,,,10,40,30,15,5,,,,,,,,,,,,,
2022,65,,,,,,,,,,,,,,,,,,,,,,,
2022,68,,,,,,,,,,,,,,,,,,,,,,,
2022,73,11,,,,,,,,,,,,,,,,,,,,,,
2022,82,,,,,,,,,,,,,,,,,,,,,,,
2022,89,,,,,,,,,,,,,,,,,,,,,,,
2022,90,8,0,2,5,8,10,15,20,15,10,8,5,2,0,0,0,0,0,0,0,0,0,
2022,93,7.5,,,5,20,20,32.5,10,7.5,2.5,2.5,,,,,,,,,,,,
2022,95,7.65,3.4870489233,6.806991476,9.8821294509,12.1305615962,13.7075975146,13.8607534444,12.5417283585,10.1548380006,7.3575575276,4.7702307866,2.7675162083,1.4367659024,.6674625601,.277467975,.1032152519,.0343573728,.0102338978,.0027277669,.0006506067,.0001388592,.0000265202,
2022,96,11.2,,,,,,,,,2,3,8,15,35,22,10,3,2,,,,,
2022,97,,,,,,,,,,,,,,,,,,,,,,,
2022,98,8.5,,,,,,10,25,25,20,15,5,,,,,,,,,,,
2022,99,8.5,,,,,,,25,65,10,,,,,,,,,,,,,
2022,101,8.2,,,,,10,20,30,20,5,5,5,2.5,2.5,,,,,,,,,
2022,102,7.9,,,,,,,,,,,,,,,,,,,,,,
2022,103,,,,,,,,,,,,,,,,,,,,,,,
2022,105,7.9,,,,,10,90,,,,,,,,,,,,,,,,
2022,107,9.7,0,.000000001,.0000002651,.0000346005,.0021459924,.0635517657,.9033956185,6.1985136031,20.633902697,33.4516538712,26.4564889537,10.199114468,1.9104485534,.1730521398,.0075388137,.0001570915,.0000015581,.0000000073,0,0,0,
2022,108,10.02265425,,,,,,,,2.71,14.41,26.84,31.82,18.91,5.31,,,,,,,,,
2022,110,,,,,,,,,,,,,,,,,,,,,,,
2022,112,,,,,,,,,,,,,,,,,,,,,,,
2022,114,,,,,,,,,,,,,,,,,,,,,,,
2022,115,,,,,,,,,,,,,,,,,,,,,,,
2022,117,,,,,,,,,,,,,,,,,,,,,,,
2022,119,10.5,,,,,,,,,5,5,10,60,10,5,5,,,,,,,
2022,121,8.15,0,0,0,0,5,17,30,20,15,8,3,2,0,0,0,0,0,0,0,0,0,
2022,127,9,1.5248295561,2.048019324,3.4555772091,4.9931790504,6.7125765202,8.3957082145,9.7697108279,10.5770017598,10.6536898217,9.9837600448,8.7045183484,7.0607639229,5.3286191843,3.7413930674,2.4440335681,1.4853732269,.8398813502,.4418282049,.216242587,.0984646553,1.5248295561,
2022,128,8.8,,,,,2,10,20,25,25,10,5,2,1,,,,,,,,,
2022Feb,1,7.5,,,1,2,15,25,20,15,10,6,3,2,1,,,,,,,,,
2022Feb,2,8.5,0,0,0,0,0,0,30,60,10,0,0,0,0,0,0,0,0,0,0,0,0,
2022Feb,4,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,5,8.3,,,,,5,30,30,20,7.5,5,2.5,,,,,,,,,,,
2022Feb,6,7.8,,,,5,30,20,15,10,5,5,5,5,,,,,,,,,,
2022Feb,8,9.9,,,,,3,5,7,9,12,15,13,10,8,7,5,3,2,1,,,,
2022Feb,14,7.8,1,2,5,11,17,21,19,13,7,3,1,0,0,0,0,0,0,0,0,0,0,
2022Feb,15,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,16,8.2,,3,5,9,12,16,20,15,10,6,3,1,0,0,0,,,,,,,
2022Feb,20,8.5,,,,,,10,25,30,20,10,5,,,,,,,,,,,
2022Feb,22,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,23,7.6,,,,,10,27,22,18,13,8,2,,,,,,,,,,,
2022Feb,24,9.5,,,,,2,5,10,15,20,16,10,9,8,4,1,,,,,,,
2022Feb,26,8.6,,,5,5,5,10,10,10,15,10,10,10,5,5,,,,,,,,
2022Feb,30,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,31,8.5,,,,,5,15,25,30,20,5,,,,,,,,,,,,
2022Feb,32,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,33,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,36,9,,,,,,5,10,20,25,25,10,5,,,,,,,,,,
2022Feb,37,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,38,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,39,7.4,,,,5,40,30,20,5,,,,,,,,,,,,,,
2022Feb,41,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,42,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,45,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,52,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,54,,,,,,30,40,20,10,,,,,,,,,,,,,,
2022Feb,56,7.9,,,,,20,30,30,20,,,,,,,,,,,,,,
2022Feb,61,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,63,7.9,,,,,5,45,30,20,,,,,,,,,,,,,,
2022Feb,65,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,68,,,,,,,,,,,,,,,,,,,,,,,
