INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2022,57,1.2,0,0,0,5,15,50,25,5,0,0,0,0,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,
2022,63,1.6,,,,,10,30,40,20,,,,,,,,,,,,,
2022,65,1.6,,,2.5,5,10,20,35,20,5,2.5,,,,,,,,,,,
2022,67,,,,,,,,,,,,,,,,,,,,,,
2022,68,1.7,,,,,,,,,,,,,,,,,,,,,
2022,70,1.5,,,,,,,,,,,,,,,,,,,,,
2022,72,1.5,,,,,,,,,,,,,,,,,,,,,
2022,73,1.7,0,0,0,0,0,30,70,0,0,0,0,0,,,,,,,,,
2022,80,1.7,.248447205,.7453416149,3.1055900621,7.0807453416,13.1677018634,18.6335403727,21.1180124222,16.7701863354,12.7950310559,4.347826087,1.7391304348,.248447205,,,,,,,,,
2022,82,,,,,,,,,,,,,,,,,,,,,,
2022,85,1.6529296217,.012100375,.1211683843,.8380679704,3.7689674231,11.0308881486,21.0256260055,26.1115400259,21.1314139818,11.1422084116,3.8261969217,.8550912185,.1367311336,,,,,,,,,
2022,88,1.57,0,0,0,2.0045161294,7.8275396803,21.8251638926,31.7945337248,26.8944520586,8.4205430201,1.2332514942,0,0,,,,,,,,,
2022,89,1.5,0,0,0,.8,9.6,35.1,39.3,13.7,1.5,0,0,0,,,,,,,,,
2022,90,1.6,.3,.4,1.6,5.5,14.5,30.1,32.2,9.6,3.4,1.6,.6,.2,,,,,,,,,
2022,91,1.3,0,0,2.5,5,15,35,30,10,2.5,0,0,0,,,,,,,,,
2022,93,,,,,,,,,,,,,,,,,,,,,,
2022,95,1.3430703318,1.5108837659,2.0071671668,5.9472752096,9.9295376094,15.4384917727,19.3295317837,16.899902615,13.8827058897,9.3673025943,4.3046429074,1.1355022938,.2470563917,,,,,,,,,
2022,96,1.6,,,3,7,10,15,35,20,7,3,,,,,,,,,,,
2022,97,,,,,,,,,,,,,,,,,,,,,,
2022,98,1.5,,,,5,25,35,30,5,,,,,,,,,,,,,
2022,99,1.5,,,,,,30,70,,,,,,,,,,,,,,
2022,101,1.4,,,2.5,5,15,40,30,5,2.5,,,,,,,,,,,,
2022,102,1.3,,,,,,,,,,,,,,,,,,,,,
2022,103,1.6,,,5,10,15,20,35,10,5,,,,,,,,,,,,
2022,105,1.7,,,,,,10,85,5,,,,,,,,,,,,,
2022,107,1.1283990279,.0762601739,.6534770738,3.5901010939,11.8584700589,23.5805766029,28.2508094653,20.3963602392,8.8705443858,2.3217261056,.3651966849,.0344633923,.0020147235,,,,,,,,,
2022,108,1.8953319636,,,,,5.65,16.94,28.24,27.91,16.38,4.88,,,,,,,,,,,
2022,109,1.6,1,1,2,5,15,25,35,10,3,2,1,0,,,,,,,,,
2022,110,1.3956899594,.1723840581,.5778267825,2.7127438005,8.0212202837,16.4222628664,23.2873447092,22.875392925,15.5659382391,7.3361175329,2.3938774326,.5406118835,.0942794865,,,,,,,,,
2022,112,1.4,,,5,10,20,30,20,10,5,,,,,,,,,,,,
2022,114,2,,,,,,,,,,,,,,,,,,,,,
2022,115,,,,,,,,,,,,,,,,,,,,,,
2022,116,,,,,,,,,,,,,,,,,,,,,,
2022,117,,,,,,,,,,,,,,,,,,,,,,
2022,118,1.8,,,,,,,,,,,,,,,,,,,,,
2022,119,1.4,,,1,3,21,29,33,11,2,,,,,,,,,,,,
2022,121,1.45,.5,1,2,10,20,27,24,10,4,1.5,0,0,,,,,,,,,
2022,127,1.8,.1438030934,.0966969753,.6863386656,3.1311820838,9.4717882102,19.0100022361,25.3245137579,22.396820363,13.1487515742,5.1226412785,1.3236586686,.1438030934,,,,,,,,,
2022,128,1.7,1,1,1,3,8,20,30,20,8,5,2,1,,,,,,,,,
2024,1,1.7,1,2,3,5,10,24,40,10,3,1,1,,,,,,,,,,
2024,2,1.5,0,0,0,0,0,50,50,0,0,0,0,0,,,,,,,,,
2024,4,1.7,2.5,2.5,5,10,12.5,20,20,12.5,7.5,5,2.5,,,,,,,,,,
2024,5,1.5,,,1,2,7,25,30,25,7,2,1,,,,,,,,,,
2024,6,1.5,,,,5,20,50,25,,,,,,,,,,,,,,
2024,7,,,,,,,,,,,,,,,,,,,,,,
2024,8,1.7,,,2,10,18,22,26,15,5,2,,,,,,,,,,,
2024,10,1.5,,,,2,3,42,51,2,,,,,,,,,,,,,
2024,14,1.8,1,3,4,8,10,14,17,15,13,9,4,2,,,,,,,,,
2024,15,1.9,,,,5,10,15,20,20,15,10,5,,,,,,,,,,
2024,16,1.6,1,2,3,5,11,20,22,17,9,6,3,1,,,,,,,,,
2024,20,1.7,,,3,7,13,25,30,17,5,,,,,,,,,,,,
2024,22,1.7,,,,,,20,60,20,,,,,,,,,,,,,
2024,23,1.6,,,2,4,14,18,20,18,14,8,2,,,,,,,,,,
2024,24,1.193,4,6,8,10,15,16,13,11,8,4,3,2,,,,,,,,,
2024,26,2,,,5,5,10,10,20,20,10,10,5,5,,,,,,,,,
2024,30,,,,,,,,,,,,,,,,,,,,,,
2024,31,1.6,,,5,10,15,25,30,10,5,,,,,,,,,,,,
2024,32,,,,,,,,,,,,,,,,,,,,,,
2024,33,1.5,,0,6,10,15,17,19,15,9,5,3,1,,,,,,,,,
2024,35,,,,,,,,,,,,,,,,,,,,,,
2024,37,2,,,,,,2,45,48,5,,,,,,,,,,,,
2024,38,1.7,,,,,,20,70,10,,,,,,,,,,,,,
2024,39,1.6,,,,5,10,25,30,20,10,,,,,,,,,,,,
2024,41,,,,,,,,,,,,,,,,,,,,,,
2024,42,,,,,,,,,,,,,,,,,,,,,,
2024,45,1.75,,,,,10,20,30,30,10,,,,,,,,,,,,
2024,47,,,,,,,,,,,,,,,,,,,,,,
2024,48,1.5,,,,,,,,,,,,,,,,,,,,,
2024,52,,,,,,,,,,,,,,,,,,,,,,
2024,54,,,,,,30,50,20,,,,,,,,,,,,,,
2024,56,1.35,,,,5,10,45,30,10,,,,,,,,,,,,,
2024,57,1,0,0,0,0,25,45,20,10,0,0,0,0,,,,,,,,,
2024,61,,,,,,,,,,,,,,,,,,,,,,
2024,63,1.6,,,,,20,65,10,5,,,,,,,,,,,,,
2024,65,1.7,,,,,,,,,,,,,,,,,,,,,
2024,67,,,,,,,,,,,,,,,,,,,,,,
2024,68,1.85,,,,,,,,,,,,,,,,,,,,,
2024,70,1.5,,,,,,,,,,,,,,,,,,,,,
2024,72,1.8,,,,,,,,,,,,,,,,,,,,,
2024,73,1.7,0,0,0,0,20,30,50,0,0,0,0,0,,,,,,,,,
2024,80,1.5,2.2360248447,2.6086956522,6.5838509317,10.3105590062,16.8944099379,18.6335403726,14.7826086957,12.1739130435,7.3291925466,3.3540372671,2.8571428571,2.2360248447,,,,,,,,,
2024,82,,,,,,,,,,,,,,,,,,,,,,
2024,85,1.8654175134,.0242663737,.1620227807,.8518901202,3.1970269088,8.5671151458,16.3977246036,22.422614165,21.9072870543,15.2928069378,7.6265712407,2.7165381954,.834136474,,,,,,,,,
2024,88,1.61,0,0,.5,1.3500632845,7.0612963957,20.1678054454,31.1502088673,27.5966814972,10.3948103254,1.7791341845,0,0,,,,,,,,,
2024,89,1.8,0,0,.1,1,6.2,20.2,32.7,26.6,10.8,2.2,.2,0,,,,,,,,,
2024,90,1.7,.5,1,2.3,4.6,10.5,22.1,30.2,17.4,7.1,2.9,1.1,.3,,,,,,,,,
2024,91,1.4,0,0,2.5,5,15,30,30,10,5,2.5,0,0,,,,,,,,,
2024,93,,,,,,,,,,,,,,,,,,,,,,
2024,95,1.3715198417,1.6691975279,3.1566913591,5.0685942883,9.4851846,14.1488188046,19.5208511918,15.7266070135,14.3243255958,10.2360949811,5.4711438334,.7493016716,.4431891329,,,,,,,,,
2024,96,,,,,,,,,,,,,,,,,,,,,,
2024,97,,,,,,,,,,,,,,,,,,,,,,
2024,98,1.6,,,,5,10,30,35,15,5,,,,,,,,,,,,
2024,99,1.6,,,,,,30,70,,,,,,,,,,,,,,
2024,101,1.5,,,2.5,5,12.5,30,30,12.5,5,2.5,,,,,,,,,,,
2024,102,1.5,,,,,,,,,,,,,,,,,,,,,
2024,103,1.7,,,,5,10,25,30,20,10,,,,,,,,,,,,
2024,105,1.8,,,,,,10,80,10,,,,,,,,,,,,,
2024,107,1.9,.0001573862,.0050721514,.0920424623,.9274040078,5.2030094817,16.2941399317,28.5377404107,27.9805077603,15.3576122592,4.713661344,.8074531034,.0811997013,,,,,,,,,
2024,108,1.9009798469,,,,,5.29,16.77,28.25,28.21,16.55,4.93,,,,,,,,,,,
2024,109,1.5,,,,,,,,,,,,,,,,,,,,,
2024,110,1.6,.2061114976,.554425375,2.2745751338,6.2401404107,12.72070316,19.2716829614,21.7000802214,18.1613527004,11.2969772138,5.2222348887,1.7937269145,.5579895227,,,,,,,,,
2024,112,1.8,,,,5,10,20,30,25,10,,,,,,,,,,,,
2024,114,2,,,,,,,,,,,,,,,,,,,,,
2024,115,,,,,,,,,,,,,,,,,,,,,,
2024,116,1.8,0,0,2.5,5,10,20,25,20,10,5,2.5,0,,,,,,,,,
2024,117,,,,,,,,,,,,,,,,,,,,,,
2024,118,2,,,,,,,,,,,,,,,,,,,,,
2024,119,1.6,,,,,,,,,,,,,,,,,,,,,
2024,121,1.64,.5,1,3,7,12,22,27,17,8,2,.5,0,,,,,,,,,
2024,127,1.8,.4310545015,.3212414099,1.441064229,4.5403005377,10.4878837014,17.76578804,22.0716070355,20.1122783709,13.4417462894,6.5882685045,2.3677128787,.4310545015,,,,,,,,,
2024,128,1.9,1,1,1,2,5,15,35,20,10,5,3,2,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2020,1,,,,,,,,,,,,,,,,,,,,,,
2020,2,1.2,0,0,0,0,20,70,10,0,0,0,0,0,,,,,,,,,
2020,4,1.3,,,2.5,7.5,22.5,35,22.5,10,,,,,,,,,,,,,
2020,5,1,,,,7.5,25,40,20,7.5,,,,,,,,,,,,,
2020,6,1.1,,,,,25,50,25,,,,,,,,,,,,,,
2020,7,,,,,,,,,,,,,,,,,,,,,,
2020,8,1.2,,,,,25,60,15,,,,,,,,,,,,,,
2020,10,1,,,,5,15,70,10,,,,,,,,,,,,,,
2020,14,1.1,0,0,0,1,36,58,5,0,0,0,0,0,,,,,,,,,
2020,15,1.2,,,,10,25,35,20,10,,,,,,,,,,,,,
2020,16,1.1,,,,,,,,,,,,,,,,,,,,,
2020,20,,,,,,,,,,,,,,,,,,,,,,
2020,22,1.3,,,,,25,50,25,,,,,,,,,,,,,,
2020,23,1.2,,,,,20,55,25,,,,,,,,,,,,,,
2020,24,1.015,,,,8,40,35,15,2,,,,,,,,,,,,,
2020,26,1.3,,,,,30,35,30,5,,,,,,,,,,,,,
2020,30,,,,,,,,,,,,,,,,,,,,,,
2020,31,1.6,,,,5,15,25,30,25,,,,,,,,,,,,,
2020,32,,,,,,,,,,,,,,,,,,,,,,
2020,33,,,,,,,,,,,,,,,,,,,,,,
2020,35,,,,,,,,,,,,,,,,,,,,,,
2020,37,1.3,,,,,2,68,30,,,,,,,,,,,,,,
2020,38,,,,,,,,,,,,,,,,,,,,,,
2020,39,1.4,,,,10,20,40,20,10,,,,,,,,,,,,,
2020,41,,,,,,,,,,,,,,,,,,,,,,
2020,42,,,,,,,,,,,,,,,,,,,,,,
2020,45,,,,,,,,,,,,,,,,,,,,,,
2020,47,1.2,,,5,10,25,40,15,5,,,,,,,,,,,,,
2020,48,,,,,,,,,,,,,,,,,,,,,,
2020,52,1.1,0,0,1,3,29,44,17,5,1,0,0,0,,,,,,,,,
2020,54,,,,,,50,50,,,,,,,,,,,,,,,
2020,56,1.24,,,,,10,80,10,,,,,,,,,,,,,,
2020,57,.8,0,0,0,10,45,35,10,0,0,0,0,0,,,,,,,,,
2020,61,,,,,,,,,,,,,,,,,,,,,,
2020,63,1.2,,,,,10,70,20,,,,,,,,,,,,,,
2020,65,1.3,,,,5,20,50,20,5,,,,,,,,,,,,,
2020,67,,,,,,,,,,,,,,,,,,,,,,
2020,68,,,,,,,,,,,,,,,,,,,,,,
2020,70,1.4,,,,,,,,,,,,,,,,,,,,,
2020,72,1.4,,,,,,,,,,,,,,,,,,,,,
2020,73,1.2,0,0,0,5,30,60,5,0,0,0,0,0,,,,,,,,,
2020,80,,,,,,,,,,,,,,,,,,,,,,
2020,82,1.2,,,,,,,,,,,,,,,,,,,,,
2020,85,1.280611871,.0000000109,.0000265107,.0115607817,.9313831671,14.563155367,46.9835967678,32.5805083649,4.7879960957,.1409869995,.0007851404,.0000007942,.0000000001,,,,,,,,,
2020,88,1.3,,,,,,,,,,,,,,,,,,,,,
2020,89,,0,0,.2,3.8,22.8,42.8,25.4,4.7,.3,0,0,0,,,,,,,,,
2020,90,1.2,0,.2,1.4,5.5,22.3,47.1,16.4,5.5,1.4,.1,.1,0,,,,,,,,,
2020,91,1.2,0,0,0,0,27.5,40,30,2.5,0,0,0,0,,,,,,,,,
2020,93,1.3,,,,,20,50,27.5,2.5,,,,,,,,,,,,,
2020,95,1.2421561986,.3785204043,2.6561800873,8.7205174308,11.6570371576,15.2747231319,21.3764735805,15.6463641144,10.3221695142,7.7466132898,4.9819331817,1.2379605594,.0015075481,,,,,,,,,
2020,96,,,,,,,,,,,,,,,,,,,,,,
2020,97,1.3,,,,,,,,,,,,,,,,,,,,,
2020,98,1.3,,,,5,20,45,30,,,,,,,,,,,,,,
2020,99,1.3,,,,,,90,10,,,,,,,,,,,,,,
2020,101,1.2,,,,,30,60,10,,,,,,,,,,,,,,
2020,102,1.4,,,,,,,,,,,,,,,,,,,,,
2020,103,1.2,,,,,20,70,10,,,,,,,,,,,,,,
2020,105,,,,,,,,,,,,,,,,,,,,,,
2020,107,,,,,,,,,,,,,,,,,,,,,,
2020,108,,,,,,,,,,,,,,,,,,,,,,
2020,109,1.3,,,,5,15,60,15,5,,,,,,,,,,,,,
2020,110,,,,,,,,,,,,,,,,,,,,,,
2020,112,,,,,,,,,,,,,,,,,,,,,,
2020,114,1.4,,,,,,,,,,,,,,,,,,,,,
2020,115,1.1,.0001367892,.0072026396,.3609469764,5.5315189469,26.8569430308,42.0990899266,21.4437319959,3.5157209925,.1817958357,.0028988609,.0000139854,.0000000201,,,,,,,,,
2020,116,1.2,0,0,0,0,30,60,10,0,0,0,0,0,,,,,,,,,
2020,117,1.3,,,,,,,,,,,,,,,,,,,,,
2020,118,1.2,,,,,,,,,,,,,,,,,,,,,
2020,119,1.2,,,1,2,19,45,24,7,2,,,,,,,,,,,,
2020,121,1.34,0,0,0,5,15,50,25,5,0,0,0,0,,,,,,,,,
2020,127,1.3,.0099958691,.0000000597,.0004549387,.2597516374,12.2320533057,56.38923351,29.4662947982,1.6243733311,.0078437545,.0000029264,.0000000001,.0099958691,,,,,,,,,
2020,128,1.3,,,1,2,10,60,20,4,2,1,,,,,,,,,,,
2020Dec,1,,,,,,,,,,,,,,,,,,,,,,
2020Dec,2,1.2,0,0,0,0,10,60,30,0,0,0,0,0,,,,,,,,,
2020Dec,4,1.4,,,2.5,5,15,40,22.5,12.5,2.5,,,,,,,,,,,,
2020Dec,5,1,,,,7.5,22.5,40,22.5,7.5,,,,,,,,,,,,,
2020Dec,6,1.2,,,,,25,50,25,,,,,,,,,,,,,,
2020Dec,7,,,,,,,,,,,,,,,,,,,,,,
2020Dec,8,1.2,,,,,25,60,15,,,,,,,,,,,,,,
2020Dec,10,.9,,,5,15,70,10,,,,,,,,,,,,,,,
2020Dec,14,1.8,0,0,0,1,10,35,38,14,2,0,0,0,,,,,,,,,
2020Dec,15,,,,,,,,,,,,,,,,,,,,,,
2020Dec,16,1.2,,,,,,,,,,,,,,,,,,,,,
2020Dec,20,,,,,,,,,,,,,,,,,,,,,,
2020Dec,22,1.4,,,,,15,40,35,10,,,,,,,,,,,,,
2020Dec,23,1.3,,,,1,22,50,26,1,,,,,,,,,,,,,
2020Dec,24,1.273,1,2,5,11,17,22,19,12,6,4,1,,,,,,,,,,
2020Dec,26,1.4,,,,5,20,35,25,10,5,,,,,,,,,,,,
2020Dec,30,,,,,,,,,,,,,,,,,,,,,,
2020Dec,31,1.7,,,,5,10,15,35,25,10,,,,,,,,,,,,
2020Dec,32,,,,,,,,,,,,,,,,,,,,,,
2020Dec,33,,,,,,,,,,,,,,,,,,,,,,
2020Dec,35,,,,,,,,,,,,,,,,,,,,,,
2020Dec,37,1.4,,,,,,60,40,,,,,,,,,,,,,,
2020Dec,38,,,,,,,,,,,,,,,,,,,,,,
2020Dec,39,1.3,,,,5,30,35,25,5,,,,,,,,,,,,,
2020Dec,41,,,,,,,,,,,,,,,,,,,,,,
2020Dec,42,,,,,,,,,,,,,,,,,,,,,,
2020Dec,45,,,,,,,,,,,,,,,,,,,,,,
2020Dec,47,1.1,,,,,,,,,,,,,,,,,,,,,
2020Dec,48,,,,,,,,,,,,,,,,,,,,,,
2020Dec,52,1,0,0,3,11,28,30,22,5,1,0,0,0,,,,,,,,,
2020Dec,54,,,,,,50,50,,,,,,,,,,,,,,,
2020Dec,56,1.21,,,,,15,75,10,,,,,,,,,,,,,,
2020Dec,57,1,0,0,0,5,40,40,15,0,0,0,0,0,,,,,,,,,
2020Dec,61,,,,,,,,,,,,,,,,,,,,,,
2020Dec,63,1.3,,,,,10,65,25,,,,,,,,,,,,,,
2020Dec,65,1.4,,,,,,,,,,,,,,,,,,,,,
2020Dec,67,,,,,,,,,,,,,,,,,,,,,,
2020Dec,68,,,,,,,,,,,,,,,,,,,,,,
2020Dec,70,1.3,,,,,,,,,,,,,,,,,,,,,
2020Dec,72,1.2,,,,,,,,,,,,,,,,,,,,,
2020Dec,73,1.1,0,0,0,0,40,60,0,0,0,0,0,0,,,,,,,,,
2020Dec,80,,,,,,,,,,,,,,,,,,,,,,
2020Dec,82,1.2,,,,,,,,,,,,,,,,,,,,,
2020Dec,85,1.3300538598,.0000000002,.0000017493,.0021938659,.3916547552,10.5648902288,46.9612126895,36.9082277013,5.0600327592,.1114226379,.0003634459,.0000001668,0,,,,,,,,,
2020Dec,88,1.4,,,,,,,,,,,,,,,,,,,,,
2020Dec,89,,0,0,0,1,8.5,28.6,37.8,19.7,4.1,.3,0,0,,,,,,,,,
2020Dec,90,1.2,0,.3,1.5,7.9,21,42.5,16.3,7.5,2.4,.5,.1,0,,,,,,,,,
2020Dec,91,1.3,0,0,0,0,22.5,40,32.5,5,0,0,0,0,,,,,,,,,
2020Dec,93,1.9,,,,,2.5,10,47.5,35,5,,,,,,,,,,,,
2020Dec,95,1.2370485121,.6337263227,1.0816577985,6.1288113739,13.5382408491,19.1567184029,22.1219246352,16.6211030147,9.4619760971,5.0523719045,3.314428607,1.9346780605,.9543629339,,,,,,,,,
2020Dec,96,,,,,,,,,,,,,,,,,,,,,,
2020Dec,97,1.3,,,,,,,,,,,,,,,,,,,,,
2020Dec,98,1.5,,,,5,20,35,40,,,,,,,,,,,,,,
2020Dec,99,1.3,,,,,,,,,,,,,,,,,,,,,
2020Dec,101,1.2,,,,,,,,,,,,,,,,,,,,,
2020Dec,102,1.5,,,,,,,,,,,,,,,,,,,,,
2020Dec,103,,,,,,,,,,,,,,,,,,,,,,
2020Dec,105,,,,,,,,,,,,,,,,,,,,,,
2020Dec,107,,,,,,,,,,,,,,,,,,,,,,
2020Dec,108,,,,,,,,,,,,,,,,,,,,,,
2020Dec,109,1.3,,,,,,,,,,,,,,,,,,,,,
2020Dec,110,,,,,,,,,,,,,,,,,,,,,,
2020Dec,112,,,,,,,,,,,,,,,,,,,,,,
2020Dec,114,1.5,,,,,,,,,,,,,,,,,,,,,
2020Dec,115,1,.000397733,.0172398859,.6838117203,8.3121155767,32.1507570778,40.2503188428,16.3631660005,2.1337370169,.0873537848,.0010981928,.0000041638,.0000000047,,,,,,,,,
2020Dec,116,1.3,0,0,0,0,30,45,25,0,0,0,0,0,,,,,,,,,
2020Dec,117,1.2,,,,,,,,,,,,,,,,,,,,,
2020Dec,118,1.2,,,,,,,,,,,,,,,,,,,,,
2020Dec,119,1.2,,,,,,,,,,,,,,,,,,,,,
2020Dec,121,1.41,.5,1,2,10,20,33,25,7,1,.5,0,0,,,,,,,,,
2020Dec,127,1.3,.0099958691,.0000000597,.0004549387,.2597516374,12.2320533057,56.38923351,29.4662947982,1.6243733311,.0078437545,.0000029264,.0000000001,.0099958691,,,,,,,,,
2020Dec,128,1.4,,1,1,3,10,45,25,8,4,2,1,,,,,,,,,,
2021,1,,,,,,,,,,,,,,,,,,,,,,
2021,2,1.3,0,0,0,0,10,70,20,0,0,0,0,0,,,,,,,,,
2021,4,1.6,,,2.5,5,15,25,30,15,5,2.5,,,,,,,,,,,
2021,5,1.5,,,,5,10,30,35,15,5,,,,,,,,,,,,
2021,6,1.2,,,,,25,50,25,,,,,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,,,
2021,8,1.1,,,,,30,40,30,,,,,,,,,,,,,,
2021,10,.9,,,5,30,60,5,,,,,,,,,,,,,,,
2021,14,1.8,0,0,0,0,4,22,38,28,7,1,0,0,,,,,,,,,
2021,15,1.3,,,,10,20,30,20,15,5,,,,,,,,,,,,
2021,16,1.2,,,,,,,,,,,,,,,,,,,,,
2021,20,,,,,,,,,,,,,,,,,,,,,,
2021,22,1.5,,,,,15,35,40,10,,,,,,,,,,,,,
2021,23,1.3,,,,1,25,45,28,1,,,,,,,,,,,,,
2021,24,1.235,,1,3,10,20,30,20,8,8,,,,,,,,,,,,
2021,26,1.5,,,,5,15,30,35,10,5,,,,,,,,,,,,
2021,30,,,,,,,,,,,,,,,,,,,,,,
2021,31,1.4,,,5,10,20,30,20,10,5,,,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,,,
2021,33,,,,,,,,,,,,,,,,,,,,,,
2021,35,,,,,,,,,,,,,,,,,,,,,,
2021,37,1.5,,,,,,45,55,,,,,,,,,,,,,,
2021,38,,,,,,,,,,,,,,,,,,,,,,
2021,39,1.3,,,,,15,40,35,10,,,,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,,,
2021,42,,,,,,,,,,,,,,,,,,,,,,
2021,45,,,,,,,,,,,,,,,,,,,,,,
2021,47,1.2,,,5,15,25,35,15,5,,,,,,,,,,,,,
2021,48,,,,,,,,,,,,,,,,,,,,,,
2021,52,1.1,0,0,1,10,27,34,22,5,1,0,0,0,,,,,,,,,
2021,54,,,,,,40,50,10,,,,,,,,,,,,,,
2021,56,1.28,,,,,5,80,15,,,,,,,,,,,,,,
2021,57,.8,0,0,0,5,45,35,15,0,0,0,0,0,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,,,
2021,63,1.4,,,,,5,55,40,,,,,,,,,,,,,,
2021,65,1.4,,,,10,20,40,20,10,,,,,,,,,,,,,
2021,67,,,,,,,,,,,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,,,
2021,70,1.4,,,,,,,,,,,,,,,,,,,,,
2021,72,1.4,,,,,,,,,,,,,,,,,,,,,
2021,73,1.3,0,0,0,5,30,60,5,0,0,0,0,0,,,,,,,,,
2021,80,,,,,,,,,,,,,,,,,,,,,,
2021,82,1.3,,,,,,,,,,,,,,,,,,,,,
2021,85,1.4453598379,.0000041923,.0008268953,.0561875202,1.3306409919,11.1581685385,33.6502789405,36.8789920256,14.7021174762,2.1129986317,.1078491586,.0019237773,.0000118519,,,,,,,,,
2021,88,1.5,,,,,,,,,,,,,,,,,,,,,
2021,89,,0,0,.1,1.5,14,39.2,34.7,9.7,.8,0,0,0,,,,,,,,,
2021,90,1.5,0,.2,1.4,5.2,16.1,35.1,28.3,8.9,3.1,1.3,.4,0,,,,,,,,,
2021,91,1.4,0,0,0,5,17.5,32.5,30,12.5,2.5,0,0,0,,,,,,,,,
2021,93,1.7,,,,,2.5,30,47.5,15,5,,,,,,,,,,,,
2021,95,1.2809189205,.2918526586,1.5712469089,3.8285891425,9.3545743883,18.2230139007,26.0288876202,20.1336112925,12.4651236481,5.5946910278,2.1755702954,.2424273811,.0904117359,,,,,,,,,
2021,96,,,,,,,,,,,,,,,,,,,,,,
2021,97,1.4,,,,,,,,,,,,,,,,,,,,,
2021,98,1.3,,,,5,30,35,25,5,,,,,,,,,,,,,
2021,99,1.4,,,,,,70,30,,,,,,,,,,,,,,
2021,101,1.2,,,,5,25,50,20,,,,,,,,,,,,,,
2021,102,1.2,,,,,,,,,,,,,,,,,,,,,
2021,103,1.4,,,,5,10,50,30,5,,,,,,,,,,,,,
2021,105,,,,,,,,,,,,,,,,,,,,,,
2021,107,,,,,,,,,,,,,,,,,,,,,,
2021,108,,,,,,,,,,,,,,,,,,,,,,
2021,109,1.4,,,,5,15,55,20,5,,,,,,,,,,,,,
2021,110,,,,,,,,,,,,,,,,,,,,,,
2021,112,,,,,,,,,,,,,,,,,,,,,,
2021,114,1.6,,,,,,,,,,,,,,,,,,,,,
2021,115,1.1,.0001367892,.0072026396,.3609469764,5.5315189469,26.8569430308,42.0990899266,21.4437319959,3.5157209925,.1817958357,.0028988609,.0000139854,.0000000201,,,,,,,,,
2021,116,1.34,0,0,0,0,30,50,20,0,0,0,0,0,,,,,,,,,
2021,117,1.1,,,,,,,,,,,,,,,,,,,,,
2021,118,1.4,,,,,,,,,,,,,,,,,,,,,
2021,119,1.3,,,,1,22,42,25,8,2,,,,,,,,,,,,
2021,121,1.46,.5,1,2,10,20,33,25,7,1,.5,0,0,,,,,,,,,
2021,127,1.4,.0100108407,.0000000073,.0000938569,.0894759345,6.8620864281,49.5577629623,39.9382919128,3.5043572565,.0278924823,.0000174771,.0000000008,.0100108407,,,,,,,,,
2021,128,1.4,,1,2,4,10,35,25,10,6,5,2,,,,,,,,,,
2021Dec,1,,,,,,,,,,,,,,,,,,,,,,
2021Dec,2,1.3,0,0,0,0,0,70,30,0,0,0,0,0,,,,,,,,,
2021Dec,4,,,,,,,,,,,,,,,,,,,,,,
2021Dec,5,1.5,,,,5,10,25,35,20,5,,,,,,,,,,,,
2021Dec,6,1.3,,,,,25,50,25,,,,,,,,,,,,,,
2021Dec,7,,,,,,,,,,,,,,,,,,,,,,
2021Dec,8,1.1,,,,,30,40,30,,,,,,,,,,,,,,
2021Dec,10,1,,,,5,30,60,5,,,,,,,,,,,,,,
2021Dec,14,1.8,0,0,0,2,8,23,33,25,8,1,0,0,,,,,,,,,
2021Dec,15,,,,,,,,,,,,,,,,,,,,,,
2021Dec,16,1.1,,,,,,,,,,,,,,,,,,,,,
2021Dec,20,,,,,,,,,,,,,,,,,,,,,,
2021Dec,22,1.6,,,,,15,30,45,10,,,,,,,,,,,,,
2021Dec,23,1.4,,,,1,25,43,29,2,,,,,,,,,,,,,
2021Dec,24,1.358,1,2,6,10,12,22,20,12,10,4,1,,,,,,,,,,
2021Dec,26,1.6,,,,5,13,24,35,15,6,2,,,,,,,,,,,
2021Dec,30,,,,,,,,,,,,,,,,,,,,,,
2021Dec,31,1.3,,,,10,20,30,25,10,5,,,,,,,,,,,,
