INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN4_0,FN4_0TN3_6,FN3_5TN3_1,FN3_0TN2_6,FN2_5TN2_1,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2022Jun,131,1,,,,,,,,,,5,30,45,15,5,,,,,,,,
2025,4,1.7,1,1,1,1,1,1,1,1,1,6.5,12.5,20,20,12.5,10,5,3.5,1,,,,
2025,5,1.7,,,,,,,,,1,2,7,25,30,25,7,2,1,,,,,
2025,6,1.5,,,,,,,,,,,10,40,40,5,5,,,,,,,
2025,7,,,,,,,,,,,,,,,,,,,,,,,
2025,14,1.8,,,,,,,0,0,1,3,9,19,27,23,13,4,1,0,,,,
2025,15,1.95,,,,,,,,,,5,10,15,20,20,15,10,5,,,,,
2025,16,1.3,,,,,,,,,,,,,,,,,,,,,,
2025,20,,,,,,,,,,,,,,,,,,,,,,,
2025,22,,,,,,,,,,,,,,,,,,,,,,,
2025,23,1.5,,,,,,,,,1,9,15,25,26,20,4,,,,,,,
2025,24,1.2,,,,,,,3,5,8,12,15,18,12,10,8,6,3,,,,,
2025,26,1.9,,,,,,,,,,2,8,15,25,25,15,8,2,,,,,
2025,30,1.6,,,,,,,,,,,,,,,,,,,,,,
2025,32,,,,,,,,,,,,,,,,,,,,,,,
2025,33,,,,,,,,,,,,,,,,,,,,,,,
2025,35,,,,,,,,,,,,,,,,,,,,,,,
2025,36,1,,,,,,,,,5,15,20,30,20,10,,,,,,,,
2025,39,1.77,,,,,,,,,,5,15,20,35,20,5,,,,,,,
2025,41,,,,,,,,,,,,,,,,,,,,,,,
2025,45,,,,,,,,,,,,,,,,,,,,,,,
2025,47,1.5,,,,,,,,,,,,,,,,,,,,,,
2025,52,,,,,,,,,,,,,,,,,,,,,,,
2025,54,,,,,,,,,,,25,50,25,,,,,,,,,,
2025,56,1.3,,,,,,,,,,5,20,60,15,,,,,,,,,
2025,61,,,,,,,,,,,,,,,,,,,,,,,
2025,65,,,,,,,,,,,,,,,,,,,,,,,
2025,68,,,,,,,,,,,,,,,,,,,,,,,
2025,72,1.8,,,,,,,,,,,,,,,,,,,,,,
2025,73,.8,,,,,,,,,,20,45,30,5,,,,,,,,,
2025,80,,,,,,,,,,,,,,,,,,,,,,,
2025,82,,,,,,,,,,,,,,,,,,,,,,,
2025,85,1.75,0,.0000000011,.0000000659,.0000026347,.0000718253,.0013356932,.0169567753,.1470680905,.8720721799,3.5378552304,9.825075404,18.6870009039,24.3491300114,21.7381918556,13.2964406876,5.5707907634,1.5980623664,.3599455114,,,,
2025,88,1.2,,,,,,,,,,,,,,,,,,,,,,
2025,89,1.7,,,,,,,,0,0,.2,3.8,24,44,24,3.8,.2,0,0,,,,
2025,90,1.5,0,0,0,0,0,1,2,2.5,5,10,15,17,20,15,7.5,5,0,0,,,,
2025,91,1.4,0,0,0,0,0,0,0,0,0,2.5,10,40,35,10,2.5,0,0,0,,,,
2025,93,,,,,,,,,,,,,,,,,,,,,,,
2025,95,1.4828621266,.0000010957,.0000174229,.0002157708,.0020810918,.015632057,.0914465642,.4166247211,1.478253985,4.0848814815,8.7909587462,14.733957171,19.2321989832,19.5508148932,15.4784391257,9.5436794218,4.582799968,1.7138481484,.2841493525,,,,
2025,96,,,,,,,,,,,,,,,,,,,,,,,
2025,97,,,,,,,,,,,,,,,,,,,,,,,
2025,98,1.6,,,,,,,,,,5,10,30,35,15,5,,,,,,,
2025,99,1.6,,,,,,,,,,,,20,75,5,,,,,,,,
2025,101,1.2,,,,,,,,,,10,35,45,10,,,,,,,,,
2025,102,,,,,,,,,,,,,,,,,,,,,,,
2025,103,,,,,,,,,,,,,,,,,,,,,,,
2025,105,,,,,,,,,,,,,,,,,,,,,,,
2025,107,,,,,,,,,,,,,,,,,,,,,,,
2025,109,1.6,0,0,0,0,0,0,0,0,0,5,5,30,55,5,0,0,0,0,,,,
2025,110,,,,,,,,,,,,,,,,,,,,,,,
2025,112,,,,,,,,,,,,,,,,,,,,,,,
2025,114,,,,,,,,,,,,,,,,,,,,,,,
2025,115,,,,,,,,,,,,,,,,,,,,,,,
2025,117,,,,,,,,,,,,,,,,,,,,,,,
2025,118,1.6,,,,,,,,,,,,,,,,,,,,,,
2025,119,1.5,,,,,,,,,,5,5,10,60,10,5,5,,,,,,
2025,121,1.5,0,0,0,0,0,0,0,0,0,4,20,30,35,10,1,0,0,0,,,,
2025,127,1.5,0,0,0,.1,.5,2.3,3.1,3.7,6.1,8,9.7,10.9,11.9,11.2,9.7,8.3,6.1,8.4,,,,
2025,128,2,,,,,,,,1,1,1,3,6,30,35,12,6,4,1,,,,
2025,131,1,,,,,,,,,,5,25,45,25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN15_0,FN15_0TN13_1,FN13_0TN11_1,FN11_0TN9_1,FN9_0TN7_1,FN7_0TN5_1,FN5_0TN3_1,FN3_0TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0
2020,4,-9,5,10,15,20,20,15,10,5,0,0,0,0,,,,,,,,,,
2020,5,-6.5,,,,5,20,50,20,5,,,,,,,,,,,,,,
2020,6,-7.5,,,10,20,30,20,10,10,,,,,,,,,,,,,,
2020,7,-9.7,,,,,,,,,,,,,,,,,,,,,,
2020,14,-7.8,,,,,3,90,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,15,-8.5,,,10,40,35,15,,,,,,,,,,,,,,,,
2020,16,-10,1,5,20,25,21,13,9,5,1,0,0,0,0,0,0,0,0,0,0,,,
2020,20,-7.5,1,3,5,18,30,27,11,5,,,,,,,,,,,,,,
2020,22,-7.5,,,,20,50,30,,,,,,,,,,,,,,,,
2020,23,-7,,5,10,15,25,25,15,5,,,,,,,,,,,,,,
2020,24,-12,15,25,30,15,10,5,,,,,,,,,,,,,,,,
2020,26,-7.8,,5,5,20,30,20,20,,,,,,,,,,,,,,,
2020,30,-8.36,,,10,10,60,20,,,,,,,,,,,,,,,,
2020,32,-8.6,.0009920764,.1666797464,5.3122573472,34.0063618764,46.207589734,13.4863656271,.81030548,.0094278704,.0000162319,.0000034112,.0000005184,.0000000709,.0000000087,.0000000009,.0000000001,0,0,0,0,0,0,0
2020,33,-6.75,,3,7,14,17,30,17,9,2,1,,,,,,,,,,,,
2020,35,,,25,50,25,,,,,,,,,,,,,,,,,,
2020,36,-10,,,10,40,25,15,10,,,,,,,,,,,,,,,
2020,39,-8.28,,15,25,25,25,10,,,,,,,,,,,,,,,,
2020,41,-8.1,,,,15,70,15,,,,,,,,,,,,,,,,
2020,45,-6.1,,,5,10,20,30,20,10,5,,,,,,,,,,,,,
2020,47,-8.7,,,,,,,,,,,,,,,,,,,,,,
2020,52,-9,1,3,10,36,38,9,2,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020,54,-8,,,,30,50,20,,,,,,,,,,,,,,,,
2020,56,-8.1,,,15,25,35,25,,,,,,,,,,,,,,,,
2020,61,-8.9,,5,15,25,30,20,5,,,,,,,,,,,,,,,
2020,65,-6.9,,,5,10,35,40,10,,,,,,,,,,,,,,,
2020,68,-9.8,,,,,,,,,,,,,,,,,,,,,,
2020,72,-8.7,,,,,,,,,,,,,,,,,,,,,,
2020,73,-8.5,,,,15,60,25,,,,,,,,,,,,,,,,
2020,80,-5.73,0,0,0,0,0,98.4782608696,1.5217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,82,-8.1429622789,,,,,,,,,,,,,,,,,,,,,,
2020,85,-8.497316359,.0481117875,1.0205040951,8.5884580379,28.5006187762,37.6040235375,19.7691033915,4.121082156,.3372611054,.0069075891,.0025870176,.0009104643,.0003011038,.0000935747,.0000273268,.0000074991,.0000019338,.0000004686,.0000001067,.0000000284,0,0,0
2020,88,-8,,,,,,,,,,,,,,,,,,,,,,
2020,89,-10.4,,,,,,,,,,,,,,,,,,,,,,
2020,90,-7.3,2,5,8,20,25,20,12,5,2,1,0,0,0,0,0,0,0,0,0,,,
2020,91,-8.5,0,0,5,27.5,50,15,2.5,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,93,-10.4,2,12.5,22.5,40,12.5,8,2.5,,,,,,,,,,,,,,,
2020,95,-10.2786587971,2.2272442769,10.2532451547,24.8889378287,31.8568562508,21.500620833,7.6515710716,1.4358258379,.1420706749,.0241816211,.011103942,.0048988843,.0020765644,.0008457107,.0003309226,.0001244112,.0000449387,.0000155959,.0000052003,.0000002803,0,0,0
2020,96,-10.4,5,15,20,30,15,10,5,,,,,,,,,,,,,,,
2020,97,-8.3,,,,,,,,,,,,,,,,,,,,,,
2020,98,-9.1,,,5,40,50,5,,,,,,,,,,,,,,,,
2020,99,-8.6,,,10,30,60,,,,,,,,,,,,,,,,,
2020,101,-8.6,,,10,20,40,20,10,,,,,,,,,,,,,,,
2020,102,-6.3,,,,,,,,,,,,,,,,,,,,,,
2020,103,-9,,,,,,,,,,,,,,,,,,,,,,
2020,105,-8,,,,10,90,,,,,,,,,,,,,,,,,
2020,107,-7.9743322594,0,0,0,.0461258196,99.7332234446,.2206507358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,109,-8.2,0,5,10,15,50,10,5,5,0,0,0,0,0,0,0,0,0,0,0,,,
2020,110,-7.3,0,0,0,.0014184405,67.9067041293,32.0918618626,.0000155676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,112,-7.5,,5,15,20,30,15,10,5,,,,,,,,,,,,,,
2020,114,-6,,,,,,,,,,,,,,,,,,,,,,
2020,115,-8.2,.0000475969,.0215321569,1.9202415638,25.0896530166,52.9845324713,18.90090679,1.0742553214,.0088213496,.0000084441,.0000011392,.0000001348,.000000014,.0000000013,.0000000001,0,0,0,0,0,0,0,0
2020,117,-12,,,,,,,,,,,,,,,,,,,,,,
2020,118,-8.6,,,,,,,,,,,,,,,,,,,,,,
2020,119,-4.1,,,,5,10,10,50,10,10,5,,,,,,,,,,,,
2020,121,-6.4,0,1,2,11,24,30,20,8,3,1,0,0,0,0,0,0,0,0,0,,,
2020,127,-8.3,2.2,1.5,6.8,17.5,31,22,15,3,1,0,0,0,,,,,,,,,,
2020,128,-10,,4,10,70,10,4,2,,,,,,,,,,,,,,,
2020,131,-9,,5,10,25,30,25,5,,,,,,,,,,,,,,,
2021,4,6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5,5,5,5,5,15,15,7.5,5
2021,5,3.3,,,,,,,,,,,1,2,3,5,10,15,40,20,4,,,
2021,6,4.5,,,,,,,,,,,,,,,10,10,10,20,30,15,5,
2021,7,7.1,,,,,,,,,,,,,,,,,,,,,,
2021,14,4.2,,,,,0,0,0,0,0,0,0,0,1,2,3,6,9,11,13,44,11,0
2021,15,6.3,,,,,,,,,,,,,,,,,5,15,20,55,5,
2021,16,7,,,,,,,,,,,,2,3,4,6,8,10,12,16,18,14,7
2021,20,4.7,,,,,,,,,,,,,,,2,3,7,25,30,20,10,3
2021,22,5,,,,,,,,,,,,,0,,,5,15,15,40,25,,
2021,23,5,,,,,,,,,,,,,,,2,6,17,28,30,15,2,
2021,24,5.0105933341,,,,,,,,,,,,,,,2.5,10,10,20,25,25,7.5,
2021,26,7.4,,,,,,,,,,,,,,5,5,5,5,5,15,20,20,20
2021,30,6.08,,,,,,,,,,,,,,,,,,10,40,40,10,
2021,32,6.6,.000003332,.0000445863,.0004933361,.00426838,.0288832922,.1528884035,.6331722624,2.0519023891,.8211796243,1.1277925618,1.3848594904,1.6809745624,2.0051878985,2.3548973214,2.7227755745,3.0993790117,3.4734456109,3.8323864218,17.6794476199,19.6869647361,16.7904740499,20.4685795348
2021,33,4.64,,,,,,,,,,,,,,2,4,10,15,18,26,21,4,
2021,35,,,,,,,,,,,,,,,,,,10,50,40,,,
2021,36,5,,,,,,,,,,,,,,,,5,15,25,30,20,5,
2021,39,5.89,,,,,,,,,,,,,,5,10,20,20,20,10,10,5,
2021,41,4.6,,,,,,,,,,,,,,,,,,30,70,,,
2021,45,2.8,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,,
2021,47,6.9,,,,,,,,,,,,,,,,,,,,,,
2021,52,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,15,33,31,12,4
2021,54,4,,,,,,,,,,,,,,,,,20,50,30,,,
2021,56,5.5,,,,,,,,,,,,,,,,,5,25,35,25,10,
2021,61,5.9,,,,,,,,,,,,,,,,,15,20,30,25,10,
2021,65,4.6,,,,,,,,,,,,,,,,,10,20,40,20,10,
2021,68,5.7,,,,,,,,,,,,,,,,,,,,,,
2021,72,6.8,,,,,,,,,,,,,,,,,,,,,,
2021,73,4,,,,,,,,,,,,,,,,5,25,50,20,,,
2021,80,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1086956522,1.3043478261,7.6086956522,89.2391304347,1.7391304348,0,0
2021,82,6.5206056705,,,,,,,,,,,,,,,,,,,,,,
2021,85,5.7929602476,0,0,0,0,.0000000057,.0000025631,.0004338749,.0279605734,.0411606883,.0911488321,.1896763605,.3709108584,.681586058,1.1769748471,1.9098948984,2.912379588,4.1733333757,5.6197252457,34.938927509,33.260745242,12.6040302768,2.0011092029
2021,88,6.1,,,,,,,,,,,,,,,,,,,,,,
2021,89,8.4,,,,,,,,,,,,,,,,,,,,,,
2021,90,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,12,18,25,20,10,5
2021,91,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,15,27.5,42.5,12.5,0
2021,93,8.4,,,,,,,,,,,,,,,,,2.5,5,10,22.5,35,25
2021,95,3.9077562516,0,0,0,0,0,.0000000021,.0000073555,.0044268908,.0979953187,.2784849877,.7081794254,1.6114984017,3.2814176572,5.9791328051,9.7489972198,14.2241639963,18.5711420818,21.6967923247,19.6866788843,3.9746719176,.1356285243,.000782207
2021,96,6.7,,,,,,,,,,,,,,,,3,10,12,15,30,20,10
2021,97,4.6,,,,,,,,,,,,,,,,,,,,,,
2021,98,6.1,,,,,,,,,,,,,,,,,10,20,30,35,5,
2021,99,5.4,,,,,,,,,,,,,,,,10,10,10,60,10,,
2021,101,6.4,,,,,,,,,,,,,,,,,5,10,20,30,20,15
2021,102,5.2,,,,,,,,,,,,,,,,,,,,,,
2021,103,6,,,,,,,,,,,,,,,,,,,,,,
2021,105,4.5,,,,,,,,,,,,,,,,,,10,85,5,,
2021,107,5.1814323824,.000000007,0,0,0,0,0,0,0,0,.0000000001,.0000000096,.0000006107,.0000250534,.0006600538,.0111808574,.1219180447,.8567747584,3.8846165619,80.0732565009,15.0418221843,.0097453578,0
2021,109,6.7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,10,15,35,10,5
2021,110,7.5,0,0,0,0,0,0,0,0,0,0,0,0,.0000000013,.0000000454,.0000011984,.0000236011,.0003465725,.0037959961,4.0130242105,62.8835370367,32.6635284724,.4357428656
2021,112,5.9,,,,,,,,,,,,,,,,5,15,20,30,20,10,
2021,114,6.2,,,,,,,,,,,,,,,,,,,,,,
2021,115,6.2,0,0,0,0,0,0,.0000000009,.0000070148,.0000405812,.0002366123,.0012103429,.0054318639,.0213879521,.0738889065,.2239691179,.5956680152,1.3900653343,2.846345402,37.8703905094,46.9161039338,9.7409416595,.3143127533
2021,117,10,,,,,,,,,,,,,,,,,,,,,,
2021,118,5.9,,,,,,,,,,,,,,,,,,,,,,
2021,119,2,,,,,,,,,,,,5,10,10,50,10,10,5,,,,
2021,121,6.5,0,0,0,0,0,0,0,0,.5,1,2,3,3.5,4.5,6,7.5,10,13,16,22,10,1
2021,127,6.1,0,0,0,0,0,0,0,0,0,0,0,.5,1,1.5,2.5,3,7.5,12.5,24,28,13,6.5
2021,128,7,,,,,,,,1,1,1,1,1,1,1,2,3,5,8,25,40,8,2
2021,131,4.5,,,,,,,,,,,,,,,,20,20,20,30,10,,
2021Q1,4,-1,2.5,2.5,2.5,5,7.5,12.5,15,15,10,5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,
2021Q1,5,.6,,,,,,,,,1,5,20,30,20,16,8,,,,,,,
2021Q1,6,-1.6,,,,,,5,5,40,30,15,5,,,,,,,,,,,
2021Q1,7,-2.3,,,,,,,,,,,,,,,,,,,,,,
2021Q1,14,3.5,,,,,0,0,0,2,10,5,6,7,8,8,8,9,8,7,6,13,3,0
2021Q1,15,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,16,-1,,,,,2,8,12,16,17,14,9,7,5,4,3,2,1,,,,,
2021Q1,20,-1,,,,,,,10,25,30,25,10,,,,,,,,,,,
2021Q1,22,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,23,.7,,,,,,,,5,10,15,20,25,20,5,,,,,,,,
2021Q1,24,-5.7558238243,,,7,10,15,25,25,10,5,2.5,.5,,,,,,,,,,,
2021Q1,26,.9,,,,,,5,5,5,10,10,10,10,10,10,10,5,5,5,,,,
2021Q1,30,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,32,-1.1,,,,,,,,,,,,,,,,,,,,,,
2021Q1,33,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,35,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,36,-5,,,,,5,20,30,25,15,5,,,,,,,,,,,,
2021Q1,39,-1.6,,,,,,10,25,30,25,5,5,,,,,,,,,,,
2021Q1,41,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,45,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,47,.1,,,,,,,,,,,,,,,,,,,,,,
2021Q1,52,1.4,0,0,0,0,0,0,0,0,0,1,4,13,33,32,8,6,2,1,0,0,0,0
2021Q1,54,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,56,-1.3,,,,,2.5,5,10,20,20,15,10,5,5,2.5,2.5,2.5,,,,,,
2021Q1,61,-1.8,,,,,,15,20,30,25,10,,,,,,,,,,,,
2021Q1,65,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,68,-2.5,,,,,,,,,,,,,,,,,,,,,,
2021Q1,72,0,,,,,,,,,,,,,,,,,,,,,,
2021Q1,73,-6,,,,,10,60,30,,,,,,,,,,,,,,,
2021Q1,80,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,82,-.7847782929,,,,,,,,,,,,,,,,,,,,,,
2021Q1,85,-1.0182135491,0,0,.0000000009,.0000035642,.0025082563,.3227240405,7.9337841766,39.566852377,13.1545584791,11.9973906368,9.8013749035,7.1725879503,4.7016674455,2.7606605864,1.4519665966,.6840371026,.2886546456,.109106161,.0519238072,.0001991321,.0000001378,0
2021Q1,88,.5,,,,,,,,,,,,,,,,,,,,,,
2021Q1,89,-1.2,,,,,,,,,,,,,,,,,,,,,,
2021Q1,90,1.3,0,0,0,0,0,0,0,2,3,5,8,15,25,20,12.5,5,4.5,0,0,0,0,0
2021Q1,91,-.8,0,0,0,0,0,0,0,20,40,30,10,0,0,0,0,0,0,0,0,0,0,0
2021Q1,93,-1.2,,,,,,2.5,2.5,35,25,17.5,12.5,5,,,,,,,,,,
2021Q1,95,-8.0164,.0125013214,.4210006398,5.2157300781,23.7713024673,39.8562437577,24.5835882123,5.5782721308,.4656500347,.0593600745,.0233435766,.0086237658,.0029928373,.0009757214,.0002988307,.0000859768,.0000232377,.0000059001,.0000014073,.0000000297,0,0,0
2021Q1,96,-6.2,,2,3,13,20,30,15,10,5,2,,,,,,,,,,,,
2021Q1,97,-.9,,,,,,,,,,,,,,,,,,,,,,
2021Q1,98,-2.9,,,,,,10,35,30,15,10,,,,,,,,,,,,
2021Q1,99,-2.1,,,,,,,,,,,,,,,,,,,,,,
2021Q1,101,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,102,1.7,,,,,,,,,,,,,,,,,,,,,,
2021Q1,103,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,105,-1,,,,,,,,20,80,,,,,,,,,,,,,
2021Q1,107,-1.7089087102,0,0,0,0,.0000000003,.0008216205,4.1858323536,76.0389138881,13.0220333748,5.1317133223,1.3522648868,.2381118351,.0279943121,.0021955542,.0001147639,.0000039944,.0000000925,.0000000014,0,0,0,0
2021Q1,109,-.1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,10,15,35,10,5
2021Q1,110,3.4,0,0,0,0,.0000000002,.0000008576,.0008088772,.1409437041,.2566712734,.6139583343,1.3168807268,2.5328145663,4.3683034452,6.7558066642,9.3691178194,11.6514190317,12.9932746997,12.9932746997,32.1446469603,4.7203249008,.1409437041,.000809735
2021Q1,112,-.2,,,,,,,5,15,20,30,15,10,5,,,,,,,,,
2021Q1,114,.5,,,,,,,,,,,,,,,,,,,,,,
2021Q1,115,-.4,0,0,0,.0000000166,.0000687248,.0368975015,2.7027068099,29.3047867744,13.8559787009,14.3784062963,13.0925652543,10.4611255492,7.3344895094,4.5122821899,2.4358667342,1.153816457,.4795566458,.1748864664,.0763770125,.0001892956,.0000000613,0
2021Q1,117,-2.4,,,,,,,,,,,,,,,,,,,,,,
2021Q1,118,-2.4,,,,,,,,,,,,,,,,,,,,,,
2021Q1,119,.7,,,,,,,,,,5,5,80,5,5,,,,,,,,
2021Q1,121,1.8,0,0,0,0,0,0,2,2,4,5,7,10,13,19,18,13,4,2,1,0,0,0
2021Q1,127,-1.4,,1,2,3.5,6.5,9,11,18,16,12,10,5,3,2,1,,,,,,,
2021Q1,128,0,,,,,,,2,5,10,20,40,12,5,3,1,1,1,,,,,
2021Q1,131,5,,,,,,,,,,,,,,,,10,20,20,30,15,5,
2022,4,,,,,,,,,,,,,,,,,,,,,,,
2022,5,1.8,,,,,,,,,,,5,10,35,35,10,5,,,,,,
2022,6,2.5,,,,,,,,,,,,,10,10,30,20,20,10,,,,
2022,7,,,,,,,,,,,,,,,,,,,,,,,
2022,14,2.3,,,,,0,0,0,0,2,2,3,6,8,10,12,13,12,11,8,12,1,0
2022,15,1.5,,,,,,,,,,,5,10,30,30,20,5,,,,,,
2022,16,2.3,,,,,,,,,1,2,4,7,14,17,18,15,10,6,3,2,1,0
2022,20,2.2,,,,,,,,,,,,5,15,30,25,15,10,,,,,
2022,22,2.5,,,,,,,,,,,,,10,20,40,20,10,0,,,,
2022,23,1.5,,,,,,,,,,3,10,20,25,25,15,2,,,,,,
2022,24,1.1649756846,,,,,,,,,3,5,12,20,25,16,12,5,2,,,,,
2022,26,2.7,,,,,,,,,,,5,5,5,10,15,25,15,10,5,5,,
2022,30,,,,,,,,,,,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,,,,
2022,33,1.76,,,,,,,,,1,2,4,9,19,22,21,15,5,2,,,,
2022,35,,,,,,,,,,,,,,,,,,,,,,,
2022,36,3,,,,,,,,,,,,,,10,15,25,25,15,10,,,
2022,39,2.26,,,,,,,,,,,,5,10,20,30,25,10,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,,,,
2022,45,1.7,,,,,,,,,,,,20,20,20,20,20,,,,,,
2022,47,,,,,,,,,,,,,,,,,,,,,,,
2022,52,,,,,,,,,,,,,,,,,,,,,,,
2022,54,2.5,,,,,,,,,,,,,,10,40,40,10,,,,,
2022,56,3,,,,,,,,,,,,,,5,15,25,30,15,10,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,,
2022,65,2.7,,,,,,,,,,,,,5,10,20,30,20,10,5,,,
2022,68,3.4,,,,,,,,,,,,,,,,,,,,,,
2022,72,2.1,,,,,,,,,,,,,,,,,,,,,,
2022,73,1.5,,,,,,,,,,,,10,35,55,,,,,,,,
2022,80,1.75,0,0,0,0,0,0,0,0,.1086956522,1.1956521739,5.2173913043,14.6739130435,26.3043478261,27.3913043478,17.9347826087,5.7608695652,1.4130434783,0,0,0,0,0
2022,82,,,,,,,,,,,,,,,,,,,,,,,
2022,85,2.3284882625,0,0,0,0,0,0,.0000028417,.0303447973,.1399597074,.5877884474,1.9316253467,4.9678473918,10.0001491441,15.7570661859,19.4356919725,18.7668838534,14.1856705152,8.393778287,5.7854451777,.0177450692,.0000012627,0
2022,88,2.8,,,,,,,,,,,,,,,,,,,,,,
2022,89,2.2,,,,,,,,,,,,,,,,,,,,,,
2022,90,2,0,0,0,0,0,0,0,0,0,5,7,8,10,14.5,25,15.5,7.5,5,2.5,0,0,0
2022,91,1.8,0,0,0,0,0,0,0,0,0,0,2.5,7.5,20,32.5,27.5,10,0,0,0,0,0,0
2022,93,2.2,,,,,,,,,,,,5,5,17.5,37.5,20,15,,,,,
2022,95,6.7340466371,0,0,0,0,0,.000000001,.0000009047,.0002646755,.0052448424,.0153428933,.0418799634,.1066668641,.2534994182,.5621453352,1.1631733952,2.2457660598,4.0458406426,6.8010698676,18.4041935364,36.7853373372,24.2783949579,5.2911793055
2022,96,,,,,,,,,,,,,,,,,,,,,,,
2022,97,,,,,,,,,,,,,,,,,,,,,,,
2022,98,2.1,,,,,,,,,,,,5,20,25,35,15,,,,,,
2022,99,3.3,,,,,,,,,,,,,,,20,20,50,10,,,,
2022,101,3,,,,,,,,,,,,,,2.5,15,20,25,20,15,2.5,,
2022,102,1.3,,,,,,,,,,,,,,,,,,,,,,
2022,103,,,,,,,,,,,,,,,,,,,,,,,
2022,105,2,,,,,,,,,,,,,,15,80,5,,,,,,
2022,107,2.2352791864,0,0,0,0,0,0,.0000000001,.0006517065,.0102978695,.1103022251,.7704478134,3.5128756234,10.4646803804,20.3813827028,25.9645605842,21.6391970796,11.7966568994,4.2048997828,1.1440060907,.0000412421,0,0
2022,109,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,25,35,5,5,5,0,0
2022,110,,,,,,,,,,,,,,,,,,,,,,,
2022,112,1.8,,,,,,,,,,,5,10,20,30,20,10,5,,,,,
2022,114,1.4,,,,,,,,,,,,,,,,,,,,,,
2022,115,,,,,,,,,,,,,,,,,,,,,,,
2022,117,1.8,,,,,,,,,,,,,,,,,,,,,,
2022,118,4.5,,,,,,,,,,,,,,,,,,,,,,
2022,119,1.5,,,,,,,,,,5,10,10,50,10,10,5,,,,,,
2022,121,2,0,0,0,0,0,0,2,2,4,5,7,10,13,18,19,13,4,2,1,0,0,0
2022,127,2.4,0,0,0,0,0,0,0,0,1,1.5,3,7.5,12,23,25,12,7,5,3,0,0,0
2022,128,3,,,,,,,,,1,1,1,1,2,5,10,25,30,12,6,3,2,1
2022,131,2.5,,,,,,,,,,,,,,15,20,40,20,5,,,,
2022Q1,4,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,5,1.5,,,,,,,,1,2,3,6,12,20,25,20,10,1,,,,,
2022Q1,6,3.7,,,,,,,,,,,,,,,,5,40,40,10,5,,
2022Q1,7,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,14,.3,,,,,0,0,1,6,18,9,9,9,8,8,7,7,5,4,3,5,1,0
2022Q1,15,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,16,2,,,,,,,,2,5,6,7,9,10,14,15,13,10,6,3,,,
2022Q1,20,2.5,,,,,,,,,,,,,,10,25,30,20,10,5,,,
2022Q1,22,,,,,,,,,,,,,,,,,,,,,,,
