INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2021,115,,,,,,,,,,,,,,,,,,,,
2021,116,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017,1,1.2,,,,10,25,45,15,5,,,,,,,,,,,
2017,2,,,,,,,,,,,,,,,,,,,,
2017,4,1.1,,,,10,30,40,20,,,,,,,,,,,,
2017,6,1.2,,,,,20,60,20,,,,,,,,,,,,
2017,7,,,,,,,,,,,,,,,,,,,,
2017,10,.7,,,,,,,,,,,,,,,,,,,
2017,14,.8,0,0,0,9,67,24,0,0,0,0,0,0,,,,,,,
2017,15,1.1,,,,15,25,35,15,10,,,,,,,,,,,
2017,16,1.2,,,,,,,,,,,,,,,,,,,
2017,20,,,,,,,,,,,,,,,,,,,,
2017,22,1.1,,,,10,35,45,10,,,,,,,,,,,,
2017,23,1,,,1,10,30,35,20,4,,,,,,,,,,,
2017,24,,,,,,,,,,,,,,,,,,,,
2017,26,1,,,2.5,15,32.5,32.5,15,2.5,,,,,,,,,,,
2017,29,1,,,,,10,60,30,,,,,,,,,,,,
2017,30,,,,,,,,,,,,,,,,,,,,
2017,31,,,,,,,,,,,,,,,,,,,,
2017,32,,,,,,,,,,,,,,,,,,,,
2017,35,,,,,,,,,,,,,,,,,,,,
2017,37,1.2,,,,,17,78,5,,,,,,,,,,,,
2017,38,1,,,,,20,60,20,,,,,,,,,,,,
2017,39,1.1,,,,5,25,35,30,5,,,,,,,,,,,
2017,42,,,,,,,,,,,,,,,,,,,,
2017,48,,,,,,,,,,,,,,,,,,,,
2017,49,.8,,,,,,,,,,,,,,,,,,,
2017,54,,,,,,,,,,,,,,,,,,,,
2017,56,1,,,,0,45,55,,,,,,,,,,,,,
2017,61,,,,,,,,,,,,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,,,,,,,,,,,,,,,,,,,,
2017,70,1,,,,,25,75,,,,,,,,,,,,,
2017,85,1.2353259273,.0000105366,.0022558035,.1479030608,3.0205146649,19.6378022129,41.471110277,28.7373385365,6.5006206084,.4716335187,.0107354615,.0000751597,.0000001595,,,,,,,
2017,89,1.2,,2.5,5,10,20,30,12.5,10,7.5,2.5,,,,,,,,,
2017,91,,,,,,,,,,,,,,,,,,,,
2017,92,.9112954638,.0000000057,.0000961372,.1053355764,8.1573480659,53.5004232456,34.7794461511,3.4344634717,.0228831831,.000004163,.0000000003,0,0,,,,,,,
2017,93,,,,,,,,,,,,,,,,,,,,
2017,94,1.1425,,1,2,10,24,36,18,5,2,1.5,.5,,,,,,,,
2017,95,.9723846726,3.6772655326,6.9624119759,12.0165997057,14.0505572825,19.9714056841,14.8062483656,8.2760178211,5.4420273702,4.511859938,3.4506973169,3.4187785009,3.4161305065,,,,,,,
2017,96,,,,,,,,,,,,,,,,,,,,
2017,98,1.15,,,,,25,75,,,,,,,,,,,,,
2017,99,1.1,,,,,30,70,,,,,,,,,,,,,
2017,101,,,,,,,,,,,,,,,,,,,,
2017,102,1,,,,10,35,45,10,,,,,,,,,,,,
2017,103,,,,,,,,,,,,,,,,,,,,
2017,107,.9112954638,.0000000057,.0000961372,.1053355764,8.1573480659,53.5004232456,34.7794461511,3.4344634717,.0228831831,.000004163,.0000000003,0,0,,,,,,,
2017,112,1.4,,,,,,,,,,,,,,,,,,,
2017,114,1.1,,,,,,,,,,,,,,,,,,,
2017,116,1,,,,,,,,,,,,,,,,,,,
2017Dec,1,1.4,,,,10,25,35,25,5,,,,,,,,,,,
2017Dec,2,,,,,,,,,,,,,,,,,,,,
2017Dec,4,1.3,,,,10,30,40,20,,,,,,,,,,,,
2017Dec,6,1.3,,,,,15,65,20,,,,,,,,,,,,
2017Dec,7,,,,,,,,,,,,,,,,,,,,
2017Dec,10,.7,,,,,,,,,,,,,,,,,,,
2017Dec,14,1,0,0,0,8,36,43,12,1,0,0,0,0,,,,,,,
2017Dec,15,,,,,,,,,,,,,,,,,,,,
2017Dec,16,1.2,,,,,,,,,,,,,,,,,,,
2017Dec,20,,,,,,,,,,,,,,,,,,,,
2017Dec,22,1.2,,,,10,35,45,10,,,,,,,,,,,,
2017Dec,23,1,,,1,10,29,33,23,4,,,,,,,,,,,
2017Dec,24,,,,,,,,,,,,,,,,,,,,
2017Dec,26,1.5,,,,5,25,30,30,10,,,,,,,,,,,
2017Dec,29,1.1,,,,,10,60,30,,,,,,,,,,,,
2017Dec,30,,,,,,,,,,,,,,,,,,,,
2017Dec,31,,,,,,,,,,,,,,,,,,,,
2017Dec,32,,,,,,,,,,,,,,,,,,,,
2017Dec,35,,,,,,,,,,,,,,,,,,,,
2017Dec,37,1.4,,,,,9,47,44,,,,,,,,,,,,
2017Dec,38,,,,,,,,,,,,,,,,,,,,
2017Dec,39,1.3,,,,5,20,40,30,5,,,,,,,,,,,
2017Dec,42,,,,,,,,,,,,,,,,,,,,
2017Dec,48,,,,,,,,,,,,,,,,,,,,
2017Dec,49,.8,,,,,,,,,,,,,,,,,,,
2017Dec,54,,,,,,,,,,,,,,,,,,,,
2017Dec,56,1.1,,,,,,,,,,,,,,,,,,,
2017Dec,61,,,,,,,,,,,,,,,,,,,,
2017Dec,67,,,,,,,,,,,,,,,,,,,,
2017Dec,68,,,,,,,,,,,,,,,,,,,,
2017Dec,70,,,,,,,,,,,,,,,,,,,,
2017Dec,85,1.4190743585,.0000235028,.002670232,.1163244903,1.9577348927,12.8832880656,33.5184142661,34.7153288928,14.3172256044,2.3360923306,.1491791797,.0036836308,.0000349122,,,,,,,
2017Dec,89,1.5,1,2,2,5,10,27.5,22.5,15,10,2.5,2.5,,,,,,,,
2017Dec,91,,,,,,,,,,,,,,,,,,,,
2017Dec,92,.9902477391,.0039760879,.1525896885,2.3242846377,14.0727171237,34.2177270821,31.1270609549,15.2482544035,2.7153616666,.1329197929,.0050546163,.0000537253,.0000002206,,,,,,,
2017Dec,93,,,,,,,,,,,,,,,,,,,,
2017Dec,94,1.133,1,2,6,12,22,26,12,10,6,2,1,,,,,,,,
2017Dec,95,1.0553897152,2.2461122788,3.4881936734,8.0715954285,14.8002181171,19.067140833,20.9245849685,14.2585847674,7.7572658778,3.752833024,2.1745786196,1.7569124231,1.7019799888,,,,,,,
2017Dec,96,,,,,,,,,,,,,,,,,,,,
2017Dec,98,1.4,,,,,10,60,30,,,,,,,,,,,,
2017Dec,99,1.2,,,,,,,,,,,,,,,,,,,
2017Dec,101,,,,,,,,,,,,,,,,,,,,
2017Dec,102,1.2,,,,5,25,45,20,5,,,,,,,,,,,
2017Dec,103,,,,,,,,,,,,,,,,,,,,
2017Dec,107,.9902477391,.0039760879,.1525896885,2.3242846377,14.0727171237,34.2177270821,31.1270609549,15.2482544035,2.7153616666,.1329197929,.0050546163,.0000537253,.0000002206,,,,,,,
2017Dec,112,1.5,,,,,,,,,,,,,,,,,,,
2017Dec,114,1.3,,,,,,,,,,,,,,,,,,,
2017Dec,116,1.1,,,,,,,,,,,,,,,,,,,
2018,1,1.6,,,,10,10,30,45,5,,,,,,,,,,,
2018,2,,,,,,,,,,,,,,,,,,,,
2018,4,1.5,,,,10,20,25,30,10,5,,,,,,,,,,
2018,6,1.5,,,,,,40,55,5,,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,
2018,10,1.4,,,,,,,,,,,,,,,,,,,
2018,14,1.1,0,0,0,8,36,43,12,1,0,0,0,0,,,,,,,
2018,15,1.5,,,,5,10,30,35,15,5,,,,,,,,,,
2018,16,1.2,,,,,,,,,,,,,,,,,,,
2018,20,,,,,,,,,,,,,,,,,,,,
2018,22,1.3,,,,15,30,40,15,,,,,,,,,,,,
2018,23,1,,,1,10,28,31,25,5,,,,,,,,,,,
2018,24,,,,,,,,,,,,,,,,,,,,
2018,26,1.4,,,,5,30,32.5,27.5,5,,,,,,,,,,,
2018,29,1.3,,,,,10,50,30,10,,,,,,,,,,,
2018,30,,,,,,,,,,,,,,,,,,,,
2018,31,,,,,,,,,,,,,,,,,,,,
2018,32,,,,,,,,,,,,,,,,,,,,
2018,35,,,,,,,,,,,,,,,,,,,,
2018,37,1.5,,,,,,41,52,7,,,,,,,,,,,
2018,38,1.25,,,,,20,60,20,,,,,,,,,,,,
2018,39,1.5,,,,5,20,30,35,10,,,,,,,,,,,
2018,42,,,,,,,,,,,,,,,,,,,,
2018,48,,,,,,,,,,,,,,,,,,,,
2018,49,1,,,,,,,,,,,,,,,,,,,
2018,54,,,,,,,,,,,,,,,,,,,,
2018,56,1.4,,,,0,10,60,30,,,,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,67,,,,,,,,,,,,,,,,,,,,
2018,68,,,,,,,,,,,,,,,,,,,,
2018,70,1.1,,,,,35,65,,,,,,,,,,,,,
2018,85,1.5608731472,.0000655922,.0042018785,.1222161506,1.6135143565,9.7361705827,27.019178198,34.6295347523,20.5207042213,5.6093639159,.7037406849,.0402548409,.0010548262,,,,,,,
2018,89,1.6,,,2.5,5,10,25,30,17.5,5,2.5,2.5,,,,,,,,
2018,91,,,,,,,,,,,,,,,,,,,,
2018,92,.8834406818,.0033590483,.1672869931,2.9057241867,17.7775059814,38.8884260066,28.7322417419,10.3257793537,1.1685080314,.0305575899,.0006082773,.0000027854,.0000000043,,,,,,,
2018,93,,,,,,,,,,,,,,,,,,,,
2018,94,1.403,,.5,2,6,22,28.5,20,10,5,3,2,1,,,,,,,
2018,95,1.0895414063,3.0039852753,6.0969342807,7.8848350718,12.2616252839,14.4333191868,18.5362475056,16.6397916137,10.5660581218,5.1244145221,2.4163410312,1.5784251361,1.458022971,,,,,,,
2018,96,,,,,,,,,,,,,,,,,,,,
2018,98,1.5,,,,,10,50,40,,,,,,,,,,,,
2018,99,1.3,,,,,20,80,,,,,,,,,,,,,
2018,101,,,,,,,,,,,,,,,,,,,,
2018,102,1.2,,,,5,20,50,20,5,,,,,,,,,,,
2018,103,,,,,,,,,,,,,,,,,,,,
2018,107,.8834406818,.0033590483,.1672869931,2.9057241867,17.7775059814,38.8884260066,28.7322417419,10.3257793537,1.1685080314,.0305575899,.0006082773,.0000027854,.0000000043,,,,,,,
2018,112,1.6,,,,,,,,,,,,,,,,,,,
2018,114,1.4,,,,,,,,,,,,,,,,,,,
2018,116,1.2,,,,,,,,,,,,,,,,,,,
2018Dec,1,1.6,,,,10,10,30,45,5,,,,,,,,,,,
2018Dec,2,,,,,,,,,,,,,,,,,,,,
2018Dec,4,1.6,,,,10,20,25,30,10,5,,,,,,,,,,
2018Dec,6,1.6,,,,,,30,60,10,,,,,,,,,,,
2018Dec,7,,,,,,,,,,,,,,,,,,,,
2018Dec,10,1.5,,,,,,,,,,,,,,,,,,,
2018Dec,14,1.2,0,0,0,2,18,44,30,6,0,0,0,0,,,,,,,
2018Dec,15,,,,,,,,,,,,,,,,,,,,
2018Dec,16,1.3,,,,,,,,,,,,,,,,,,,
2018Dec,20,,,,,,,,,,,,,,,,,,,,
2018Dec,22,1.3,,,0,10,15,25,40,10,,,,,,,,,,,
2018Dec,23,1.1,,,1,10,25,30,25,8,1,,,,,,,,,,
2018Dec,24,,,,,,,,,,,,,,,,,,,,
2018Dec,26,1.7,,,,,15,25,30,25,5,,,,,,,,,,
2018Dec,29,1.3,,,,,10,50,30,10,,,,,,,,,,,
2018Dec,30,,,,,,,,,,,,,,,,,,,,
2018Dec,31,,,,,,,,,,,,,,,,,,,,
2018Dec,32,,,,,,,,,,,,,,,,,,,,
2018Dec,35,,,,,,,,,,,,,,,,,,,,
2018Dec,37,1.6,,,,,2,33,60,5,,,,,,,,,,,
2018Dec,38,,,,,,,,,,,,,,,,,,,,
2018Dec,39,1.7,,,,,10,30,40,20,,,,,,,,,,,
2018Dec,42,,,,,,,,,,,,,,,,,,,,
2018Dec,48,,,,,,,,,,,,,,,,,,,,
2018Dec,49,1.3,,,,,,,,,,,,,,,,,,,
2018Dec,54,,,,,,,,,,,,,,,,,,,,
2018Dec,56,1.5,,,,,,,,,,,,,,,,,,,
2018Dec,61,,,,,,,,,,,,,,,,,,,,
2018Dec,67,,,,,,,,,,,,,,,,,,,,
2018Dec,68,,,,,,,,,,,,,,,,,,,,
2018Dec,70,,,,,,,,,,,,,,,,,,,,
2018Dec,85,1.6315112364,.0013209375,.0285157981,.3564078393,2.5208095882,10.1138841069,23.0646821719,29.936233495,22.1236215012,9.3047705703,2.2240859068,.3015154951,.0241525897,,,,,,,
2018Dec,89,1.7,,,2.5,5,10,17.5,25,27.5,7.5,2.5,2.5,,,,,,,,
2018Dec,91,,,,,,,,,,,,,,,,,,,,
2018Dec,92,.986340023,.0103210629,.264088504,2.9938482059,14.9093860545,32.8403689864,29.6641535416,15.7278006332,3.3557828823,.2220585433,.0119831512,.0002068956,.0000015391,,,,,,,
2018Dec,93,,,,,,,,,,,,,,,,,,,,
2018Dec,94,1.522,.5,1.5,4,8,14,20,22,12,8,6,3,1,,,,,,,
2018Dec,95,1.2001727554,3.570709924,4.1677818688,6.3640039787,11.0878859358,13.1328003423,18.9194095184,17.1474859462,12.7571822568,8.1287485387,2.699823941,1.479800796,.5443669533,,,,,,,
2018Dec,96,,,,,,,,,,,,,,,,,,,,
2018Dec,98,1.5,,,,,10,40,50,,,,,,,,,,,,
2018Dec,99,1.4,,,,,,,,,,,,,,,,,,,
2018Dec,101,,,,,,,,,,,,,,,,,,,,
2018Dec,102,1.2,,,,,15,50,25,10,,,,,,,,,,,
2018Dec,103,,,,,,,,,,,,,,,,,,,,
2018Dec,107,.986340023,.0103210629,.264088504,2.9938482059,14.9093860545,32.8403689864,29.6641535416,15.7278006332,3.3557828823,.2220585433,.0119831512,.0002068956,.0000015391,,,,,,,
2018Dec,112,1.7,,,,,,,,,,,,,,,,,,,
2018Dec,114,1.5,,,,,,,,,,,,,,,,,,,
2018Dec,116,1.3,,,,,,,,,,,,,,,,,,,
2019,1,1.7,,,,10,15,25,45,5,,,,,,,,,,,
2019,2,,,,,,,,,,,,,,,,,,,,
2019,4,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2019,6,1.8,,,,,,25,65,10,,,,,,,,,,,
2019,7,,,,,,,,,,,,,,,,,,,,
2019,10,1.6,,,,,,,,,,,,,,,,,,,
2019,14,1.4,0,0,0,2,18,44,30,6,0,0,0,0,,,,,,,
2019,15,1.7,,,,5,10,15,30,25,15,,,,,,,,,,
2019,16,1.3,,,,,,,,,,,,,,,,,,,
2019,20,,,,,,,,,,,,,,,,,,,,
2019,22,1.5,,,,10,15,30,35,10,,,,,,,,,,,
2019,23,1.2,,,,10,20,30,25,10,5,,,,,,,,,,
2019,24,,,,,,,,,,,,,,,,,,,,
2019,26,1.5,,,,7.5,15,27.5,27.5,15,7.5,,,,,,,,,,
2019,29,1.5,,,,,,30,60,10,,,,,,,,,,,
2019,30,,,,,,,,,,,,,,,,,,,,
2019,31,,,,,,,,,,,,,,,,,,,,
2019,32,,,,,,,,,,,,,,,,,,,,
2019,35,,,,,,,,,,,,,,,,,,,,
2019,37,1.9,,,,,,5,48,45,2,,,,,,,,,,
2019,38,1.25,,,,,20,60,20,,,,,,,,,,,,
2019,39,1.7,,,,,10,30,40,20,,,,,,,,,,,
2019,42,,,,,,,,,,,,,,,,,,,,
2019,48,,,,,,,,,,,,,,,,,,,,
2019,49,1.4,,,,,,,,,,,,,,,,,,,
2019,54,,,,,,,,,,,,,,,,,,,,
2019,56,1.3,,,,0,20,60,20,,,,,,,,,,,,
2019,61,,,,,,,,,,,,,,,,,,,,
2019,67,,,,,,,,,,,,,,,,,,,,
2019,68,,,,,,,,,,,,,,,,,,,,
2019,70,,,,,,,,,,,,,,,,,,,,
2019,85,1.7910679286,.0018130507,.0299830948,.3133146746,1.9996801007,7.8069240934,18.667685079,27.3638633481,24.5990646471,13.5601324086,4.5807993037,.9472984596,.1294417397,,,,,,,
2019,89,1.8,,,,2.5,7.5,22.5,32.5,20,7.5,5,2.5,,,,,,,,
2019,91,,,,,,,,,,,,,,,,,,,,
2019,92,.8943018138,.0030482904,.1553986435,2.7616256657,17.2802291234,38.6500183434,29.17117994,10.7051574367,1.2394332752,.0332305016,.0006756077,.0000031674,.000000005,,,,,,,
2019,93,,,,,,,,,,,,,,,,,,,,
2019,94,1.5195,.5,1,2,4,12,28,32,8,5.5,4,2,1,,,,,,,
2019,95,1.2382256824,3.6463744115,4.1778881014,7.3835796835,9.6203002596,13.4920897726,18.6734657234,17.0854792642,10.8117435485,6.9899175117,4.6102219652,2.2302274392,1.2787123192,,,,,,,
2019,96,,,,,,,,,,,,,,,,,,,,
2019,98,1.6,,,,,10,35,55,,,,,,,,,,,,
2019,99,,,,,,,,,,,,,,,,,,,,
2019,101,,,,,,,,,,,,,,,,,,,,
2019,102,1.3,,,,,10,50,35,5,,,,,,,,,,,
2019,103,,,,,,,,,,,,,,,,,,,,
2019,107,.8943018138,.0030482904,.1553986435,2.7616256657,17.2802291234,38.6500183434,29.17117994,10.7051574367,1.2394332752,.0332305016,.0006756077,.0000031674,.000000005,,,,,,,
2019,112,1.8,,,,,,,,,,,,,,,,,,,
2019,114,1.5,,,,,,,,,,,,,,,,,,,
2019,116,,,,,,,,,,,,,,,,,,,,
2021,1,1.8,,,,10,20,25,30,10,5,,,,,,,,,,
2021,2,,,,,,,,,,,,,,,,,,,,
2021,4,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,
2021,6,1.9,,,,,,,60,40,,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,
2021,10,1.8,,,,,,,,,,,,,,,,,,,
2021,14,1.8,0,0,0,0,2,20,46,27,5,0,0,0,,,,,,,
2021,15,1.9,,,,,5,20,35,20,15,5,,,,,,,,,
2021,16,1.3,,,,,,,,,,,,,,,,,,,
2021,20,,,,,,,,,,,,,,,,,,,,
2021,22,1.6,,,,,10,30,45,15,,,,,,,,,,,
2021,23,1.5,,,1,10,20,25,28,10,5,1,,,,,,,,,
2021,24,,,,,,,,,,,,,,,,,,,,
2021,26,1.8,,,,,10,20,35,30,5,,,,,,,,,,
2021,29,1.7,,,,,,30,60,10,,,,,,,,,,,
2021,30,,,,,,,,,,,,,,,,,,,,
2021,31,,,,,,,,,,,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,
2021,35,,,,,,,,,,,,,,,,,,,,
2021,37,2.2,,,,,,2,40,50,8,,,,,,,,,,
2021,38,,,,,,,,,,,,,,,,,,,,
2021,39,1.7,,,,5,10,25,40,20,,,,,,,,,,,
2021,42,,,,,,,,,,,,,,,,,,,,
2021,48,,,,,,,,,,,,,,,,,,,,
2021,49,,,,,,,,,,,,,,,,,,,,
2021,54,,,,,,,,,,,,,,,,,,,,
2021,56,1.5,,,,0,10,50,40,,,,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,
2021,67,,,,,,,,,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,
2021,70,1.6,,,,,,35,65,,,,,,,,,,,,
2021,85,1.75,.0183669954,.1470680905,.8720721799,3.5378552304,9.825075404,18.6870009039,24.3491300115,21.7381918556,13.2964406876,5.5707907634,1.5980623664,.3599455114,,,,,,,
2021,89,2,,,0,2.5,7.5,15,20,30,15,7.5,2.5,,,,,,,,
2021,91,,,,,,,,,,,,,,,,,,,,
2021,92,,,,,,,,,,,,,,,,,,,,
2021,93,,,,,,,,,,,,,,,,,,,,
2021,94,1.4695,.5,2,4,6,10,26,28.5,10,6,4,2,1,,,,,,,
2021,95,1.5870972685,.7852598506,1.3647146434,3.5302143004,7.4272838776,12.7095072146,17.6887496655,20.0232834218,16.224318553,11.5938209168,6.1968418553,1.9540315157,.5019741853,,,,,,,
2021,96,,,,,,,,,,,,,,,,,,,,
2021,98,1.6,,,,,15,35,35,15,,,,,,,,,,,
2021,99,1.6,,,,,,,,,,,,,,,,,,,
2021,101,,,,,,,,,,,,,,,,,,,,
2021,102,1.3,,,,,20,40,30,10,,,,,,,,,,,
2021,103,,,,,,,,,,,,,,,,,,,,
2021,107,,,,,,,,,,,,,,,,,,,,
2021,112,2,,,,,,,,,,,,,,,,,,,
2021,114,1.7,,,,,,,,,,,,,,,,,,,
2021,116,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017,1,1.5,,,,5,15,30,35,10,5,,,,,,,,,,
2017,2,1.8,0,0,0,0,5,24,40,26,5,0,0,0,,,,,,,
2017,4,1.3,,,,,10,40,30,20,,,,,,,,,,,
2017,6,1.7,,,,,5,20,65,10,,,,,,,,,,,
2017,7,1.6,,,,,,,,,,,,,,,,,,,
2017,10,1.4,,,,,30,60,10,,,,,,,,,,,,
2017,14,1.5,0,1,4,9,15,21,21,15,9,4,1,0,,,,,,,
2017,15,1.5,,,,5,10,30,40,10,5,,,,,,,,,,
2017,16,1.7,1,2,7,10,15,19,21,15,6,2,1,1,,,,,,,
2017,20,1.7,,,,,,40,60,,,,,,,,,,,,
2017,22,1.6,,,,,15,30,40,15,,,,,,,,,,,
2017,23,1.5,1,2,4,9,15,22,23,16,7,1,,,,,,,,,
2017,24,1.3484930378,,,,9,19.5,30,21,17.5,3,,,,,,,,,,
2017,26,1.5,,,5,10,15,20,20,15,10,5,,,,,,,,,
2017,29,1.4,,,,,20,50,30,,,,,,,,,,,,
2017,30,1.6,,,,,,,,,,,,,,,,,,,
2017,31,1.6,,,,5,10,20,45,20,,,,,,,,,,,
2017,32,1.7,.0931299839,.3725441159,1.6391229624,5.0283141495,11.3210556385,18.5994119108,22.3260896479,19.5816434756,12.5485318316,5.8747778365,2.0088976915,.6064807559,,,,,,,
2017,35,1.3,,,,5,15,45,30,5,,,,,,,,,,,
2017,37,1.6,,,,,1,42,55,2,,,,,,,,,,,
2017,38,1.5,,,,,,20,60,20,,,,,,,,,,,
2017,39,1.5,,,,,10,25,45,20,,,,,,,,,,,
2017,42,,,,,,35,40,25,,,,,,,,,,,,
2017,48,1.5,,,,,,50,50,,,,,,,,,,,,
2017,49,1.4,,,,,,,,,,,,,,,,,,,
2017,54,1.6,,,,,,5,90,5,,,,,,,,,,,
2017,56,1.5,,,,10,15,25,25,15,10,,,,,,,,,,
2017,61,1.6,,,,,10,35,40,15,,,,,,,,,,,
2017,67,1.6,,,,,,,,,,,,,,,,,,,
2017,68,1.5,,,,,,,,,,,,,,,,,,,
2017,70,1.6,,,,,,10,90,,,,,,,,,,,,
2017,80,1.5,0,0,.2857142857,1.7142857143,10.8571428571,37.7142857143,35.7142857143,12.2857142857,1.4285714286,0,0,0,,,,,,,
2017,82,1.2,,,,,,,,,,,,,,,,,,,
2017,84,1.5,0,0,0,1,7,39,45,7,1,0,0,0,,,,,,,
2017,85,1.5440341295,.0079303354,.1016691531,.8325563592,4.1672761255,12.7679320765,23.9714365236,27.5968572585,19.4842383088,8.4334117779,2.2358738945,.3626385687,.0381796183,,,,,,,
2017,89,1.47,,,2.5,7.5,15,22.5,30,10,7.5,5,,,,,,,,,
2017,91,1.4,0,0,0,10,20,40,25,5,0,0,0,0,,,,,,,
2017,92,1.5825026983,1.7991857651,2.7418110389,5.3974775835,9.0304464998,12.8410574927,13.9057386118,16.0153337923,15.4568793531,9.4722624921,6.8700831953,3.7426879165,2.7270362589,,,,,,,
2017,93,1.6,,,,,5,20,65,10,,,,,,,,,,,
2017,94,1.4365,.5,1,2.5,5,12,30,28,12,6,2,1,,,,,,,,
2017,95,1.3933109076,2.36808922,2.8462613887,4.8178937193,8.6548285123,13.9627403926,20.4488115544,16.2831621404,13.3760741762,9.0254547873,5.059893671,2.0064068177,1.1503836201,,,,,,,
2017,96,1.5,,,,3,7,35,40,10,5,,,,,,,,,,
2017,98,1.4,,,,,,60,40,,,,,,,,,,,,
2017,99,1.6,,,,,,30,70,,,,,,,,,,,,
2017,101,1.4,,,,,,55,45,,,,,,,,,,,,
2017,102,1.5,,,,5,10,35,45,5,,,,,,,,,,,
2017,103,1.6,,,,,10,35,40,15,,,,,,,,,,,
2017,105,1.6,,,,,,20,80,,,,,,,,,,,,
2017,107,1.6687443384,.0004296073,.0136591574,.2312171664,2.0581192241,9.6684054875,24.0443186953,31.7203061772,22.2135986829,8.2506201092,1.6217369785,.1681587642,.00942995,,,,,,,
2017,108,2.0124575,,,,.97,7.32,14.5,21.68,24.51,17.61,10.33,3.08,,,,,,,,
2017,110,1.3,.0041656215,.0534605641,.7733599847,5.3512744605,18.5073499575,32.1020491083,27.9740024545,12.2411575991,2.6833186276,.2934869247,.0159410947,.0004336028,,,,,,,
2017,111,1.6,,,,,,,,,,,,,,,,,,,
2017,112,1.8,,,5,10,15,20,30,15,5,,,,,,,,,,
2017,114,1.6,,,1,5,10,20,45,14,5,,,,,,,,,,
2017,115,1.3,7.0361196865,4.8688896606,8.9044104081,11.957629175,14.0584199227,14.4704113514,13.0400252162,10.2879361794,7.10605062,4.2970986668,2.274914206,1.6980949073,,,,,,,
2017,116,2,,,,,,,,,,,,,,,,,,,
2017Q3,1,1.5,,,,5,15,30,35,10,5,,,,,,,,,,
2017Q3,2,1.8,0,0,0,0,5,24,40,26,5,0,0,0,,,,,,,
2017Q3,4,1.4,,,,,15,35,35,15,,,,,,,,,,,
2017Q3,6,1.7,,,,,10,15,65,10,,,,,,,,,,,
2017Q3,7,,,,,,,,,,,,,,,,,,,,
2017Q3,10,1.4,,,,,30,60,10,,,,,,,,,,,,
2017Q3,14,1.5,0,1,4,9,15,22,20,15,9,4,1,0,,,,,,,
2017Q3,15,1.5,,,,5,10,30,35,15,5,,,,,,,,,,
2017Q3,16,1.7,1,2,7,10,15,19,21,15,6,2,1,1,,,,,,,
2017Q3,20,1.7,,,,,,40,60,,,,,,,,,,,,
2017Q3,22,1.6,,,,,15,30,40,15,,,,,,,,,,,
2017Q3,23,1.6,,,3,10,18,22,24,18,5,,,,,,,,,,
2017Q3,24,1.3536456448,,,2.5,8,18,25,23,20,3.5,,,,,,,,,,
2017Q3,26,1.5,,,5,10,15,20,20,15,10,5,,,,,,,,,
2017Q3,29,1.4,,,,,10,50,40,,,,,,,,,,,,
2017Q3,30,,,,,,,,,,,,,,,,,,,,
2017Q3,31,1.6,,,,5,10,30,40,15,,,,,,,,,,,
2017Q3,32,1.8,,,,,,,,,,,,,,,,,,,
2017Q3,35,,,,,,,,,,,,,,,,,,,,
2017Q3,37,1.7,,,,,1,42,56,1,,,,,,,,,,,
2017Q3,38,1.4,,,,,20,60,20,,,,,,,,,,,,
2017Q3,39,1.5,,,,,5,35,45,15,,,,,,,,,,,
2017Q3,42,,,,,,,,,,,,,,,,,,,,
2017Q3,48,1.5,,,,,,50,50,,,,,,,,,,,,
2017Q3,49,1.4,,,,,,,,,,,,,,,,,,,
