INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017,70,1,,,,,,,,,,,,,,,,,,,
2017,80,,,,,,,,,,,,,,,,,,,,
2017,82,,,,,,,,,,,,,,,,,,,,
2017,84,1.2,,,,,,,,,,,,,,,,,,,
2017,85,1.2251612326,,,,,,,,,,,,,,,,,,,
2017,89,1.2,,,,,,,,,,,,,,,,,,,
2017,92,.9047591051,,,,,,,,,,,,,,,,,,,
2017,93,,,,,,,,,,,,,,,,,,,,
2017,94,1.1,,,,,,,,,,,,,,,,,,,
2017,95,.9749864854,,,,,,,,,,,,,,,,,,,
2017,96,1,,,,,,,,,,,,,,,,,,,
2017,98,1.1,,,,,,,,,,,,,,,,,,,
2017,99,1.1,,,,,,,,,,,,,,,,,,,
2017,101,1,,,,,,,,,,,,,,,,,,,
2017,102,1.1,,,,,,,,,,,,,,,,,,,
2017,103,,,,,,,,,,,,,,,,,,,,
2017,105,1.4,,,,,,,,,,,,,,,,,,,
2017,107,.9047591051,,,,,,,,,,,,,,,,,,,
2017,110,.3,,,,,,,,,,,,,,,,,,,
2017,112,1.4,,,,,,,,,,,,,,,,,,,
2017,115,,,,,,,,,,,,,,,,,,,,
2017Sep,1,1.4,,,,,,,,,,,,,,,,,,,
2017Sep,4,1.3,,,,,,,,,,,,,,,,,,,
2017Sep,6,1.1,,,,,,,,,,,,,,,,,,,
2017Sep,7,,,,,,,,,,,,,,,,,,,,
2017Sep,14,,,,,,,,,,,,,,,,,,,,
2017Sep,15,1.2,,,,,,,,,,,,,,,,,,,
2017Sep,16,.6,,,,,,,,,,,,,,,,,,,
2017Sep,20,,,,,,,,,,,,,,,,,,,,
2017Sep,22,,,,,,,,,,,,,,,,,,,,
2017Sep,23,1,,,,,,,,,,,,,,,,,,,
2017Sep,24,1,,,,,,,,,,,,,,,,,,,
2017Sep,29,.8,,,,,,,,,,,,,,,,,,,
2017Sep,30,,,,,,,,,,,,,,,,,,,,
2017Sep,31,1.6,,,,,,,,,,,,,,,,,,,
2017Sep,32,,,,,,,,,,,,,,,,,,,,
2017Sep,37,1.4,,,,,,,,,,,,,,,,,,,
2017Sep,38,1.1,,,,,,,,,,,,,,,,,,,
2017Sep,39,1.3,,,,,,,,,,,,,,,,,,,
2017Sep,41,,,,,,,,,,,,,,,,,,,,
2017Sep,48,,,,,,,,,,,,,,,,,,,,
2017Sep,49,.8,,,,,,,,,,,,,,,,,,,
2017Sep,52,,,,,,,,,,,,,,,,,,,,
2017Sep,54,,,,,,,,,,,,,,,,,,,,
2017Sep,61,,,,,,,,,,,,,,,,,,,,
2017Sep,67,,,,,,,,,,,,,,,,,,,,
2017Sep,68,,,,,,,,,,,,,,,,,,,,
2017Sep,70,,,,,,,,,,,,,,,,,,,,
2017Sep,80,,,,,,,,,,,,,,,,,,,,
2017Sep,82,,,,,,,,,,,,,,,,,,,,
2017Sep,84,,,,,,,,,,,,,,,,,,,,
2017Sep,85,1.3618425992,,,,,,,,,,,,,,,,,,,
2017Sep,89,1.3,,,,,,,,,,,,,,,,,,,
2017Sep,92,.9015404729,,,,,,,,,,,,,,,,,,,
2017Sep,93,,,,,,,,,,,,,,,,,,,,
2017Sep,94,1.1,,,,,,,,,,,,,,,,,,,
2017Sep,95,1.2365056325,,,,,,,,,,,,,,,,,,,
2017Sep,96,1.04,,,,,,,,,,,,,,,,,,,
2017Sep,98,1.2,,,,,,,,,,,,,,,,,,,
2017Sep,99,1.1,,,,,,,,,,,,,,,,,,,
2017Sep,101,1,,,,,,,,,,,,,,,,,,,
2017Sep,102,1.1,,,,,,,,,,,,,,,,,,,
2017Sep,103,,,,,,,,,,,,,,,,,,,,
2017Sep,105,1.2,,,,,,,,,,,,,,,,,,,
2017Sep,107,.9015404729,,,,,,,,,,,,,,,,,,,
2017Sep,110,.2,,,,,,,,,,,,,,,,,,,
2017Sep,112,.8,,,,,,,,,,,,,,,,,,,
2017Sep,115,,,,,,,,,,,,,,,,,,,,
2018,1,1.5,,,,,,,,,,,,,,,,,,,
2018,4,1.5,,,,,,,,,,,,,,,,,,,
2018,6,1.4,,,,,,,,,,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,
2018,14,,,,,,,,,,,,,,,,,,,,
2018,15,1.6,,,,,,,,,,,,,,,,,,,
2018,16,.7,,,,,,,,,,,,,,,,,,,
2018,20,,,,,,,,,,,,,,,,,,,,
2018,22,1.2,,,,,,,,,,,,,,,,,,,
2018,23,1.2,,,,,,,,,,,,,,,,,,,
2018,24,0,,,,,,,,,,,,,,,,,,,
2018,29,1,,,,,,,,,,,,,,,,,,,
2018,30,,,,,,,,,,,,,,,,,,,,
2018,31,1.9,,,,,,,,,,,,,,,,,,,
2018,32,,,,,,,,,,,,,,,,,,,,
2018,37,1.7,,,,,,,,,,,,,,,,,,,
2018,38,1.1,,,,,,,,,,,,,,,,,,,
2018,39,1.5,,,,,,,,,,,,,,,,,,,
2018,41,,,,,,,,,,,,,,,,,,,,
2018,48,,,,,,,,,,,,,,,,,,,,
2018,49,1.2,,,,,,,,,,,,,,,,,,,
2018,52,,,,,,,,,,,,,,,,,,,,
2018,54,,,,,,,,,,,,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,67,,,,,,,,,,,,,,,,,,,,
2018,68,,,,,,,,,,,,,,,,,,,,
2018,70,1,,,,,,,,,,,,,,,,,,,
2018,80,,,,,,,,,,,,,,,,,,,,
2018,82,,,,,,,,,,,,,,,,,,,,
2018,84,1.5,,,,,,,,,,,,,,,,,,,
2018,85,1.5608655845,,,,,,,,,,,,,,,,,,,
2018,89,1.6,,,,,,,,,,,,,,,,,,,
2018,92,.9997530089,,,,,,,,,,,,,,,,,,,
2018,93,,,,,,,,,,,,,,,,,,,,
2018,94,1.4,,,,,,,,,,,,,,,,,,,
2018,95,1.0669797246,,,,,,,,,,,,,,,,,,,
2018,96,1.2,,,,,,,,,,,,,,,,,,,
2018,98,1.3,,,,,,,,,,,,,,,,,,,
2018,99,1.5,,,,,,,,,,,,,,,,,,,
2018,101,1.2,,,,,,,,,,,,,,,,,,,
2018,102,1.2,,,,,,,,,,,,,,,,,,,
2018,103,,,,,,,,,,,,,,,,,,,,
2018,105,1.7,,,,,,,,,,,,,,,,,,,
2018,107,.9997530089,,,,,,,,,,,,,,,,,,,
2018,110,1.1,,,,,,,,,,,,,,,,,,,
2018,112,1.6,,,,,,,,,,,,,,,,,,,
2018,115,,,,,,,,,,,,,,,,,,,,
2018Sep,1,1.5,,,,,,,,,,,,,,,,,,,
2018Sep,4,1.5,,,,,,,,,,,,,,,,,,,
2018Sep,6,1.4,,,,,,,,,,,,,,,,,,,
2018Sep,7,,,,,,,,,,,,,,,,,,,,
2018Sep,14,,,,,,,,,,,,,,,,,,,,
2018Sep,15,1.7,,,,,,,,,,,,,,,,,,,
2018Sep,16,.7,,,,,,,,,,,,,,,,,,,
2018Sep,20,,,,,,,,,,,,,,,,,,,,
2018Sep,22,,,,,,,,,,,,,,,,,,,,
2018Sep,23,1.3,,,,,,,,,,,,,,,,,,,
2018Sep,24,,,,,,,,,,,,,,,,,,,,
2018Sep,29,1,,,,,,,,,,,,,,,,,,,
2018Sep,30,,,,,,,,,,,,,,,,,,,,
2018Sep,31,1.7,,,,,,,,,,,,,,,,,,,
2018Sep,32,,,,,,,,,,,,,,,,,,,,
2018Sep,37,1.8,,,,,,,,,,,,,,,,,,,
2018Sep,38,1.1,,,,,,,,,,,,,,,,,,,
2018Sep,39,1.6,,,,,,,,,,,,,,,,,,,
2018Sep,41,,,,,,,,,,,,,,,,,,,,
2018Sep,48,,,,,,,,,,,,,,,,,,,,
2018Sep,49,1.3,,,,,,,,,,,,,,,,,,,
2018Sep,52,,,,,,,,,,,,,,,,,,,,
2018Sep,54,,,,,,,,,,,,,,,,,,,,
2018Sep,61,,,,,,,,,,,,,,,,,,,,
2018Sep,67,,,,,,,,,,,,,,,,,,,,
2018Sep,68,,,,,,,,,,,,,,,,,,,,
2018Sep,70,,,,,,,,,,,,,,,,,,,,
2018Sep,80,,,,,,,,,,,,,,,,,,,,
2018Sep,82,,,,,,,,,,,,,,,,,,,,
2018Sep,84,,,,,,,,,,,,,,,,,,,,
2018Sep,85,1.5929865934,,,,,,,,,,,,,,,,,,,
2018Sep,89,1.7,,,,,,,,,,,,,,,,,,,
2018Sep,92,.9735552577,,,,,,,,,,,,,,,,,,,
2018Sep,93,,,,,,,,,,,,,,,,,,,,
2018Sep,94,1.4,,,,,,,,,,,,,,,,,,,
2018Sep,95,1.2724851771,,,,,,,,,,,,,,,,,,,
2018Sep,96,1.25,,,,,,,,,,,,,,,,,,,
2018Sep,98,1.4,,,,,,,,,,,,,,,,,,,
2018Sep,99,1.5,,,,,,,,,,,,,,,,,,,
2018Sep,101,1.2,,,,,,,,,,,,,,,,,,,
2018Sep,102,1.2,,,,,,,,,,,,,,,,,,,
2018Sep,103,,,,,,,,,,,,,,,,,,,,
2018Sep,105,1.5,,,,,,,,,,,,,,,,,,,
2018Sep,107,.9735552577,,,,,,,,,,,,,,,,,,,
2018Sep,110,1.1,,,,,,,,,,,,,,,,,,,
2018Sep,112,1.6,,,,,,,,,,,,,,,,,,,
2018Sep,115,,,,,,,,,,,,,,,,,,,,
2021,1,1.7,,,,,,,,,,,,,,,,,,,
2021,4,1.7,,,,,,,,,,,,,,,,,,,
2021,6,2,,,,,,,,,,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,
2021,14,,,,,,,,,,,,,,,,,,,,
2021,15,1.9,,,,,,,,,,,,,,,,,,,
2021,16,1.3,,,,,,,,,,,,,,,,,,,
2021,20,,,,,,,,,,,,,,,,,,,,
2021,22,,,,,,,,,,,,,,,,,,,,
2021,23,,,,,,,,,,,,,,,,,,,,
2021,24,,,,,,,,,,,,,,,,,,,,
2021,29,1.5,,,,,,,,,,,,,,,,,,,
2021,30,,,,,,,,,,,,,,,,,,,,
2021,31,1.8,,,,,,,,,,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,
2021,37,2.1,,,,,,,,,,,,,,,,,,,
2021,38,,,,,,,,,,,,,,,,,,,,
2021,39,1.8,,,,,,,,,,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,
2021,48,,,,,,,,,,,,,,,,,,,,
2021,49,,,,,,,,,,,,,,,,,,,,
2021,52,,,,,,,,,,,,,,,,,,,,
2021,54,,,,,,,,,,,,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,
2021,67,,,,,,,,,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,
2021,70,1.6,,,,,,,,,,,,,,,,,,,
2021,80,,,,,,,,,,,,,,,,,,,,
2021,82,,,,,,,,,,,,,,,,,,,,
2021,84,1.7,,,,,,,,,,,,,,,,,,,
2021,85,1.75,,,,,,,,,,,,,,,,,,,
2021,89,2,,,,,,,,,,,,,,,,,,,
2021,92,,,,,,,,,,,,,,,,,,,,
2021,93,,,,,,,,,,,,,,,,,,,,
2021,94,1.4,,,,,,,,,,,,,,,,,,,
2021,95,1.5892887224,,,,,,,,,,,,,,,,,,,
2021,96,,,,,,,,,,,,,,,,,,,,
2021,98,1.6,,,,,,,,,,,,,,,,,,,
2021,99,1.6,,,,,,,,,,,,,,,,,,,
2021,101,1.5,,,,,,,,,,,,,,,,,,,
2021,102,1.2,,,,,,,,,,,,,,,,,,,
2021,103,,,,,,,,,,,,,,,,,,,,
2021,105,2,,,,,,,,,,,,,,,,,,,
2021,107,,,,,,,,,,,,,,,,,,,,
2021,110,1.5,,,,,,,,,,,,,,,,,,,
2021,112,2,,,,,,,,,,,,,,,,,,,
2021,115,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2016,1,1.6,,,,,,10,80,10,,,,,,,,,,,
2016,4,1.5,,,,5,15,20,30,20,10,,,,,,,,,,
2016,6,1.5,,,,,5,35,60,,,,,,,,,,,,
2016,7,1.6,,,,,,,,,,,,,,,,,,,
2016,14,1.8,,,,,,,,,,,,,,,,,,,
2016,15,1.6,,,,,,30,70,,,,,,,,,,,,
2016,16,1.6,0,0,1,5,10,24,28,23,5,3,1,0,,,,,,,
2016,20,1.6,,,,,,20,80,,,,,,,,,,,,
2016,22,1.6,,,,,,25,75,,,,,,,,,,,,
2016,23,1.5,,,,2,15,30,36,15,2,,,,,,,,,,
2016,24,1.5946211248,,,,3,17.5,21,30,19.5,9,,,,,,,,,,
2016,29,1.4,,,,,20,50,30,,,,,,,,,,,,
2016,30,1.8,,,,,,10,80,10,,,,,,,,,,,
2016,31,1.7,,,,5,10,20,45,20,,,,,,,,,,,
2016,32,1.6,0,0,0,.0000007173,.067185891,22.7843825039,72.8675703552,4.2794139261,.001446605,.0000000015,0,0,,,,,,,
2016,37,1.6,,,,,,6,94,,,,,,,,,,,,
2016,38,1.6,,,,,,20,60,20,,,,,,,,,,,
2016,39,1.5,,,,,15,37,38,10,,,,,,,,,,,
2016,41,1.6,,,,,,10,70,20,,,,,,,,,,,
2016,48,1.6,,,,,,,,,,,,,,,,,,,
2016,49,1.5,,,,,,,,,,,,,,,,,,,
2016,52,1.5,0,0,1,3,8,34,38,12,3,1,0,0,,,,,,,
2016,54,1.6,,,,,5,45,50,,,,,,,,,,,,
2016,61,1.6,,,,,,30,60,10,,,,,,,,,,,
2016,67,1.7,,,,,,,,,,,,,,,,,,,
2016,68,1.6,,,,,,,,,,,,,,,,,,,
2016,70,1.6,,,,,,10,90,,,,,,,,,,,,
2016,80,1.4,0,0,0,0,1.5772870662,64.0378548897,34.0694006309,.3154574132,0,0,0,0,,,,,,,
2016,82,1.5,,,,,,,,,,,,,,,,,,,
2016,84,1.6,0,0,0,0,0,30,70,0,0,0,0,0,,,,,,,
2016,85,1.5854125966,0,.0000000213,.0000734076,.0352710298,2.4742693185,27.3046404638,51.7483491974,17.4401775488,.9885852373,.0086229478,.0000108258,.0000000019,,,,,,,
2016,89,1.47,,,2.5,7.5,15,22.5,30,10,7.5,5,,,,,,,,,
2016,92,1.6904731208,.0000000678,.0000401349,.0069630539,.3592143213,5.626348765,23.4085881333,42.6588373095,24.5292664818,3.1832431993,.223807254,.0036733699,.0000179093,,,,,,,
2016,93,1.5,,,,,7.5,30,52.5,10,,,,,,,,,,,
2016,94,1.5,.5,1,1.5,2,12,29,30,15,6,2,1,,,,,,,,
2016,95,1.7193212829,.556086284,1.0454194477,3.0630715598,6.9895640752,10.5540912878,14.390638945,22.2650558949,18.3564755215,12.0370321212,6.1116346215,2.986876469,1.6440537724,,,,,,,
2016,96,1.5,,,,,10,35,40,10,5,,,,,,,,,,
2016,98,1.5,,,,,,35,65,,,,,,,,,,,,
2016,99,1.6,,,,,,,100,,,,,,,,,,,,
2016,101,1.6,,,,,,10,90,,,,,,,,,,,,
2016,102,1.6,,,,,10,40,40,10,,,,,,,,,,,
2016,103,1.5,,,,,5,45,50,,,,,,,,,,,,
2016,105,1.6,,,,,,15,85,,,,,,,,,,,,
2016,107,1.722284537,0,0,0,.0000009133,.0317697868,11.3901682109,72.8873006465,15.6264160571,.064341576,.0000028094,0,0,,,,,,,
2016,110,1.6,.000663457,.0107481821,.208628845,2.0000075414,9.8264274328,24.8329829547,32.3572603151,21.7541096582,7.5381604891,1.3427029226,.1224753663,.0058328357,,,,,,,
2016,112,1.5,,,5,10,15,20,30,15,5,,,,,,,,,,
2016,115,1.5,3.5987121186,2.9854322361,6.0725452156,9.1704990864,12.1416073602,14.0936267025,14.3428010988,12.7970529876,10.0103617803,6.8651702961,4.12773135,3.7944597678,,,,,,,
2017,1,1.4,,,,,10,65,20,5,,,,,,,,,,,
2017,4,1.2,,,5,10,20,30,20,10,5,,,,,,,,,,
2017,6,1.5,,,,,10,35,40,15,,,,,,,,,,,
2017,7,1.5,,,,,,,,,,,,,,,,,,,
2017,14,1.6,,,,,,,,,,,,,,,,,,,
2017,15,1.4,,,,5,15,40,25,10,5,,,,,,,,,,
2017,16,1.2,1,2,7,10,20,24,19,10,3,2,1,1,,,,,,,
2017,20,1.6,,,,,,40,60,,,,,,,,,,,,
2017,22,1.5,,,,,15,40,40,5,,,,,,,,,,,
2017,23,1.5,1,2,5,10,15,22,22,15,7,1,,,,,,,,,
2017,24,1.1254144242,,,10,16,17.5,25,17.5,10,4,,,,,,,,,,
2017,29,1.3,,,,,20,50,30,,,,,,,,,,,,
2017,30,1.6,,,,,20,30,40,10,,,,,,,,,,,
2017,31,1.8,,,,5,10,15,40,20,10,,,,,,,,,,
2017,32,1.7,.3909972437,.9420187235,2.9031898225,6.6547261036,12.0800266462,17.2644722331,19.452887295,17.2808979247,12.1030251933,6.682652349,2.9087169506,1.3363895148,,,,,,,
2017,37,1.5,,,,,1,44,52,3,,,,,,,,,,,
2017,38,1.3,,,,,20,60,20,,,,,,,,,,,,
2017,39,1.3,,,,,20,38,32,10,,,,,,,,,,,
2017,41,1.5,,,,,,20,70,10,,,,,,,,,,,
2017,48,1.5,,,,,,,,,,,,,,,,,,,
2017,49,1.3,,,,,,,,,,,,,,,,,,,
2017,52,1.1,0,1,2,8,24,35,20,6,3,1,0,0,,,,,,,
2017,54,1.6,,,,,10,30,50,10,,,,,,,,,,,
2017,61,1.7,,,,,10,30,45,15,,,,,,,,,,,
2017,67,1.6,,,,,,,,,,,,,,,,,,,
2017,68,1.5,,,,,,,,,,,,,,,,,,,
2017,70,1.7,,,,,,25,75,,,,,,,,,,,,
2017,80,1.3,0,0,1.5772870662,4.7318611987,19.2429022082,42.9022082021,23.9747634069,7.2555205047,.3154574132,0,0,0,,,,,,,
2017,82,1,,,,,,,,,,,,,,,,,,,
2017,84,1.3,1,1,3,6,16,27,25,16,5,0,0,0,,,,,,,
2017,85,1.4848439463,.2039099738,.8226575899,2.8858796897,7.4903429614,14.3874212964,20.4544807435,21.5255826967,16.7682489663,9.6685345551,4.1258849129,1.302784066,.3642725483,,,,,,,
2017,89,1.3,,2.5,5,7.5,17.5,25,20,12.5,5,2.5,2.5,,,,,,,,
2017,92,1.5450652421,1.7557283179,2.7661921159,5.520388555,9.3041600974,13.2438479456,14.2731024878,16.2644363451,15.4127230631,9.2206199529,6.4999102308,3.4149679955,2.323922893,,,,,,,
2017,93,1.6,,,,,2.5,23,55.5,17.5,1.5,,,,,,,,,,
2017,94,1.1,.5,3,6,12,25,26,10,7,5,3,2,.5,,,,,,,
2017,95,1.4092282263,1.6291539923,2.14184552,4.156753698,8.9348522453,15.1447219651,19.956340919,17.888932896,13.7624343216,9.8477906771,4.6806692222,1.0069701663,.8495343771,,,,,,,
2017,96,1.4,,,,5,15,35,30,10,5,,,,,,,,,,
2017,98,1.2,,,,,25,45,25,5,,,,,,,,,,,
2017,99,1.6,,,,,,20,80,,,,,,,,,,,,
2017,101,1.4,,,,5,20,50,25,,,,,,,,,,,,
2017,102,1.4,,,,5,15,45,30,5,,,,,,,,,,,
2017,103,1.6,,,,2.5,10,35,40,10,2.5,,,,,,,,,,
2017,105,1.4,,,,,,75,25,,,,,,,,,,,,
2017,107,1.6192747102,.0074884706,.0955786532,.7838231975,3.950350869,12.2520854248,23.4101836943,27.5743041236,20.0255077915,8.9639098505,2.4711535987,.419061935,.0465523913,,,,,,,
2017,110,1.4,3.2724175268,2.9648986205,6.2417988895,9.6578307809,12.9198268077,14.9432273747,14.9432273745,12.9198268077,9.6578307809,6.2417988895,3.4877253303,2.749590817,,,,,,,
2017,112,1.5,,,5,10,15,20,30,15,5,,,,,,,,,,
2017,115,1.3,4.9125775769,3.7535119206,7.275059012,10.4232410131,13.0927572713,14.418612144,13.9213267918,11.7842602287,8.7455501561,5.6902656749,3.2458986342,2.7369395764,,,,,,,
2017Q2,1,1.4,,,,,10,65,20,5,,,,,,,,,,,
2017Q2,4,1.1,,,,10,20,35,25,10,,,,,,,,,,,
2017Q2,6,1.5,,,,,5,40,50,5,,,,,,,,,,,
2017Q2,7,,,,,,,,,,,,,,,,,,,,
2017Q2,14,.5,,,,,,,,,,,,,,,,,,,
2017Q2,15,1.3,,,,5,20,35,30,10,,,,,,,,,,,
2017Q2,16,1.2,1,2,7,10,20,24,19,10,3,2,1,1,,,,,,,
2017Q2,20,1.5,,,,,,45,55,,,,,,,,,,,,
2017Q2,22,1.4,,,,5,25,40,30,,,,,,,,,,,,
2017Q2,23,1.5,,,5,10,18,22,24,16,5,,,,,,,,,,
2017Q2,24,1.2575624869,,,2.5,12.5,20,25,20,17.5,2.5,,,,,,,,,,
2017Q2,29,1.4,,,,,10,50,40,,,,,,,,,,,,
2017Q2,30,,,,,,,,,,,,,,,,,,,,
2017Q2,31,1.8,,,,5,10,30,40,15,,,,,,,,,,,
2017Q2,32,1.6,,,,,,,,,,,,,,,,,,,
2017Q2,37,1.5,,,,,,47,53,,,,,,,,,,,,
2017Q2,38,1.4,,,,,20,60,20,,,,,,,,,,,,
2017Q2,39,1.3,,,,,20,40,30,10,,,,,,,,,,,
2017Q2,41,,,,,,,,,,,,,,,,,,,,
2017Q2,48,1.6,,,,,,,,,,,,,,,,,,,
2017Q2,49,1.3,,,,,,,,,,,,,,,,,,,
2017Q2,52,1,0,0,1,10,34,38,14,2,1,0,0,0,,,,,,,
2017Q2,54,1.4,,,,5,10,45,35,5,,,,,,,,,,,
2017Q2,61,1.6,,,,,15,35,40,10,,,,,,,,,,,
2017Q2,67,,,,,,,,,,,,,,,,,,,,
2017Q2,68,1.5,,,,,,,,,,,,,,,,,,,
2017Q2,70,,,,,,,,,,,,,,,,,,,,
2017Q2,80,,,,,,,,,,,,,,,,,,,,
2017Q2,82,,,,,,,,,,,,,,,,,,,,
2017Q2,84,,,,,,,,,,,,,,,,,,,,
2017Q2,85,1.4708312588,.0009148525,.0269709717,.4142806878,3.2731807713,13.3550903727,28.2308812525,30.9769170332,17.648043975,5.212653401,.7959082917,.062582305,.0025760856,,,,,,,
2017Q2,89,1.1,,2.5,5,12.5,20,27.5,22.5,5,2.5,2.5,,,,,,,,,
2017Q2,92,1.5143501522,1.8900182609,2.9157912915,5.7418370881,9.5562009243,13.44214523,14.3343355373,16.1726203143,15.1708007896,8.9939106528,6.29097344,3.2803774566,2.2109890146,,,,,,,
2017Q2,93,1.4263196006,,,,,4,57,28.5,8,2.5,,,,,,,,,,
2017Q2,94,.8,1.5,4,8,20,32,14,10,4,2.5,2,1.5,.5,,,,,,,
2017Q2,95,1.418459099,1.7203513356,2.3286271496,4.583157485,8.4963056827,16.1390658037,19.1326022757,17.1562261684,13.3975999163,8.6019102072,5.0423455145,2.1301520223,1.271656439,,,,,,,
2017Q2,96,1.3,,,,5,25,35,20,10,5,,,,,,,,,,
2017Q2,98,1.2,,,,,25,45,25,5,,,,,,,,,,,
2017Q2,99,1.6,,,,,,,,,,,,,,,,,,,
2017Q2,101,1.5,,,,,,,,,,,,,,,,,,,
2017Q2,102,1.4,,,,5,15,45,30,5,,,,,,,,,,,
2017Q2,103,1.5,,,,2.5,12.5,35,40,10,,,,,,,,,,,
2017Q2,105,1.6,,,,,,25,75,,,,,,,,,,,,
2017Q2,107,1.7288286839,.048511458,.2925777283,1.3939963594,4.7128236118,11.3101680281,19.2732068985,23.3247755424,20.0488423671,12.2389968591,5.3053167332,1.6325338234,.4182505907,,,,,,,
2017Q2,110,1.4,.8118072481,1.4472202218,4.3928944564,9.1777020813,14.9979972095,19.1723787829,19.1723787829,14.9979972095,9.1777020813,4.3928944564,1.6445373747,.6144900952,,,,,,,
2017Q2,112,1.5,,,,5,15,25,30,15,10,,,,,,,,,,
2017Q2,115,1.2,5.7002582974,4.1755242676,7.9002518406,11.0250204434,13.4890207372,14.4692393485,13.607421404,11.2194173093,8.1101235152,5.1397808214,2.8557348661,2.3082071493,,,,,,,
2018,1,1.4,,,,,15,65,15,5,,,,,,,,,,,
2018,4,1.4,,,5,10,15,30,25,10,5,,,,,,,,,,
2018,6,1.6,,,,,15,35,40,10,,,,,,,,,,,
2018,7,1.5,,,,,,,,,,,,,,,,,,,
2018,14,2,,,,,,,,,,,,,,,,,,,
2018,15,1.5,,,,5,10,30,40,10,5,,,,,,,,,,
2018,16,1.4,1,2,5,12,17,19,17,12,9,4,1,1,,,,,,,
2018,20,1.7,,,,5,20,30,35,10,,,,,,,,,,,
2018,22,1.5,,,,5,15,30,40,10,,,,,,,,,,,
2018,23,1.4,1,2,5,9,16,22,20,16,8,1,,,,,,,,,
2018,24,1.2,,2.5,7,13,17.5,20,17,15.5,7.5,,,,,,,,,,
2018,29,1.4,,,,,10,50,40,,,,,,,,,,,,
2018,30,1.6,,,,10,15,30,35,10,,,,,,,,,,,
2018,31,1.9,,,,5,10,20,40,20,5,,,,,,,,,,
2018,32,1.8,.4856751161,1.0136092471,2.8777308232,6.2304025144,10.9883530192,15.6952022856,18.181394767,17.081207324,13.0148402481,8.042269035,4.0301512263,2.359164394,,,,,,,
2018,37,1.5,,,,,3,39,50,8,,,,,,,,,,,
2018,38,1.2,,,,,20,60,20,,,,,,,,,,,,
2018,39,1.4,,,,,15,40,35,10,,,,,,,,,,,
2018,41,1.5,,,,,,20,60,20,,,,,,,,,,,
2018,48,1.3,,,,,,,,,,,,,,,,,,,
2018,49,1.4,,,,,,,,,,,,,,,,,,,
2018,52,,,,,,,,,,,,,,,,,,,,
2018,54,1.9,,,,,,10,45,40,5,,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,67,,,,,,,,,,,,,,,,,,,,
2018,68,1.6,,,,,,,,,,,,,,,,,,,
2018,70,1.7,,,,,,25,75,,,,,,,,,,,,
2018,80,1.6,0,0,.6309148265,6.309148265,13.2492113565,28.0757097792,28.3911671924,17.3501577287,4.4164037855,1.261829653,.3154574132,0,,,,,,,
2018,82,1,,,,,,,,,,,,,,,,,,,
2018,84,1.6,1,2,5,9,14,21,23,17,7,1,0,0,,,,,,,
2018,85,1.5505309724,1.0588621256,2.0151417707,4.486870459,8.2934814628,12.7262412321,16.2122622124,17.1464077593,15.0553237533,10.9746660222,6.6415455467,3.3366576434,2.0525400125,,,,,,,
2018,89,1.57,,2.5,2.5,7.5,10,17.5,25,20,7.5,5,2.5,,,,,,,,
2018,92,1.5560963839,2.2470873866,3.090565085,5.7719104427,9.2602736046,12.7631154383,13.5504733697,15.450817686,14.9150396661,9.2416843188,6.8414281425,3.8482918001,3.0193130596,,,,,,,
2018,93,1.8,,,,,2.5,12.5,45,35,5,,,,,,,,,,
2018,94,2,.5,1.5,2.5,3.5,4.5,8.5,20,30,17,8,3,1,,,,,,,
2018,95,1.5705050663,1.5373671903,2.0088376685,3.8817924056,7.4499269938,10.530387719,17.1806683914,20.17125215,17.8088079944,10.7407450772,5.707526989,2.0683171225,.9143702983,,,,,,,
2018,96,1.2,,,2,3,25,35,20,10,5,,,,,,,,,,
2018,98,1.6,,,,,10,30,35,20,5,,,,,,,,,,
2018,99,1.7,,,,,,30,70,,,,,,,,,,,,
2018,101,1.3,,,5,10,20,40,20,5,,,,,,,,,,,
2018,102,1.2,,,,10,25,40,20,5,,,,,,,,,,,
