Date	Index Level
05/11/2010	12.3012
08/11/2010	12.5226
09/11/2010	12.567
10/11/2010	12.8085
12/11/2010	12.9315
15/11/2010	12.8837
16/11/2010	12.8609
17/11/2010	12.7339
18/11/2010	12.2971
19/11/2010	12.0668
22/11/2010	12.1435
23/11/2010	12.5866
24/11/2010	12.5812
26/11/2010	12.9357
29/11/2010	13.4552
30/11/2010	13.5072
01/12/2010	13.07
02/12/2010	12.6541
03/12/2010	12.2944
06/12/2010	12.6243
07/12/2010	12.3286
08/12/2010	12.5814
09/12/2010	12.4824
10/12/2010	12.2839
13/12/2010	12.1904
14/12/2010	12.1402
15/12/2010	12.1078
16/12/2010	12.6295
17/12/2010	12.4844
20/12/2010	12.5631
21/12/2010	12.3684
22/12/2010	12.45
23/12/2010	12.4274
24/12/2010	12.3938
29/12/2010	12.6155
30/12/2010	12.6884
31/12/2010	12.7437
04/01/2011	12.5376
05/01/2011	12.5432
06/01/2011	12.5794
07/01/2011	12.4014
10/01/2011	12.3987
11/01/2011	12.075
12/01/2011	11.8284
13/01/2011	11.8103
14/01/2011	11.8617
18/01/2011	11.7802
19/01/2011	11.7047
20/01/2011	11.9297
21/01/2011	11.6652
24/01/2011	11.5812
25/01/2011	11.4404
26/01/2011	11.1674
27/01/2011	11.1416
28/01/2011	11.2687
31/01/2011	11.4972
01/02/2011	11.4237
02/02/2011	11.3228
03/02/2011	11.3821
04/02/2011	11.1705
07/02/2011	11.0779
08/02/2011	10.9011
09/02/2011	10.808
10/02/2011	10.883
11/02/2011	10.9013
14/02/2011	10.9147
15/02/2011	10.8265
16/02/2011	10.5425
17/02/2011	10.4585
18/02/2011	10.3236
22/02/2011	10.5786
23/02/2011	10.5112
24/02/2011	10.8162
25/02/2011	10.6598
28/02/2011	10.4909
01/03/2011	10.3564
02/03/2011	10.5499
03/03/2011	10.5419
04/03/2011	10.1685
07/03/2011	9.9982
08/03/2011	10.158
09/03/2011	10.0318
10/03/2011	10.1843
11/03/2011	10.5002
14/03/2011	10.6576
15/03/2011	11.8475
16/03/2011	12.0051
17/03/2011	12.5097
18/03/2011	11.3579
21/03/2011	10.9602
22/03/2011	10.7078
23/03/2011	10.9114
24/03/2011	10.8582
25/03/2011	10.8079
28/03/2011	11.0016
29/03/2011	11.0684
30/03/2011	10.9809
31/03/2011	10.8148
01/04/2011	10.6932
04/04/2011	10.4761
05/04/2011	10.3909
06/04/2011	10.4958
07/04/2011	10.6181
08/04/2011	10.6427
11/04/2011	10.6406
12/04/2011	10.7399
13/04/2011	10.8259
14/04/2011	10.8903
15/04/2011	10.7249
18/04/2011	11.0633
19/04/2011	10.9076
20/04/2011	10.776
21/04/2011	10.9763
26/04/2011	11.1497
27/04/2011	11.0846
28/04/2011	11.0645
03/05/2011	11.4004
04/05/2011	11.4824
05/05/2011	11.8735
06/05/2011	11.967
09/05/2011	11.9518
10/05/2011	11.6681
11/05/2011	11.5932
12/05/2011	11.8645
13/05/2011	11.9322
16/05/2011	11.8757
17/05/2011	11.8408
18/05/2011	11.6839
19/05/2011	11.586
20/05/2011	11.4894
23/05/2011	11.8947
24/05/2011	11.7244
25/05/2011	11.8723
26/05/2011	11.8734
27/05/2011	11.8678
31/05/2011	11.5906
01/06/2011	11.4349
02/06/2011	11.4721
03/06/2011	11.1889
06/06/2011	11.0745
07/06/2011	10.907
08/06/2011	11.1513
09/06/2011	11.0505
10/06/2011	11.1154
13/06/2011	11.2395
14/06/2011	11.0874
15/06/2011	11.6992
16/06/2011	12.0467
17/06/2011	11.6496
20/06/2011	11.7579
21/06/2011	11.6268
22/06/2011	11.4323
23/06/2011	11.8426
24/06/2011	11.7374
27/06/2011	11.9585
28/06/2011	11.6678
29/06/2011	11.6573
30/06/2011	11.1043
01/07/2011	10.906
05/07/2011	10.737
06/07/2011	10.9797
07/07/2011	10.7629
08/07/2011	10.708
11/07/2011	11.5318
12/07/2011	11.9256
13/07/2011	11.6282
14/07/2011	11.6563
15/07/2011	11.7723
18/07/2011	12.0844
19/07/2011	11.8679
20/07/2011	11.8393
21/07/2011	11.5661
22/07/2011	11.0635
25/07/2011	11.1429
26/07/2011	11.1047
27/07/2011	11.3954
28/07/2011	11.4915
29/07/2011	11.8147
01/08/2011	11.838
02/08/2011	12.0771
03/08/2011	12.0959
04/08/2011	12.3858
05/08/2011	12.7376
08/08/2011	13.3464
09/08/2011	14.4929
10/08/2011	14.3067
11/08/2011	14.4993
12/08/2011	13.7678
15/08/2011	13.1701
16/08/2011	12.8703
17/08/2011	12.8576
18/08/2011	13.3075
19/08/2011	13.3859
22/08/2011	13.2054
23/08/2011	13.0077
24/08/2011	12.9361
25/08/2011	12.899
26/08/2011	12.7403
30/08/2011	12.401
31/08/2011	12.2163
01/09/2011	12.4507
02/09/2011	12.7958
06/09/2011	13.6891
07/09/2011	13.4399
08/09/2011	13.2524
09/09/2011	14.0492
12/09/2011	14.6099
13/09/2011	14.2643
14/09/2011	14.1217
15/09/2011	13.3889
16/09/2011	13.4138
19/09/2011	13.9744
20/09/2011	14.0711
21/09/2011	14.238
22/09/2011	15.7145
23/09/2011	15.82
26/09/2011	16.0527
27/09/2011	15.044
28/09/2011	14.7881
29/09/2011	14.6497
30/09/2011	14.5419
03/10/2011	14.8182
04/10/2011	15.1571
05/10/2011	14.6951
06/10/2011	14.1908
07/10/2011	13.6708
11/10/2011	13.3644
12/10/2011	13.2406
13/10/2011	13.342
14/10/2011	13.0619
17/10/2011	13.1895
18/10/2011	13.6209
19/10/2011	13.3471
20/10/2011	13.8339
21/10/2011	13.7301
24/10/2011	13.6073
25/10/2011	13.3117
26/10/2011	13.4896
27/10/2011	12.6744
28/10/2011	12.2131
31/10/2011	12.4129
01/11/2011	13.5693
02/11/2011	13.4321
03/11/2011	13.5294
04/11/2011	13.0838
07/11/2011	13.2346
08/11/2011	13.0951
09/11/2011	13.8614
10/11/2011	14.0508
14/11/2011	13.5793
15/11/2011	13.7833
16/11/2011	13.755
17/11/2011	13.7704
18/11/2011	13.5061
21/11/2011	13.7492
22/11/2011	13.8185
23/11/2011	14.23
25/11/2011	14.3414
28/11/2011	14.1558
29/11/2011	14.0474
30/11/2011	13.8226
01/12/2011	13.6302
02/12/2011	13.3328
05/12/2011	13.1593
06/12/2011	13.1439
07/12/2011	13.0572
08/12/2011	13.2912
09/12/2011	13.312
12/12/2011	13.2498
13/12/2011	13.372
14/12/2011	13.6623
15/12/2011	13.1458
16/12/2011	12.4309
19/12/2011	12.3996
20/12/2011	12.3205
21/12/2011	12.3846
22/12/2011	12.4373
23/12/2011	12.3582
28/12/2011	12.3882
29/12/2011	12.7054
30/12/2011	12.7037
03/01/2012	12.3768
04/01/2012	12.198
05/01/2012	12.2495
06/01/2012	11.8488
09/01/2012	11.3848
10/01/2012	10.9616
11/01/2012	11.1345
12/01/2012	10.9624
13/01/2012	11.0531
17/01/2012	10.8741
18/01/2012	10.7836
19/01/2012	10.6276
20/01/2012	10.561
23/01/2012	10.464
24/01/2012	10.7825
25/01/2012	10.9821
26/01/2012	10.4428
27/01/2012	10.4957
30/01/2012	10.8711
31/01/2012	10.8378
01/02/2012	10.7436
02/02/2012	10.6442
03/02/2012	10.4581
06/02/2012	10.7371
07/02/2012	10.5003
08/02/2012	10.2554
09/02/2012	10.0552
10/02/2012	10.3388
13/02/2012	10.1294
14/02/2012	10.1367
15/02/2012	10.4427
16/02/2012	10.737
17/02/2012	10.4604
21/02/2012	10.0405
22/02/2012	10.0084
23/02/2012	9.7797
24/02/2012	9.7779
27/02/2012	9.9489
28/02/2012	9.9504
29/02/2012	10.0498
01/03/2012	10.1143
02/03/2012	10.1109
05/03/2012	10.1725
06/03/2012	10.4687
07/03/2012	10.408
08/03/2012	10.1676
09/03/2012	10.1701
12/03/2012	10.2596
13/03/2012	10.1869
14/03/2012	10.3609
15/03/2012	10.192
16/03/2012	9.9388
19/03/2012	9.8548
20/03/2012	9.824
21/03/2012	9.8596
22/03/2012	10.0677
23/03/2012	9.9019
26/03/2012	9.7658
27/03/2012	9.7114
28/03/2012	9.6901
29/03/2012	9.8549
30/03/2012	9.7968
02/04/2012	9.7361
03/04/2012	9.6392
04/04/2012	10.0838
05/04/2012	10.1506
10/04/2012	10.1327
11/04/2012	10.0965
12/04/2012	9.8122
13/04/2012	9.7431
16/04/2012	9.8521
17/04/2012	9.6663
18/04/2012	9.6555
19/04/2012	9.6625
20/04/2012	9.5246
23/04/2012	9.6039
24/04/2012	9.4744
25/04/2012	9.4215
26/04/2012	9.1517
27/04/2012	8.8715
30/04/2012	8.9375
01/05/2012	9.051
02/05/2012	9.2958
03/05/2012	9.1788
04/05/2012	9.1352
08/05/2012	9.6199
09/05/2012	10.0665
10/05/2012	9.7421
11/05/2012	9.6818
14/05/2012	10.3111
15/05/2012	10.3849
16/05/2012	10.8458
17/05/2012	11.1402
18/05/2012	11.5376
21/05/2012	11.1606
22/05/2012	10.6819
23/05/2012	11.5909
24/05/2012	11.3534
25/05/2012	11.4018
29/05/2012	11.168
30/05/2012	11.519
31/05/2012	11.7668
01/06/2012	11.856
06/06/2012	11.507
07/06/2012	11.0491
08/06/2012	11.2384
11/06/2012	11.2716
12/06/2012	11.4178
13/06/2012	11.1101
14/06/2012	11.1612
15/06/2012	11.0279
18/06/2012	10.6785
19/06/2012	10.2662
20/06/2012	10.0241
21/06/2012	10.1044
22/06/2012	10.1285
25/06/2012	10.2049
26/06/2012	10.0877
27/06/2012	9.9889
28/06/2012	10.1832
29/06/2012	9.5981
02/07/2012	9.6226
03/07/2012	9.5356
05/07/2012	9.5839
06/07/2012	9.6505
09/07/2012	9.6704
10/07/2012	9.5454
11/07/2012	9.5241
12/07/2012	9.711
13/07/2012	9.3535
16/07/2012	9.1811
17/07/2012	9.1243
18/07/2012	8.8245
19/07/2012	8.8005
20/07/2012	8.8193
23/07/2012	9.4437
24/07/2012	9.6966
25/07/2012	9.8218
26/07/2012	9.5157
27/07/2012	9.3138
30/07/2012	9.4911
31/07/2012	9.5716
01/08/2012	9.6881
02/08/2012	9.6149
03/08/2012	8.9695
06/08/2012	8.8742
07/08/2012	8.7463
08/08/2012	8.8637
09/08/2012	8.7932
10/08/2012	8.7076
13/08/2012	8.6485
14/08/2012	8.7427
15/08/2012	8.9537
16/08/2012	9.0108
17/08/2012	8.8421
20/08/2012	8.8818
21/08/2012	8.7464
22/08/2012	8.726
23/08/2012	8.594
24/08/2012	8.6596
28/08/2012	8.8626
29/08/2012	9.0296
30/08/2012	9.2561
31/08/2012	9.1092
04/09/2012	8.8784
05/09/2012	8.9395
06/09/2012	8.6793
07/09/2012	8.168
10/09/2012	8.0653
11/09/2012	8.096
12/09/2012	8.0047
13/09/2012	8.061
14/09/2012	8.0799
17/09/2012	8.1262
18/09/2012	8.2247
19/09/2012	7.9639
20/09/2012	8.1413
21/09/2012	7.9666
24/09/2012	8.074
25/09/2012	8.0427
26/09/2012	8.183
27/09/2012	7.996
28/09/2012	7.9304
01/10/2012	7.9544
02/10/2012	7.891
03/10/2012	7.899
04/10/2012	7.8591
05/10/2012	7.6445
09/10/2012	7.857
10/10/2012	7.7441
11/10/2012	7.6917
12/10/2012	7.6327
15/10/2012	7.6409
16/10/2012	7.598
17/10/2012	7.5892
18/10/2012	7.6603
19/10/2012	7.6349
22/10/2012	7.6486
23/10/2012	7.7293
24/10/2012	7.7586
25/10/2012	7.7624
26/10/2012	7.7432
29/10/2012	7.7386
30/10/2012	7.5325
31/10/2012	7.4805
01/11/2012	7.4604
02/11/2012	7.4787
05/11/2012	7.5902
06/11/2012	7.5562
07/11/2012	7.5157
08/11/2012	7.4574
09/11/2012	7.5274
13/11/2012	7.3342
14/11/2012	7.2654
15/11/2012	7.4611
16/11/2012	7.3743
19/11/2012	7.1648
20/11/2012	7.0918
21/11/2012	7.2487
23/11/2012	7.3452
26/11/2012	7.328
27/11/2012	7.1804
28/11/2012	7.1608
29/11/2012	7.1843
30/11/2012	7.3519
03/12/2012	7.4182
04/12/2012	7.2231
05/12/2012	7.2871
06/12/2012	7.3799
07/12/2012	7.4227
10/12/2012	7.3827
11/12/2012	7.2895
12/12/2012	7.351
13/12/2012	7.3918
14/12/2012	7.1974
17/12/2012	7.1081
18/12/2012	6.9517
19/12/2012	7.081
20/12/2012	7.2997
21/12/2012	7.5797
24/12/2012	7.7047
27/12/2012	7.816
28/12/2012	7.9441
31/12/2012	8.0071
02/01/2013	7.5267
03/01/2013	7.4049
04/01/2013	7.5872
07/01/2013	7.5325
08/01/2013	7.3448
09/01/2013	7.4766
10/01/2013	7.5937
11/01/2013	7.923
14/01/2013	7.9555
15/01/2013	8.109
16/01/2013	8.2362
17/01/2013	8.6915
18/01/2013	8.8456
22/01/2013	8.2953
23/01/2013	8.033
24/01/2013	8.3205
25/01/2013	8.5205
28/01/2013	8.4866
29/01/2013	8.3501
30/01/2013	8.4741
31/01/2013	8.3951
01/02/2013	8.5565
04/02/2013	8.8914
05/02/2013	9.1473
06/02/2013	9.3518
07/02/2013	9.0795
08/02/2013	8.9006
11/02/2013	8.9751
12/02/2013	9.1117
13/02/2013	8.9278
14/02/2013	8.9535
15/02/2013	9.0475
19/02/2013	8.9289
20/02/2013	8.9128
21/02/2013	9.2402
22/02/2013	9.2915
25/02/2013	9.4409
26/02/2013	9.943
27/02/2013	9.5712
28/02/2013	9.3494
01/03/2013	9.441
04/03/2013	9.3458
05/03/2013	8.9974
06/03/2013	8.8867
07/03/2013	9.0301
08/03/2013	8.9077
11/03/2013	8.8856
12/03/2013	8.8433
13/03/2013	8.8538
14/03/2013	8.8691
15/03/2013	8.6747
18/03/2013	9.0444
19/03/2013	9.3874
20/03/2013	9.12
21/03/2013	9.1895
22/03/2013	9.3802
25/03/2013	9.1679
26/03/2013	9.1378
27/03/2013	9.1606
28/03/2013	8.9151
02/04/2013	8.7912
03/04/2013	8.7193
04/04/2013	8.6653
05/04/2013	8.6982
08/04/2013	8.8488
09/04/2013	8.7457
10/04/2013	8.7863
11/04/2013	8.7879
12/04/2013	8.7693
15/04/2013	8.7498
16/04/2013	8.8213
17/04/2013	9.0639
18/04/2013	9.1123
19/04/2013	9.1079
22/04/2013	9.131
23/04/2013	9.0544
24/04/2013	9.0075
25/04/2013	8.7504
26/04/2013	8.6305
29/04/2013	8.5555
30/04/2013	8.4438
01/05/2013	8.4398
02/05/2013	8.5383
03/05/2013	8.414
07/05/2013	8.5817
08/05/2013	8.4513
09/05/2013	8.4636
10/05/2013	9.1496
13/05/2013	9.0086
14/05/2013	9.0745
15/05/2013	9.3846
16/05/2013	9.2998
17/05/2013	9.5162
20/05/2013	9.3525
21/05/2013	9.2424
22/05/2013	9.3943
23/05/2013	9.5488
24/05/2013	9.5179
28/05/2013	9.4778
29/05/2013	9.6311
30/05/2013	9.6933
31/05/2013	9.7923
03/06/2013	9.8149
04/06/2013	9.7205
05/06/2013	9.6484
06/06/2013	9.7167
07/06/2013	9.7724
10/06/2013	9.8136
11/06/2013	9.9233
12/06/2013	10.0376
13/06/2013	10.4285
14/06/2013	10.0368
17/06/2013	9.7194
18/06/2013	9.9015
19/06/2013	9.9889
20/06/2013	10.5751
21/06/2013	10.6868
24/06/2013	11.1314
25/06/2013	10.7951
26/06/2013	10.8896
27/06/2013	10.6431
28/06/2013	10.4546
01/07/2013	10.4144
02/07/2013	10.359
03/07/2013	10.6073
05/07/2013	10.4356
08/07/2013	10.2022
09/07/2013	10.1377
10/07/2013	10.2177
11/07/2013	10.392
12/07/2013	10.2744
15/07/2013	10.2502
16/07/2013	10.0989
17/07/2013	9.7687
18/07/2013	9.5239
19/07/2013	9.3414
22/07/2013	8.9151
23/07/2013	8.7799
24/07/2013	9.0105
25/07/2013	9.1384
26/07/2013	9.0345
29/07/2013	9.2169
30/07/2013	9.35
31/07/2013	9.494
01/08/2013	9.3848
02/08/2013	9.1697
05/08/2013	9.1338
06/08/2013	9.0643
07/08/2013	9.133
08/08/2013	8.9843
09/08/2013	8.6808
12/08/2013	8.7478
13/08/2013	8.9587
14/08/2013	8.9725
15/08/2013	8.9967
16/08/2013	8.8541
19/08/2013	9.03
20/08/2013	9.2211
21/08/2013	9.3813
22/08/2013	9.4681
23/08/2013	9.3154
27/08/2013	9.6207
28/08/2013	9.644
29/08/2013	9.7083
30/08/2013	9.7128
03/09/2013	9.7421
04/09/2013	9.3487
05/09/2013	9.3607
06/09/2013	9.1272
09/09/2013	8.9116
10/09/2013	8.7003
11/09/2013	8.7187
12/09/2013	8.7769
13/09/2013	8.7596
16/09/2013	8.6677
17/09/2013	8.6156
18/09/2013	8.6007
19/09/2013	8.3445
20/09/2013	8.4719
23/09/2013	8.4379
24/09/2013	8.47
25/09/2013	8.3858
26/09/2013	8.293
27/09/2013	8.2407
30/09/2013	8.3628
01/10/2013	8.4721
02/10/2013	8.4174
03/10/2013	8.2844
04/10/2013	8.253
07/10/2013	8.348
08/10/2013	8.2451
09/10/2013	8.4054
10/10/2013	8.1974
11/10/2013	7.9907
15/10/2013	7.9102
16/10/2013	7.9383
17/10/2013	7.7659
18/10/2013	7.4632
21/10/2013	7.4498
22/10/2013	7.3817
23/10/2013	7.4355
24/10/2013	7.3462
25/10/2013	7.4165
28/10/2013	7.3642
29/10/2013	7.4886
30/10/2013	7.5492
31/10/2013	7.7668
01/11/2013	7.916
04/11/2013	7.8469
05/11/2013	7.9067
06/11/2013	7.8474
07/11/2013	7.7992
08/11/2013	7.8486
12/11/2013	7.9868
13/11/2013	7.8335
14/11/2013	7.8097
15/11/2013	7.5314
18/11/2013	7.4099
19/11/2013	7.3892
20/11/2013	7.4924
21/11/2013	7.7248
22/11/2013	7.7869
25/11/2013	7.8467
26/11/2013	7.7983
27/11/2013	7.8979
29/11/2013	7.9449
02/12/2013	8.1127
03/12/2013	8.1195
04/12/2013	8.2957
05/12/2013	8.4951
06/12/2013	8.2328
09/12/2013	8.3427
10/12/2013	8.2378
11/12/2013	8.2468
12/12/2013	8.4528
13/12/2013	8.5526
16/12/2013	8.4896
17/12/2013	8.2811
18/12/2013	8.2176
19/12/2013	8.0793
20/12/2013	8.2476
23/12/2013	8.2572
24/12/2013	8.2482
27/12/2013	8.5448
30/12/2013	8.5769
31/12/2013	8.5492
02/01/2014	8.6475
03/01/2014	8.5711
06/01/2014	8.2184
07/01/2014	8.0337
08/01/2014	8.1344
09/01/2014	7.9559
10/01/2014	7.7907
13/01/2014	7.7703
14/01/2014	7.6693
15/01/2014	7.847
16/01/2014	7.8425
17/01/2014	7.8277
21/01/2014	7.7869
22/01/2014	7.6545
23/01/2014	7.8663
24/01/2014	8.3298
27/01/2014	8.2092
28/01/2014	8.0633
29/01/2014	8.1364
30/01/2014	8.2286
31/01/2014	8.4924
03/02/2014	8.6211
04/02/2014	8.5132
05/02/2014	8.4058
06/02/2014	8.181
07/02/2014	7.8539
10/02/2014	7.8521
11/02/2014	7.9167
12/02/2014	7.769
13/02/2014	7.9039
14/02/2014	7.8418
18/02/2014	7.7553
19/02/2014	7.6432
20/02/2014	7.6994
21/02/2014	7.6553
24/02/2014	7.6443
25/02/2014	7.5736
26/02/2014	7.5609
27/02/2014	7.7274
28/02/2014	7.5821
03/03/2014	7.8999
04/03/2014	7.7157
05/03/2014	7.7045
06/03/2014	7.572
07/03/2014	7.4362
10/03/2014	7.4549
11/03/2014	7.3481
12/03/2014	7.4565
13/03/2014	7.5795
14/03/2014	7.657
17/03/2014	7.5516
18/03/2014	7.5318
19/03/2014	7.5014
20/03/2014	7.5568
21/03/2014	7.2606
24/03/2014	7.258
25/03/2014	7.3092
26/03/2014	7.3444
27/03/2014	7.5692
28/03/2014	7.5948
31/03/2014	7.4985
01/04/2014	7.3648
02/04/2014	7.4284
03/04/2014	7.3044
04/04/2014	7.0726
07/04/2014	6.836
08/04/2014	6.7724
09/04/2014	6.7236
10/04/2014	6.7307
11/04/2014	6.8262
14/04/2014	6.8499
15/04/2014	6.9181
16/04/2014	6.8301
17/04/2014	6.6804
22/04/2014	6.6604
23/04/2014	6.5191
24/04/2014	6.3031
25/04/2014	6.2623
28/04/2014	6.3316
29/04/2014	6.3854
30/04/2014	6.4079
01/05/2014	6.2841
02/05/2014	6.1717
06/05/2014	6.2249
07/05/2014	6.2712
08/05/2014	6.1444
09/05/2014	6.1064
12/05/2014	6.1477
13/05/2014	6.2294
14/05/2014	6.2011
15/05/2014	6.429
16/05/2014	6.3096
19/05/2014	6.2278
20/05/2014	6.2721
21/05/2014	6.4021
22/05/2014	6.1812
23/05/2014	6.25
27/05/2014	6.2255
28/05/2014	6.1989
29/05/2014	6.1413
30/05/2014	5.9609
02/06/2014	6.0801
03/06/2014	6.1678
04/06/2014	6.3131
05/06/2014	6.1221
06/06/2014	5.6145
09/06/2014	5.653
10/06/2014	5.743
11/06/2014	5.7681
12/06/2014	5.716
13/06/2014	5.6854
16/06/2014	5.7112
17/06/2014	5.7371
18/06/2014	5.7697
19/06/2014	5.4583
20/06/2014	5.4581
23/06/2014	5.4879
24/06/2014	5.4603
25/06/2014	5.472
26/06/2014	5.4845
27/06/2014	5.4317
30/06/2014	5.3957
01/07/2014	5.3081
02/07/2014	5.3092
03/07/2014	5.2459
07/07/2014	5.284
08/07/2014	5.3331
09/07/2014	5.3784
10/07/2014	5.5146
11/07/2014	5.3583
14/07/2014	5.2828
15/07/2014	5.238
16/07/2014	5.346
17/07/2014	5.4141
18/07/2014	5.3556
21/07/2014	5.3607
22/07/2014	5.5196
23/07/2014	5.4737
24/07/2014	5.5394
25/07/2014	5.463
28/07/2014	5.4684
29/07/2014	5.5569
30/07/2014	5.9958
31/07/2014	5.9984
01/08/2014	5.6438
04/08/2014	5.5057
05/08/2014	5.5222
06/08/2014	5.6708
07/08/2014	5.7734
08/08/2014	6.0246
11/08/2014	5.8738
12/08/2014	5.8905
13/08/2014	5.8915
14/08/2014	5.8373
15/08/2014	5.9031
18/08/2014	5.7679
19/08/2014	5.7932
20/08/2014	5.9323
21/08/2014	5.9367
22/08/2014	5.7825
26/08/2014	5.9607
27/08/2014	5.9725
28/08/2014	6.0568
29/08/2014	5.9394
02/09/2014	6.3823
03/09/2014	6.232
04/09/2014	6.4668
05/09/2014	6.5523
08/09/2014	6.6966
09/09/2014	7.6452
10/09/2014	7.9212
11/09/2014	7.6489
12/09/2014	7.7065
15/09/2014	7.7633
16/09/2014	7.658
17/09/2014	7.3081
18/09/2014	7.2684
19/09/2014	7.1885
22/09/2014	7.1905
23/09/2014	7.2184
24/09/2014	7.2717
25/09/2014	7.5482
26/09/2014	7.5365
29/09/2014	7.5312
30/09/2014	7.5348
01/10/2014	7.5844
02/10/2014	7.4996
03/10/2014	7.4485
06/10/2014	7.4272
07/10/2014	7.5634
08/10/2014	7.3488
09/10/2014	7.1572
10/10/2014	7.3561
14/10/2014	7.334
15/10/2014	7.706
16/10/2014	8.1727
17/10/2014	7.7149
20/10/2014	7.5782
21/10/2014	7.5276
22/10/2014	7.4309
23/10/2014	7.4243
24/10/2014	7.3372
27/10/2014	7.2952
28/10/2014	6.9836
29/10/2014	6.7796
30/10/2014	7.012
31/10/2014	7.7133
03/11/2014	8.2121
04/11/2014	8.2385
05/11/2014	8.5021
06/11/2014	8.6217
07/11/2014	8.2034
10/11/2014	7.7445
12/11/2014	8.2441
13/11/2014	8.2072
14/11/2014	8.5193
17/11/2014	8.5911
18/11/2014	8.4877
19/11/2014	8.4663
20/11/2014	8.7923
21/11/2014	8.603
24/11/2014	8.7273
25/11/2014	8.6938
26/11/2014	8.5247
28/11/2014	8.6474
01/12/2014	8.7823
02/12/2014	8.9
03/12/2014	9.2944
04/12/2014	9.0022
05/12/2014	9.0484
08/12/2014	9.3677
09/12/2014	9.4449
10/12/2014	9.4589
11/12/2014	9.4493
12/12/2014	9.3893
15/12/2014	9.1908
16/12/2014	9.2664
17/12/2014	9.3839
18/12/2014	9.6249
19/12/2014	9.3605
22/12/2014	9.4907
23/12/2014	9.5837
24/12/2014	9.5778
29/12/2014	9.6304
30/12/2014	9.6247
31/12/2014	9.5686
02/01/2015	9.6711
05/01/2015	9.7362
06/01/2015	9.6437
07/01/2015	9.9296
08/01/2015	9.7207
09/01/2015	9.3491
12/01/2015	9.3444
13/01/2015	9.3616
14/01/2015	9.5545
15/01/2015	11.2713
16/01/2015	12.0454
20/01/2015	10.9411
21/01/2015	10.833
22/01/2015	10.674
23/01/2015	11.3996
26/01/2015	11.3665
27/01/2015	11.2479
28/01/2015	11.1778
29/01/2015	11.3479
30/01/2015	11.5199
02/02/2015	11.4737
03/02/2015	11.129
04/02/2015	11.0148
05/02/2015	10.9313
06/02/2015	10.7603
09/02/2015	11.2568
10/02/2015	11.4009
11/02/2015	11.5733
12/02/2015	11.3622
13/02/2015	10.9123
17/02/2015	10.6485
18/02/2015	10.5053
19/02/2015	10.2764
20/02/2015	10.5998
23/02/2015	10.1624
24/02/2015	9.9576
25/02/2015	8.8883
26/02/2015	9.1675
27/02/2015	9.2797
02/03/2015	9.427
03/03/2015	9.2711
04/03/2015	9.5206
05/03/2015	9.73
06/03/2015	9.805
09/03/2015	9.9034
10/03/2015	10.5448
11/03/2015	11.1665
12/03/2015	10.9616
13/03/2015	11.1435
16/03/2015	10.9508
17/03/2015	10.8361
18/03/2015	10.8583
19/03/2015	11.0817
20/03/2015	10.7119
23/03/2015	10.9411
24/03/2015	10.6903
25/03/2015	10.3832
26/03/2015	10.664
27/03/2015	10.8382
30/03/2015	11.0829
31/03/2015	11.2636
01/04/2015	11.1808
02/04/2015	11.0131
07/04/2015	10.4344
08/04/2015	10.179
09/04/2015	10.2609
10/04/2015	10.4515
13/04/2015	10.5283
14/04/2015	10.2263
15/04/2015	10.1683
16/04/2015	10.3794
17/04/2015	10.3807
20/04/2015	10.4765
21/04/2015	10.5796
22/04/2015	10.5311
23/04/2015	10.5083
24/04/2015	10.4248
27/04/2015	10.3408
28/04/2015	9.8911
29/04/2015	9.9642
30/04/2015	10.0655
01/05/2015	10.5059
05/05/2015	10.4399
06/05/2015	10.357
07/05/2015	10.4693
08/05/2015	9.9022
11/05/2015	9.8293
12/05/2015	9.6763
13/05/2015	9.1681
14/05/2015	9.2766
15/05/2015	9.2197
18/05/2015	9.305
19/05/2015	9.847
20/05/2015	10.1048
21/05/2015	9.7382
22/05/2015	9.919
26/05/2015	10.5611
27/05/2015	10.5226
28/05/2015	10.5289
29/05/2015	10.1135
01/06/2015	10.3445
02/06/2015	10.1507
03/06/2015	10.2359
04/06/2015	10.2811
05/06/2015	10.3416
08/06/2015	10.3791
09/06/2015	10.4686
10/06/2015	10.5686
11/06/2015	10.5214
12/06/2015	10.4466
15/06/2015	10.6141
16/06/2015	10.4173
17/06/2015	10.1692
18/06/2015	9.7987
19/06/2015	10.0416
22/06/2015	9.7518
23/06/2015	9.8798
24/06/2015	9.697
25/06/2015	9.7735
26/06/2015	9.8593
29/06/2015	10.279
30/06/2015	10.3617
01/07/2015	10.1234
02/07/2015	10.009
03/07/2015	10.182
06/07/2015	10.274
07/07/2015	10.6938
08/07/2015	10.9432
09/07/2015	10.6606
10/07/2015	9.9584
13/07/2015	9.8467
14/07/2015	9.7463
15/07/2015	9.5238
16/07/2015	9.6152
17/07/2015	9.067
20/07/2015	9.1603
21/07/2015	9.0331
22/07/2015	9.1863
23/07/2015	9.3539
24/07/2015	9.4428
27/07/2015	9.5307
28/07/2015	9.4567
29/07/2015	9.238
30/07/2015	9.4353
31/07/2015	9.2916
03/08/2015	9.366
04/08/2015	9.2764
05/08/2015	9.6767
06/08/2015	9.6856
07/08/2015	9.3538
10/08/2015	9.1854
11/08/2015	9.4055
12/08/2015	9.6014
13/08/2015	9.3806
14/08/2015	9.0681
17/08/2015	9.1194
18/08/2015	9.2546
19/08/2015	9.3573
